run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
1,1,complete,120,59,60,4.348,1775.255,7.415,3,2.999,0.446,4,2,0,0,-0.014282,1.24575,-11.41303,-0.014282,1.43107,0.85947,0.031851,37.369,6.146999999999991,0.729727,1.974999999999966,,0,1,88,176,88,91,83
1,2,complete,119,58,60,4.144,971.803,3.723,6,3,-1.094,2,1,0.09386,0,0,0.09386,-10.89128,0.031485,2.14642,1.6097,0.084986,47.043000000000006,20.228999999999985,1.327889,0,,0,1,83,166,83,90,76
1,3,complete,121,60,60,6.218,2680.781,8.535,8,0,-37.615,1,1,0.17144,0.19187,0.005106,0.17144,-10.90499,0.005106,0.2945,0.51759,0.013656,0.8340000000000032,0.9769999999999754,0.029154,0,,0,1,89,178,89,93,68
1,4,complete,142,81,60,2.636,378.793,10.821,9,0,-30.352,1,1,1.18465,3.2038,0.105121,0.30783,-0.8029,0.172683,2.00009,3.2038,0.17302,3.4989999999999952,3.4250000000000114,0.26262699999999994,0.30600000000004,,0,1,54,108,54,54,62
1,5,complete,120,59,60,4.202,918.333,0.519,9,4.991,9.751,2,1,0,1.16322,0,-0.64329,-9.81219,-0.188714,1.63356,2.23957,0.185843,21.409999999999997,18.392999999999972,1.9607999999999999,0,,0,1,84,168,84,91,85
1,6,complete,120,59,60,4.956,1754.612,4.805,35,35,0.422,10,5,0,0,0,-0.66599,-11.99984,0.16125,1.41383,3.14986,0.115388,22.888000000000005,29.17900000000003,1.945927,9.161999999999978,,0,1,63,126,63,66,67
1,7,complete,120,59,60,4.74,1831.832,2.853,4,4,-13.103,4,2,0,2.7217,0,0.3718,-8.19226,0.232901,1.09082,2.94795,0.212368,16.896000000000015,4.406999999999982,0.586146,0,,0,1,102,204,102,107,84
1,8,complete,120,59,60,5.508,2566.696,2.475,5,6,-24.468,6,3,0.31337,5.61898,0,0.31337,-5.33599,0.250968,0.74343,6.00847,0.23613,12.568999999999988,12.232000000000028,0.809286,0,,0,1,68,136,68,69,57
1,9,complete,120,59,60,5.038,2670.843,2.201,5,3,-32.175,2,1,0.07528,7.12254,0,0.07528,-3.80511,0.230411,1.16354,7.2959,0.291819,15.59899999999999,15.096000000000004,2.431525,3.3969999999999914,,0,1,78,156,78,82,79
1,10,complete,125,64,60,6.51,5147.624,3.157,50,0,-8.303,1,1,-0.98763,-0.35228,-0.041691,-0.42783,0.20225,0.023394,1.13555,0.68081,0.041691,20.789000000000016,7.293000000000006,0.574315,2.865000000000009,,0,1,97,194,97,102,84
