run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
1,21,complete,121,60,60,8.592,8519.244,3.325,59,0,-27.236,1,1,-0.15432,0,-0.002069,-0.15432,-11.07241,-0.002069,0.15432,0.10327,0.003786,0.2079999999999984,0.06799999999998363,0.003041,0.022999999999967713,116,1,0,50,100,50,50,44
1,22,complete,127,66,60,3.966,1328.128,2.502,5,0,3.356,1,1,0.07811,0.14688,-0.044679,-0.64068,-1.28789,0.045293,1.30565,0.89783,0.060273,35.839,9.216999999999985,1.466586,0,,0,1,67,134,67,70,54
1,23,complete,122,61,60,3.404,1817.289,0.999,56,3.993,-32.523,2,1,0,0,-0.01458,-0.40864,-11.89892,-0.01458,0.65228,0.92529,0.025717,3.406000000000006,3.6899999999999977,0.135244,2.408999999999992,,0,1,71,142,71,78,70
1,24,complete,121,60,60,4.054,1448.135,12.846,7,7,14.057,6,3,0,2.52683,0,-0.51956,-8.48223,-0.22625,1.80981,2.52683,0.082401,49.23599999999999,13.668000000000006,1.872597,0,,0,1,66,132,66,67,62
1,25,complete,133,72,60,2.958,422.016,3.375,16,0,15.805,1,1,-0.30274,-0.21778,0.011237,-0.7143,-2.67694,-0.165233,1.56721,1.3964,0.062858,35.69399999999999,11.843000000000018,1.376559,0.031999999999982265,,0,1,85,170,85,88,80
1,26,complete,121,60,60,4.034,1163.861,2.725,11,3.988,-17.849,2,1,0,3.38726,0,0.58574,-7.62204,0.285509,1.09081,3.38726,0.172692,12.186999999999983,17.228999999999985,1.9838619999999998,0,,0,1,76,152,76,82,72
1,27,complete,121,60,60,4.88,2744.433,3.428,6,0,12.887,1,1,0,1.30602,0,-1.37494,-9.70309,-0.099626,1.12095,1.39767,0.027713,18.123999999999995,5.362000000000023,0.4746389999999999,0,,0,1,66,132,66,70,66
1,28,complete,120,59,60,3.352,665.675,2.082,3,1.994,-13.393,2,1,0,2.92538,0,0.44812,-8.05684,0.301864,1.63268,2.92538,0.072772,31.045000000000016,16.951999999999998,1.405486,0.867999999999995,,0,1,92,184,92,95,80
1,29,complete,120,59,60,4.632,1624.548,2.816,3,3.016,8.715,4,2,0,0,0,-1.66704,-12.41795,0.12796,2.07948,2.29338,0.172923,52.775000000000006,21.648999999999944,2.302652,5.825999999999965,,0,1,83,166,83,91,70
1,30,complete,125,64,60,3.614,888.625,5.169,11,0,16.87,1,1,-0.84894,1.25858,-0.072029,-0.12155,0.00215,0.003886,1.73062,2.20372,0.084862,34.39099999999999,19.573000000000036,1.4525649999999999,0,,0,1,61,122,61,63,64
