run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
2,1,1,1,237,START,5484,1.000,0.787,0.000000,0.095743,0.095743,10.941288,0.002764,-10.938525,0.000000,0.009756,0.009756,0.009756,0.000000,0.009756,-10.938525,-0.095743,195.000,0.000000,0.000,0.000000,2,2
2,1,1,2,396,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5483;5484,7.588,12.630,0.929963,0.971458,0.041495,0.328048,0.177038,-0.151009,0.021666,0.021468,-0.000197,-0.000197,0.000000,-0.000197,-0.151009,-0.041495,210.548,0.319670,15.548,0.319670,2,4
2,1,1,3,398,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5483,1.270,9.928,0.983123,0.975087,-0.008036,0.178152,0.200095,0.021943,0.021182,0.022648,0.001466,0.001466,0.000000,0.001466,0.021943,0.008036,211.015,0.329870,16.015,0.329870,1,2
2,1,1,4,425,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5481;5483,33.119,1.223,1.224222,1.080100,-0.144122,0.462576,-0.254015,-0.716591,0.029509,0.015676,-0.013833,-0.013833,0.000000,-0.013833,-0.716591,0.144122,218.403,0.492690,23.403,0.492690,2,4
2,1,1,5,426,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5481,1.356,14.488,1.080100,1.017187,-0.062914,-0.254015,-0.263136,-0.009121,0.015676,0.018988,0.003312,0.003312,0.000000,0.003312,-0.009121,0.062914,218.677,0.496672,23.677,0.496672,1,2
2,1,1,6,447,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5481;5521,8.596,14.423,0.586195,0.592995,0.006801,-0.147786,-0.187706,-0.039920,0.017356,0.011549,-0.005807,-0.005807,0.000000,-0.005807,-0.039920,-0.006801,222.898,0.581012,27.898,0.581012,2,4
2,1,1,7,454,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5521,0.564,17.611,0.447759,0.425725,-0.022033,-0.183758,-0.138784,0.044974,0.007636,0.008719,0.001084,0.001084,0.000000,0.001084,0.044974,0.022033,223.791,0.599807,28.791,0.599807,1,2
2,1,1,8,500,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5481;5521,8.599,13.944,-0.421484,-0.459697,-0.038213,0.184172,0.120352,-0.063820,-0.011245,-0.010170,0.001075,0.001075,0.000000,0.001075,-0.063820,0.038213,223.567,0.591870,28.567,0.591870,2,4
2,1,1,9,506,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5481,1.383,11.042,-0.517613,-0.529485,-0.011872,0.113055,0.150026,0.036971,-0.012148,-0.011503,0.000646,0.000646,0.000000,0.000646,0.036971,0.011872,222.816,0.575907,27.816,0.575907,1,2
2,1,1,10,529,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5481;5483,33.118,1.150,-0.788528,-0.677548,0.110980,0.285389,-0.170098,-0.455487,-0.019590,-0.009390,0.010199,0.010199,0.000000,0.010199,-0.455487,-0.110980,219.014,0.490993,24.014,0.490993,2,4
2,1,1,11,530,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5483,1.352,16.930,-0.677548,-0.632251,0.045297,-0.170098,-0.163898,0.006201,-0.009390,-0.011244,-0.001853,-0.001853,0.000000,-0.001853,0.006201,-0.045297,218.842,0.488608,23.842,0.488608,1,2
2,1,1,12,578,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5481;5483,33.118,1.152,0.266495,0.220462,-0.046034,0.145958,-0.052358,-0.198316,0.010123,0.005064,-0.005059,-0.005059,0.000000,-0.005059,-0.198316,0.046034,216.810,0.491048,21.810,0.491048,2,4
2,1,1,13,580,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5481,1.355,14.613,0.188578,0.188718,0.000139,-0.055214,-0.063190,-0.007975,0.005665,0.002684,-0.002981,-0.002981,0.000000,-0.002981,-0.007975,-0.000139,216.914,0.493773,21.914,0.493773,1,2
2,1,1,14,600,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5481;5483,33.119,1.243,-0.180925,-0.112105,0.068819,0.059376,-0.043383,-0.102759,-0.001038,-0.001300,-0.000262,-0.000262,0.000000,-0.000262,-0.102759,-0.068819,216.971,0.493162,21.971,0.493162,2,4
