run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,observed_delta_angular_velocity,observed_vs_event_residual,observed_vs_total_residual,observed_consistent,start_pre_angular_velocity,start_solver_delta_angular_velocity,start_correction_delta_angular_velocity,start_total_delta_angular_velocity,sum_solver_delta_angular_including_start,sum_correction_delta_angular_including_start,sum_total_delta_angular_including_start,inclusive_decomposition_residual,inclusive_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
2,26,1,242,243,2,7398;7413,195.000,195.048,0.048,484.059,484.824,0.765,0.000000,0.085652,0.085652,0.188117,0.282956,0.094838,3.767678,3.824100,0.056422,0.337181,0.323895,-0.013285,-0.013285,0.000000,-0.013285,0.000000,1,-0.013285,0.000000,0.000000,1,0.000000,0.337181,0.000000,0.337181,0.323895,0.000000,0.323895,0.000000,1,4.071,11.000,18.112,0.188117,242,11.000,16.504,-7.297310,-0.188117,0.337181,242,0.188117,0.282956,2
2,26,2,247,248,2,7389;7394;7397,195.334,195.533,0.199,487.864,487.511,-0.352,0.412878,0.466857,0.053979,0.782807,1.297955,0.515148,-1.338311,-1.262359,0.075952,0.212494,0.151489,-0.061005,-0.061005,0.000000,-0.061005,0.000000,1,-0.061005,0.000000,0.000000,1,0.320193,-0.112646,0.004947,-0.107699,-0.173651,0.004947,-0.168704,0.000000,1,3.579,4.868,4.346,0.515148,248,3.579,1.918,0.075952,-0.515148,0.107699,247,0.515148,1.018234,2
2,26,3,295,512,218,7408;7419;7422;7425;7427;7431;7432;7444;7461;7403;7457,209.481,198.310,-11.171,491.594,501.896,10.302,2.094855,1.673125,-0.421730,0.303189,0.000000,-0.303189,-0.214056,-0.000000,0.214056,0.009708,0.000000,-0.009708,-0.009708,0.000000,-0.009708,-0.000000,1,-0.009708,-0.000000,0.000000,1,0.127465,-0.117756,0.000000,-0.117756,-0.127465,0.000000,-0.127465,-0.000000,1,0.860,42.189,27.015,0.788926,295,12.892,21.414,-2.088708,0.788926,0.117756,295,0.788926,4.320974,14
2,27,1,239,452,214,7468;7469;7478;7470,195.000,182.067,-12.933,481.478,486.926,5.448,0.000000,-0.356794,-0.356794,-0.409529,0.000000,0.409529,2.213166,0.000000,-2.213166,-0.163377,0.000000,0.163377,-0.154980,0.122981,-0.031999,-0.195377,0,0.163377,-0.000000,0.195377,0,0.000000,-0.207979,0.044602,-0.163377,-0.362960,0.167583,-0.195376,-0.195377,0,1.041,47.170,23.915,1.435136,245,1.114,15.535,0.004180,1.435136,0.163377,239,1.435136,7.344940,13
2,28,1,242,244,3,7537;7541;7553,195.000,195.196,0.196,481.960,482.373,0.413,0.000000,0.121085,0.121085,0.314269,0.667147,0.352877,2.679832,2.579445,-0.100387,0.260319,0.236179,-0.024141,-0.059636,0.035495,-0.024141,0.000000,1,-0.024141,0.000000,0.000000,1,0.000000,0.352431,-0.092112,0.260319,0.292795,-0.056617,0.236179,0.000000,1,2.106,4.000,14.976,0.314269,242,4.000,9.273,-8.363301,-0.314269,0.260319,242,0.314269,0.667147,3
2,28,2,246,247,2,7536;7544,195.534,195.907,0.373,482.992,482.546,-0.446,0.240845,0.238965,-0.001881,1.466874,1.692503,0.225629,-0.714838,-0.641271,0.073568,-0.007404,-0.035794,-0.028390,-0.044802,0.016412,-0.028390,0.000000,1,-0.028390,0.000000,0.000000,1,0.235275,-0.307797,0.065117,-0.242679,-0.352599,0.081529,-0.271070,0.000000,1,2.180,4.123,9.042,0.802279,246,4.123,8.239,-3.355250,-0.802279,0.242679,246,0.802279,1.027908,2
2,28,3,266,574,309,7537;7536,203.706,221.673,17.967,481.756,481.356,-0.400,0.074014,0.554546,0.480532,1.477911,0.173649,-1.304262,0.202997,0.017060,-0.185937,-0.014393,0.002307,0.016700,0.038232,-0.021532,0.016700,0.000000,1,0.016700,0.000000,0.000000,1,-0.033439,0.051251,-0.032205,0.019046,0.089482,-0.053737,0.035745,0.000000,1,2.065,30.587,16.743,0.162704,267,2.065,13.029,0.011040,0.162704,0.020784,282,0.162704,3.701820,4
2,29,1,242,244,3,7631;7634;7636;7638,195.000,194.511,-0.489,483.250,481.692,-1.558,0.000000,0.033467,0.033467,-0.750466,-1.589590,-0.839124,-0.596572,-1.066089,-0.469517,0.053775,0.108459,0.054684,0.077249,-0.022564,0.054684,0.000000,1,0.054684,0.000000,0.000000,1,0.000000,0.053775,0.000000,0.053775,0.131024,-0.022564,0.108459,0.000000,1,2.032,12.000,8.838,0.750466,242,12.000,5.858,-11.648120,0.750466,0.053775,242,0.750466,1.589590,3
2,29,2,308,545,238,7639;7640;7644;7646;7656;7710;7711,171.922,171.297,-0.625,498.148,498.154,0.006,1.574743,1.554012,-0.020731,-0.213583,0.004575,0.218157,-0.081013,0.000128,0.081141,0.004610,-0.000188,-0.004799,-0.004799,0.000000,-0.004799,-0.000000,1,-0.004799,-0.000000,0.000000,1,0.085580,-0.080970,0.000000,-0.080970,-0.085768,0.000000,-0.085768,0.000000,1,4.999,11.000,3.680,1.040690,308,11.000,3.385,-3.146215,-1.040690,0.080970,308,1.040690,5.461415,6
2,30,1,238,239,2,7721;7739,195.000,194.931,-0.069,478.793,478.703,-0.089,0.000000,-0.059542,-0.059542,-0.272992,-0.417008,-0.144016,0.345432,0.414944,0.069512,-0.234396,-0.214394,0.020002,0.025873,-0.005871,0.020002,0.000000,1,0.020002,0.000000,0.000000,1,0.000000,-0.234396,0.000000,-0.234396,-0.208522,-0.005871,-0.214394,0.000000,1,5.051,11.000,10.386,0.272992,238,11.000,6.887,-10.672383,0.272992,0.234396,238,0.272992,0.417008,2
