run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
4,31,1,241,242,2,18739;18750;18756,195.000,195.105,0.105,482.111,481.559,-0.552,0.000000,0.066929,0.066929,0.411993,0.527992,0.115999,0.434780,0.503950,0.069170,0.263475,0.242217,-0.021257,4.058,9.000,9.983,0.411993,241,9.000,5.863,-10.615050,-0.411993,0.263475,241,0.411993,0.527992,2
4,31,2,277,520,244,18765;18772;18774;18757;18790;18786;18773,199.444,183.518,-15.926,496.075,503.514,7.439,2.057621,1.314471,-0.743150,0.329942,-0.000000,-0.329942,0.597682,-0.000000,-0.597682,0.140311,-0.000000,-0.140311,0.785,27.618,24.793,0.275889,279,3.601,20.241,-0.107265,-0.275889,0.072699,277,0.275889,6.205514,18
4,32,1,242,243,2,18799;18800,195.000,194.924,-0.076,483.991,483.257,-0.734,0.000000,-0.059386,-0.059386,-0.299903,-0.470006,-0.170103,0.625995,0.694434,0.068439,-0.233781,-0.171818,0.061963,1.117,2.000,6.050,0.299903,242,2.000,3.359,-10.438976,0.299903,0.233781,242,0.299903,0.470006,2
4,32,2,254,388,135,18798;18805;18810;18822,193.662,158.758,-34.904,486.080,505.567,19.487,-0.520564,-1.728805,-1.208241,-0.621315,-1.477416,-0.856101,-0.179828,2.497942,2.677770,-0.061581,-0.095570,-0.033988,0.988,4.000,28.307,0.168571,254,2.232,1.980,-1.528914,0.168571,0.103926,254,0.168571,1.529345,7
4,32,3,390,496,107,18793;18794;18822,158.053,155.142,-2.911,505.761,506.332,0.571,-1.774431,-1.756460,0.017971,-1.444098,0.000025,1.444123,2.177951,0.000002,-2.177949,-0.048012,0.000000,0.048013,1.168,66.283,36.478,0.204035,401,66.283,3.918,-0.014603,-0.204035,0.047796,397,0.204035,1.493837,7
4,33,1,245,488,244,18864;18869;18868;18873;18917;18919,195.000,205.538,10.538,489.997,494.915,4.918,0.000000,0.413986,0.413986,0.117490,-0.138066,-0.255556,2.527634,-0.080514,-2.608147,0.108813,-0.005288,-0.114101,0.422,33.578,27.296,1.870303,253,6.082,11.729,0.025145,-1.870303,0.108813,245,1.870303,8.052505,21
4,34,1,241,242,2,18924;18926;18927,195.000,195.089,0.089,485.561,485.636,0.075,0.000000,0.043844,0.043844,0.371901,0.533068,0.161167,0.217165,0.283049,0.065885,0.183345,0.174423,-0.008921,2.042,18.000,18.690,0.371901,241,18.000,10.145,-10.859572,-0.371901,0.183345,241,0.371901,0.533068,2
4,34,2,264,267,4,18985,197.907,198.551,0.643,491.164,489.643,-1.521,0.966065,1.055280,0.089215,0.614590,1.491231,0.876640,-1.420740,-1.747455,-0.326714,0.134806,0.097892,-0.036914,0.823,0.870,18.476,0.359520,266,0.857,16.584,0.073486,-0.359520,0.026348,264,0.359520,0.998716,4
4,34,3,302,504,203,18989;18925;18932,210.767,217.501,6.734,485.765,486.646,0.881,1.857257,2.078834,0.221577,1.468565,0.106388,-1.362177,0.007717,0.036778,0.029060,0.077752,0.004688,-0.073064,1.462,41.996,25.539,0.272086,327,41.996,7.096,-1.178424,0.272086,0.034515,327,0.272086,4.583028,8
4,35,1,247,488,242,18999;19003;19005;19011;19031,195.000,192.271,-2.729,503.260,504.485,1.225,0.000000,-0.211347,-0.211347,-0.148774,-0.324086,-0.175312,0.498004,0.055274,-0.442730,-0.068976,-0.019592,0.049384,0.181,29.397,29.385,0.526994,249,5.031,9.376,0.003995,0.526994,0.068976,247,0.526994,3.382112,20
