run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
4,1,1,240,480,241,16440;16439;16437;16477,195.000,226.130,31.130,472.651,475.705,3.054,0.000000,0.617954,0.617954,0.095742,0.234330,0.138588,0.002764,-0.086986,-0.089749,0.009756,0.004910,-0.004846,0.566,33.120,17.536,0.159193,440,33.120,1.389,-0.705288,0.159193,0.011502,440,0.159193,3.434106,7
4,2,1,239,241,3,16533;16545,195.000,195.440,0.440,476.914,476.309,-0.605,0.000000,-0.056078,-0.056078,0.659950,0.900177,0.240227,-0.246209,-0.235333,0.010876,-0.070061,-0.115138,-0.045077,3.017,6.000,1.380,0.900177,241,3.051,1.380,-0.235333,-0.900177,0.115138,241,0.900177,2.037277,3
4,2,2,286,287,2,16530;16531,204.739,204.799,0.060,490.722,490.615,-0.106,-1.245559,-1.237081,0.008478,0.235200,0.166475,-0.068725,-0.151689,-0.080276,0.071414,0.033373,0.042043,0.008669,1.600,2.534,6.034,0.527875,286,2.534,6.034,-2.772673,0.527875,0.130975,286,0.527875,0.596600,2
4,2,3,299,480,182,16530;16545,205.286,209.212,3.926,491.539,493.248,1.710,-1.113986,-0.965279,0.148707,0.291719,-0.000003,-0.291722,0.375444,-0.000005,-0.375449,0.038045,-0.000000,-0.038046,1.780,48.256,32.550,0.168476,321,48.256,9.679,-0.054247,0.168476,0.032533,320,0.168476,1.433616,5
4,3,1,243,484,242,16620;16618;16627,195.000,195.772,0.772,487.723,488.221,0.499,0.000000,-0.038478,-0.038478,-0.101645,0.000000,0.101645,3.288280,0.000000,-3.288280,-0.234502,-0.000000,0.234502,6.036,60.132,35.386,0.101645,243,7.000,15.812,-7.805201,0.101645,0.234502,243,0.101645,1.248515,6
4,4,1,241,242,2,16706;16714;16715,195.000,195.349,0.349,477.030,475.873,-1.157,0.000000,-0.046277,-0.046277,1.373605,1.193873,-0.179732,-1.486398,-1.409879,0.076519,-0.182174,-0.126793,0.055381,5.041,10.000,3.444,1.373605,241,10.000,3.444,-12.481839,-1.373605,0.182174,241,1.373605,1.553336,2
4,4,2,318,341,24,16719;16721;16724;16733,215.062,223.754,8.692,495.437,506.379,10.942,-2.139889,-1.705448,0.434441,1.042492,1.369596,0.327104,2.239288,2.661918,0.422630,0.049799,0.093481,0.043682,1.735,5.829,29.322,0.219240,320,3.088,21.933,-0.216076,-0.219240,0.145435,318,0.219240,1.043785,4
4,4,3,345,345,1,16733;16752;16753;16754;16755;16756,225.137,225.137,0.000,509.174,509.174,0.000,-1.611006,-1.611006,0.000000,1.803415,1.803415,0.000000,1.153894,1.153894,0.000000,0.151088,0.151088,0.000000,24.021,24.021,19.548,0.449475,345,24.021,19.548,-1.689284,-0.449475,0.058676,345,0.449475,0.449475,1
4,4,4,347,560,214,16730;16731;16738;16739;16742;16713;16718;16752;16753;16754;16755;16756,226.052,226.451,0.399,509.171,509.580,0.410,-1.534393,-1.571675,-0.037283,1.463655,-0.000000,-1.463655,-0.288152,-0.000000,0.288152,0.016419,0.000000,-0.016419,0.995,32.000,40.477,0.577948,348,5.995,15.518,-0.214734,0.577948,0.134091,347,0.577948,3.103989,14
4,5,1,240,241,2,16761;16774;16787,195.000,194.904,-0.096,481.386,480.718,-0.668,0.000000,-0.055595,-0.055595,-0.400007,-0.531508,-0.131501,0.768744,0.832643,0.063899,-0.232485,-0.177935,0.054550,5.048,11.000,9.593,0.531508,241,5.048,9.593,0.063899,0.531508,0.232485,240,0.531508,0.931515,2
4,5,2,254,480,227,16759;16794;16838;16836;16837;16842;16826,193.227,151.695,-41.531,484.865,499.141,14.277,-0.617241,-1.988438,-1.371198,-0.665956,0.000000,0.665956,-0.196268,-0.000000,0.196268,-0.130506,0.000000,0.130506,0.000,40.309,26.404,0.318506,255,2.995,0.556,0.067373,0.318506,0.081561,357,0.318506,4.257299,19
