run,piece,transition_index,previous_event_index,next_event_index,previous_end_substep,next_start_substep,gap_substeps,previous_duration_substeps,next_duration_substeps,previous_end_x,next_start_x,delta_x_during_gap,previous_end_y,next_start_y,delta_y_during_gap,previous_end_angle,next_start_angle,delta_angle_during_gap,previous_end_vx,next_start_vx,delta_vx_across_gap,previous_end_vy,next_start_vy,delta_vy_across_gap,previous_end_angular_velocity,next_start_angular_velocity,delta_angular_across_gap,next_start_contact_width_px,next_start_contact_offset_px,previous_max_abs_delta_vx,previous_max_abs_delta_angular,previous_max_delta_vt,loop_class,angular_persistence,linear_persistence
4,31,1,1,2,242,277,34,2,244,195.105,199.444,4.339,481.559,496.075,14.516,0.066929,2.057621,1.990692,0.527992,0.329942,-0.198050,0.503950,0.597682,0.093732,0.242217,0.140311,-0.101906,2.235,20.913,0.411993,0.263475,0.411993,MIXED_RECONTACT_LOOP,0,0
4,32,1,1,2,243,254,10,2,135,194.924,193.662,-1.262,483.257,486.080,2.823,-0.059386,-0.520564,-0.461178,-0.470006,-0.621315,-0.151309,0.694434,-0.179828,-0.874262,-0.171818,-0.061581,0.110237,2.232,1.980,0.299903,0.233781,0.299903,MIXED_RECONTACT_LOOP,0,0
4,32,2,2,3,388,390,1,135,107,158.758,158.053,-0.705,505.567,505.761,0.194,-1.728805,-1.774431,-0.045626,-1.477416,-1.444098,0.033318,2.497942,2.177951,-0.319991,-0.095570,-0.048012,0.047557,2.161,35.737,0.168571,0.103926,0.168571,ANGULAR_RECONTACT_LOOP,1,0
4,34,1,1,2,242,264,21,2,4,195.089,197.907,2.818,485.636,491.164,5.528,0.043844,0.966065,0.922221,0.533068,0.614590,0.081523,0.283049,-1.420740,-1.703790,0.174423,0.134806,-0.039617,0.823,18.476,0.371901,0.183345,0.371901,ANGULAR_RECONTACT_LOOP,1,0
4,34,2,2,3,267,302,34,4,203,198.551,210.767,12.217,489.643,485.765,-3.878,1.055280,1.857257,0.801977,1.491231,1.468565,-0.022666,-1.747455,0.007717,1.755172,0.097892,0.077752,-0.020141,1.918,1.057,0.359520,0.026348,0.359520,RECONTACT,1,0
