run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
4,26,1,242,243,2,18354;18369;18377,195.000,195.073,0.073,484.559,484.790,0.231,0.000000,0.084493,0.084493,0.286080,0.370797,0.084717,3.473966,3.531511,0.057545,0.332616,0.320611,-0.012005,4.070,14.000,18.070,0.286080,242,14.000,17.004,-7.597736,-0.286080,0.332616,242,0.286080,0.370797,2
4,26,2,247,248,2,18345;18350;18353,195.431,195.623,0.192,487.957,487.573,-0.384,0.394240,0.442798,0.048558,0.804727,1.336314,0.531587,-1.432673,-1.360848,0.071824,0.203056,0.140352,-0.062704,3.568,4.845,4.950,0.531587,248,3.568,2.708,0.071824,-0.531587,0.114033,247,0.531587,0.969591,2
4,26,3,298,488,191,18375;18387;18400;18417,210.835,201.325,-9.510,492.491,501.889,9.398,2.040416,1.673844,-0.366573,0.933414,0.000000,-0.933414,0.408010,-0.000000,-0.408010,-0.018644,0.000000,0.018644,2.986,42.190,27.063,0.362430,299,11.178,22.135,-0.249881,0.362430,0.135388,298,0.362430,3.977157,9
4,27,1,239,480,242,18425;18426,195.000,181.897,-13.103,480.810,486.926,6.116,0.000000,-0.356247,-0.356247,-0.116888,-0.000001,0.116888,1.771096,0.000000,-1.771096,-0.097958,-0.000000,0.097958,1.000,47.168,23.920,0.982384,245,1.078,13.976,-0.002031,0.982384,0.097958,239,0.982384,5.209020,10
4,28,1,238,239,2,18493,195.000,195.026,0.026,480.961,481.619,0.658,0.000000,0.062554,0.062554,0.104162,0.204050,0.099888,3.463975,3.042675,-0.421300,0.246252,0.253795,0.007544,2.000,2.059,12.726,0.104162,238,2.000,10.273,-7.560611,-0.104162,0.246252,238,0.104162,0.204050,2
4,28,2,241,484,244,18492;18493,195.130,192.732,-2.398,483.053,482.454,-0.598,0.191248,0.126592,-0.064656,0.310114,-0.101919,-0.412034,-0.452452,-0.025547,0.426905,0.101442,-0.003977,-0.105418,2.110,30.586,16.925,0.221625,242,2.168,9.869,-0.100730,-0.221625,0.151383,241,0.221625,3.419417,4
4,29,1,242,244,3,18590;18592,195.000,194.826,-0.174,482.499,482.675,0.176,0.000000,-0.072925,-0.072925,-0.244169,-0.726525,-0.482356,1.666994,1.303497,-0.363497,-0.161245,-0.129955,0.031290,2.037,3.000,11.641,0.244492,244,2.068,11.641,-0.073447,0.244492,0.161245,242,0.244492,0.726525,3
4,29,2,253,484,232,18587;18626;18655;18657;18593;18603;18610;18660;18665;18618,193.201,141.172,-52.029,486.371,493.868,7.497,-0.363648,-2.174153,-1.810505,-0.810689,-0.161344,0.649345,1.635003,0.037906,-1.597096,-0.124075,-0.005521,0.118554,0.620,37.439,25.244,0.306644,255,1.321,15.199,-0.194443,0.306644,0.027589,414,0.306644,6.268681,24
4,30,1,238,239,2,18677;18695,195.000,194.931,-0.069,478.793,478.703,-0.089,0.000000,-0.059542,-0.059542,-0.272992,-0.417008,-0.144016,0.345432,0.414944,0.069512,-0.234396,-0.212804,0.021592,5.051,11.000,10.386,0.272992,238,11.000,6.887,-10.672386,0.272992,0.234396,238,0.272992,0.417008,2
4,30,2,281,524,244,18680;18687;18693;18696;18697;18702;18704;18706;18726;18725;18724;18714;18722;18723;18719;18721,190.898,203.020,12.121,496.633,502.407,5.775,-2.117293,-1.571654,0.545639,0.253370,-0.000000,-0.253370,0.103302,0.000000,-0.103302,0.011825,-0.000000,-0.011825,0.859,28.000,23.648,0.611034,281,18.347,17.520,-2.887957,-0.611034,0.194345,281,0.611034,5.627920,29
