run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_dynamic_body_count,landing_other_dynamic_body_ids
1,11,complete,121,60,60,7.92,8547.864,7.191,25,1,1,-0.00286,0,11.0633,0,-0.07447,0,-0.002453,-0.07447,-11.08272,-0.002453,0.07447,0.01638,0.002453,0.14699999999999136,0.03900000000004411,0.00562,0.021000000000015007,120,1,0,78,156,78,80,67,-6.892,-6.892,1.570796,-6.8919,906,-6.892:36.392,-6.891900,1,
1,12,complete,124,63,60,3.718,2601.283,4.837,6,1,1,0.428946,0.53047,2.77925,0.172758,0.86156,-1.96928,0.123116,0.33109,-4.74854,-0.049641,1.80075,1.96928,0.123116,75.72399999999999,16.514999999999986,2.5548800000000003,12.843999999999994,,0,1,65,130,65,66,71,20.097,20.097,1.570796,20.096548,957,20.097:24.037,20.096548,1,
1,13,complete,122,61,60,4.536,3981.248,4.575,14,2,1,-0.018624,0,11.20976,0,0,0.00797,0,-0.56988,-11.20179,-0.024283,0.57645,0.36778,0.024958,5.14700000000002,0.6119999999999663,0.198734,0.18399999999996908,,0,1,57,114,57,60,65,0.328,2.328,1.570796,1.327928,1031;1031,0.328:23.486;2.328:23.449,0.328101;2.327754,1,
1,14,complete,120,59,60,7.566,7101.376,6.276,25,2,1,0,0,10.99581,0,0.1413,0,0,0.1413,-11.14489,0.035917,0.58066,0.11142,0.023172,11.449000000000012,0.6750000000000114,0.347023,0.6750000000000114,,0,1,71,142,71,80,78,-15.596,4.404,1.570796,-5.595691,1105;1105,4.404:34.931;-15.596:34.931,4.404309;-15.595691,1,
1,15,complete,120,59,60,5.814,3593.304,4.465,13,4,2,0,0,10.98221,0,-0.231,2.3177,0,-0.231,-8.66451,-0.207168,1.58431,2.79266,0.18154,53.02600000000001,10.481999999999971,2.334486,0,,0,1,55,110,55,55,49,10.756,23.756,1.570796,17.255934,1161;1161;1162;1162,23.756:36.932;11.756:36.932;23.756:37.932;10.756:37.932,23.755934;11.755934;23.755934;10.755934,1,
1,16,complete,122,61,60,3.306,3597.108,6.323,12,2,1,-0.02317,0,11.16345,0,0,0.52433,0,-0.61156,-10.63911,-0.084813,0.60226,1.05187,0.083523,2.0829999999999984,2.298999999999978,0.23690799999999998,0,,0,1,49,98,49,49,48,10.298,16.297,1.570796,13.297473,1213;1213,10.298:21.046;16.297:20.907,10.298278;16.296667,1,
1,17,complete,121,60,60,5.48,5629.969,2.731,19,4,2,0,0,11.08345,0,-0.27412,0.13367,0,-0.27412,-10.94978,-0.071636,1.03782,0.49839,0.048862,13.893999999999977,3.437000000000012,0.502892,3.211999999999989,,0,1,58,116,58,59,60,0.247,19.247,1.570796,9.746715,1272;1272;1273;1273,19.247:25.947;0.247:25.947;10.247:26.947;5.247:26.947,19.246715;0.246715;10.246715;5.246715,1,
1,18,complete,128,67,60,3.562,630.087,1.933,18,1,1,0.519384,0.58077,1.13487,0.06245,0.64722,1.12593,0.068955,0.06645,-0.00894,0.006506,1.62033,2.38822,0.068955,37.847999999999985,19.24599999999998,1.488349,0,,0,1,86,172,86,97,82,-15.839,-15.839,1.570796,-15.839493,1359,-15.839:40.001,-15.839493,1,
1,19,complete,127,66,60,4.006,1049.179,2.425,8,2,2,-1.794322,-0.29873,3.52508,-0.237777,0.65346,0.93582,0.031454,0.95219,-2.58925,0.269231,0.88491,1.27676,0.046103,6.241000000000014,2.1610000000000014,0.3187979999999999,0,,0,1,72,144,72,73,59,-30.45,-29.253,1.570796,-29.851381,1369;1370,-30.450:20.939;-29.253:21.692,-30.449776;-29.252985,1,
1,20,complete,133,72,60,4.246,1052.603,1.069,5,2,2,2.157853,-1.3093,2.72441,0.155317,-1.37101,1.11331,-0.05103,-0.06171,-1.6111,-0.206347,1.37101,1.37809,0.052201,27.156000000000006,3.5889999999999986,1.1121539999999999,0,,0,1,122,244,122,127,82,23.073,25.292,1.570796,24.182916,1442;1443,25.292:26.867;23.073:26.592,25.292447;23.073385,1,
