run,piece,transition_index,previous_event_index,next_event_index,previous_end_substep,next_start_substep,gap_substeps,previous_duration_substeps,next_duration_substeps,previous_end_x,next_start_x,delta_x_during_gap,previous_end_y,next_start_y,delta_y_during_gap,previous_end_angle,next_start_angle,delta_angle_during_gap,previous_end_vx,next_start_vx,delta_vx_across_gap,previous_end_vy,next_start_vy,delta_vy_across_gap,previous_end_angular_velocity,next_start_angular_velocity,delta_angular_across_gap,next_start_contact_width_px,next_start_contact_offset_px,previous_max_abs_delta_vx,previous_max_abs_delta_angular,previous_max_delta_vt,loop_class,angular_persistence,linear_persistence
1,1,1,1,2,243,281,37,3,208,195.452,207.636,12.184,472.613,484.302,11.689,-0.043129,-1.296217,-1.253088,1.379552,1.030631,-0.348921,-0.018581,0.082919,0.101501,-0.141880,-0.080855,0.061025,2.888,22.867,0.643864,0.071209,0.643864,MIXED_RECONTACT_LOOP,0,0
1,2,1,1,2,241,286,44,3,151,195.456,204.522,9.066,476.310,490.799,14.489,-0.058298,-1.205964,-1.147666,0.880810,0.608339,-0.272470,-0.230681,-0.104989,0.125691,-0.111499,-0.024076,0.087423,1.648,6.718,0.880810,0.111499,0.880810,MIXED_RECONTACT_LOOP,0,0
1,5,1,1,2,241,255,13,2,2,194.904,193.104,-1.801,480.703,485.213,4.510,-0.053521,-0.513951,-0.460430,-0.532063,-0.648552,-0.116488,0.832643,-0.406289,-1.238932,-0.136052,-0.059995,0.076056,3.104,4.127,0.532063,0.223808,0.532063,MIXED_RECONTACT_LOOP,0,0
1,5,2,2,3,256,260,3,2,269,192.949,192.159,-0.790,485.135,484.982,-0.153,-0.528298,-0.567098,-0.038800,-0.781707,-0.802431,-0.020724,-0.338160,-0.088553,0.249607,-0.038405,-0.031883,0.006522,3.068,2.281,0.141774,0.069590,0.141774,ANGULAR_RECONTACT_LOOP,1,0
