run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,16,1,1,247,START,1171;1176,12.000,10.808,0.000000,-0.265190,-0.265190,11.222901,0.548137,-10.674764,0.000000,-0.112222,-0.112222,-0.112222,0.000000,-0.112222,-10.674764,0.265190,195.000,0.000000,0.000,0.000000,4,4
1,16,1,2,248,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1171,6.025,13.361,-0.265190,-0.524525,-0.259334,0.548137,0.612831,0.064693,-0.112222,-0.106810,0.005411,0.005411,0.000000,0.005411,0.064693,0.259334,194.937,-0.026836,-0.063,-0.026836,2,2
1,16,2,1,256,START,1172;1184;1192,14.311,36.935,-0.510641,-0.508465,0.002175,1.086789,-1.139674,-2.226463,-0.103983,-0.025989,0.077994,0.077994,0.000000,0.077994,-2.226463,-0.002175,193.885,-0.241011,0.000,0.000000,3,6
1,16,2,2,257,PART_CHANGE+WIDTH_CHANGE,1172;1184,11.155,35.238,-0.508465,-0.511433,-0.002968,-1.139674,-1.064481,0.075193,-0.025989,-0.025800,0.000189,0.000189,0.000000,0.000189,0.075193,0.002968,193.756,-0.247613,-0.129,-0.006602,2,4
1,16,2,3,259,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1184,0.258,40.440,-0.502241,-0.488809,0.013432,-1.011692,-0.967437,0.044255,-0.025012,-0.024004,0.001008,0.001008,0.000000,0.001008,0.044255,-0.013432,193.498,-0.260521,-0.387,-0.019509,1,2
1,16,2,4,269,PART_CHANGE+WIDTH_CHANGE,1184;1192,3.466,41.008,-0.341669,-0.310245,0.031424,-0.607442,-0.591365,0.016077,-0.015434,-0.013938,0.001496,0.001496,0.000000,0.001496,0.016077,-0.031424,192.467,-0.309094,-1.418,-0.068082,2,4
1,16,2,5,305,PART_CHANGE+WIDTH_CHANGE,1184,0.292,39.704,0.354543,0.370531,0.015987,0.639164,0.673501,0.034337,0.016194,0.017023,0.000829,0.000829,0.000000,0.000829,0.034337,-0.015987,192.754,-0.296245,-1.131,-0.055233,1,2
1,16,2,6,314,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1172;1184,11.152,35.173,0.474273,0.509750,0.035477,0.947686,0.929408,-0.018278,0.023469,0.025552,0.002084,0.002084,0.000000,0.002084,-0.018278,-0.035477,193.700,-0.251133,-0.184,-0.010121,2,4
1,16,2,7,318,PART_CHANGE+WIDTH_CHANGE,1172,7.047,33.605,0.537791,0.546387,0.008596,1.030581,1.064547,0.033966,0.028019,0.028843,0.000824,0.000824,0.000000,0.000824,0.033966,-0.008596,194.233,-0.223916,0.348,0.017095,1,2
1,16,2,8,319,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1171;1172;1176,58.032,8.243,0.546387,0.291405,-0.254982,1.064547,-0.219727,-1.284274,0.028843,0.015514,-0.013329,-0.013329,0.000000,-0.013329,-1.284274,0.254982,194.372,-0.216589,0.487,0.024422,3,6
1,16,2,9,320,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1171;1176,11.941,14.739,0.291405,0.279234,-0.012171,-0.219727,-0.209105,0.010623,0.015514,0.014856,-0.000658,-0.000658,0.000000,-0.000658,0.010623,0.012171,194.446,-0.212648,0.561,0.028363,2,4
1,16,2,10,331,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1171,6.082,16.333,0.164801,0.153248,-0.011552,-0.116350,-0.107695,0.008655,0.008610,0.007994,-0.000616,-0.000616,0.000000,-0.000616,0.008655,0.011552,195.051,-0.180661,1.167,0.060351,1,2
1,16,2,11,364,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1171;1176,11.973,14.347,-0.190022,-0.201179,-0.011156,0.135493,0.090478,-0.045015,-0.009961,-0.010591,-0.000630,-0.000630,0.000000,-0.000630,-0.045015,0.011156,194.874,-0.189899,0.990,0.051113,2,4
1,16,2,12,372,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1176,0.212,8.884,-0.245824,-0.252204,-0.006381,0.116569,0.120588,0.004019,-0.013042,-0.013414,-0.000372,-0.000372,0.000000,-0.000372,0.004019,0.006381,194.433,-0.213210,0.549,0.027802,1,2
1,16,2,13,374,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1172;1176;1184,50.438,16.099,-0.258736,-0.078045,0.180691,0.124796,-0.170348,-0.295144,-0.013784,-0.004145,0.009639,0.009639,0.000000,0.009639,-0.295144,-0.180691,194.304,-0.220118,0.419,0.020893,3,6
1,16,2,14,375,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1172,7.049,33.653,-0.078045,-0.063644,0.014402,-0.170348,-0.126881,0.043466,-0.004145,-0.003422,0.000723,0.000723,0.000000,0.000723,0.043466,-0.014402,194.284,-0.221171,0.399,0.019840,1,2
1,16,2,15,385,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1172;1176,46.315,14.050,0.089125,0.056178,-0.032947,0.175001,-0.027292,-0.202293,0.004734,0.002998,-0.001736,-0.001736,0.000000,-0.001736,-0.202293,0.032947,194.316,-0.219469,0.431,0.021543,2,4
1,16,2,16,389,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1176,0.215,8.955,0.031904,0.023868,-0.008036,-0.015425,-0.011526,0.003899,0.001700,0.001272,-0.000428,-0.000428,0.000000,-0.000428,0.003899,0.008036,194.361,-0.217083,0.476,0.023928,1,2
1,16,2,17,398,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1172;1176,46.314,14.079,-0.037436,-0.000093,0.037343,0.018093,-0.000069,-0.018162,-0.001995,-0.000002,0.001993,0.001993,0.000000,0.001993,-0.018162,-0.037343,194.345,-0.217915,0.460,0.023096,2,4
1,17,1,1,244,START,1218;1226,19.000,9.747,0.000000,-0.307786,-0.307786,11.168440,0.020357,-11.148082,0.000000,-0.070738,-0.070738,-0.070738,0.000000,-0.070738,-11.148082,0.307786,195.000,0.000000,0.000,0.000000,4,4
1,17,1,2,245,PART_CHANGE+WIDTH_CHANGE+RESPONSE,1218,5.016,8.193,-0.307786,-0.616610,-0.308824,0.020357,0.086951,0.066593,0.000000,-0.046681,-0.046681,-0.062395,0.015714,-0.046681,0.066593,0.308824,194.926,-0.016916,-0.074,-0.016916,2,2
1,17,2,1,250,START,1218,5.060,9.673,-0.607641,-0.692981,-0.085340,0.355038,0.319706,-0.035332,-0.046002,-0.044302,0.001700,0.001700,0.000000,0.001700,-0.035332,0.085340,194.176,-0.073701,0.000,0.000000,1,2
1,17,2,2,255,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1218;1219,29.273,1.054,-0.878174,-0.777555,0.100619,0.339208,-0.463527,-0.802735,-0.040603,-0.029701,0.010902,0.010902,0.000000,0.010902,-0.802735,-0.100619,193.164,-0.127229,-1.013,-0.053528,2,4
1,17,2,3,256,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1219,7.071,11.965,-0.777555,-0.762415,0.015140,-0.463527,-0.446301,0.017226,-0.029701,-0.029070,0.000631,0.000631,0.000000,0.000631,0.017226,-0.015140,192.966,-0.134774,-1.210,-0.061073,1,2
1,17,2,4,392,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1218;1219,29.270,1.235,0.684244,0.596371,-0.087873,0.407993,-0.192658,-0.600651,0.026192,0.022745,-0.003447,-0.003447,0.000000,-0.003447,-0.600651,0.087873,193.364,-0.120043,-0.812,-0.046342,2,4
1,17,2,5,393,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1218,5.082,10.720,0.596371,0.585940,-0.010431,-0.192658,-0.185695,0.006963,0.022745,0.022386,-0.000358,-0.000358,0.000000,-0.000358,0.006963,0.010431,193.507,-0.114604,-0.670,-0.040903,1,2
1,17,2,6,527,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1218;1219,29.273,1.069,-0.491116,-0.380778,0.110338,0.159558,-0.227251,-0.386809,-0.018810,-0.014557,0.004254,0.004254,0.000000,0.004254,-0.386809,-0.110338,193.188,-0.126607,-0.988,-0.052907,2,4
1,17,2,7,528,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1219,7.071,12.077,-0.380778,-0.365053,0.015725,-0.227251,-0.215884,0.011368,-0.014557,-0.013955,0.000601,0.000601,0.000000,0.000601,0.011368,-0.015725,193.092,-0.130305,-1.085,-0.056604,1,2
1,17,2,8,582,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1218;1219,29.273,1.084,0.360051,0.307830,-0.052221,0.213416,-0.101419,-0.314835,0.013762,0.011823,-0.001939,-0.001939,0.000000,-0.001939,-0.314835,0.052221,193.206,-0.126013,-0.971,-0.052313,2,4
1,17,2,9,583,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1218,5.085,10.938,0.307830,0.298490,-0.009340,-0.101419,-0.097424,0.003995,0.011823,0.011467,-0.000356,-0.000356,0.000000,-0.000356,0.003995,0.009340,193.279,-0.123186,-0.897,-0.049485,1,2
1,17,2,10,658,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1218;1219,29.272,1.140,-0.275906,-0.206687,0.069219,0.089425,-0.124027,-0.213451,-0.010563,-0.007928,0.002635,0.002635,0.000000,0.002635,-0.213451,-0.069219,193.262,-0.123811,-0.914,-0.050110,2,4
1,17,2,11,660,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1219,7.070,12.143,-0.191486,-0.176025,0.015461,-0.114463,-0.104722,0.009741,-0.007327,-0.006742,0.000585,0.000585,0.000000,0.000585,0.009741,-0.015461,193.161,-0.127686,-1.015,-0.053985,1,2
1,17,2,12,687,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1218;1219,29.272,1.123,0.195251,0.162962,-0.032289,0.116509,-0.053419,-0.169928,0.007475,0.006247,-0.001228,-0.001228,0.000000,-0.001228,-0.169928,0.032289,193.245,-0.124467,-0.931,-0.050766,2,4
1,17,2,13,689,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1218,5.084,10.894,0.153713,0.144633,-0.009081,-0.050126,-0.046933,0.003193,0.005882,0.005553,-0.000329,-0.000329,0.000000,-0.000329,0.003193,0.009081,193.323,-0.121473,-0.853,-0.047773,1,2
1,17,2,14,725,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1218;1219,29.272,1.153,-0.149853,-0.106325,0.043528,0.048701,-0.063864,-0.112565,-0.005740,-0.004081,0.001659,0.001659,0.000000,0.001659,-0.112565,-0.043528,193.276,-0.123297,-0.901,-0.049597,2,4
