run,piece,transition_index,previous_event_index,next_event_index,previous_end_substep,next_start_substep,gap_substeps,previous_duration_substeps,next_duration_substeps,previous_end_x,next_start_x,delta_x_during_gap,previous_end_y,next_start_y,delta_y_during_gap,previous_end_angle,next_start_angle,delta_angle_during_gap,previous_end_vx,next_start_vx,delta_vx_across_gap,previous_end_vy,next_start_vy,delta_vy_across_gap,previous_end_angular_velocity,next_start_angular_velocity,delta_angular_across_gap,next_start_contact_width_px,next_start_contact_offset_px,previous_max_abs_delta_vx,previous_max_abs_delta_angular,previous_max_delta_vt,loop_class,angular_persistence,linear_persistence
1,24,1,1,2,247,261,13,4,276,194.602,190.381,-4.220,487.822,492.717,4.895,-0.089801,-0.377272,-0.287470,-1.241873,-1.169823,0.072050,0.974200,-0.469719,-1.443919,-0.084590,-0.051080,0.033509,5.754,8.286,0.437820,0.169341,0.437820,ANGULAR_RECONTACT_LOOP,1,0
1,25,1,1,2,238,285,46,1,2,195.000,198.422,3.422,478.487,486.097,7.609,0.000000,2.850995,2.850995,0.317679,0.424360,0.106681,-1.013886,-0.611549,0.402337,0.264675,0.108846,-0.155829,0.287,4.496,0.317679,0.264675,0.317679,MIXED_RECONTACT_LOOP,0,0
1,25,2,2,3,286,292,5,2,553,198.530,199.496,0.967,485.977,485.524,-0.453,2.878644,2.953111,0.074467,0.666063,0.690990,0.024926,-0.538376,-0.253485,0.284891,0.051314,0.030906,-0.020408,4.117,12.140,0.241703,0.113755,0.241703,ANGULAR_RECONTACT_LOOP,1,0
