run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,6,1,1,241,START,428,11.000,10.578,0.000000,0.120286,0.120286,11.002373,1.180488,-9.821885,0.000000,0.214029,0.214029,0.225919,-0.011889,0.214029,-9.821885,-0.120286,195.000,0.000000,0.000,0.000000,2,2
1,6,1,2,242,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,416;428,34.113,1.305,0.120286,0.401730,0.281444,1.180488,-1.436916,-2.617404,0.214029,0.068628,-0.145401,-0.145401,0.000000,-0.145401,-2.617404,-0.281444,195.031,0.054369,0.031,0.054369,3,4
1,6,1,3,243,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,416,2.138,13.976,0.401730,0.565916,0.164186,-1.436916,-1.360586,0.076330,0.068628,0.062562,-0.006066,-0.020220,0.014154,-0.006066,0.076330,-0.164186,195.133,0.071802,0.133,0.071802,1,2
1,6,2,1,271,START,416,2.702,3.905,0.511440,0.665526,0.154085,0.552995,0.151904,-0.401091,0.056540,0.041090,-0.015449,-0.015449,0.000000,-0.015449,-0.401091,-0.154085,198.873,0.485304,0.000,0.000000,1,2
1,6,2,2,322,PART_CHANGE+WIDTH_CHANGE,412;416,4.956,15.191,1.199500,1.241619,0.042118,0.472357,0.375125,-0.097232,0.029134,0.029761,0.000627,0.000627,0.000000,0.000627,-0.097232,-0.042118,211.351,0.775883,12.478,0.290579,2,4
1,6,2,3,325,PART_CHANGE+WIDTH_CHANGE,412,1.414,14.401,1.240219,1.266287,0.026068,0.407721,0.447138,0.039417,0.032756,0.030209,-0.002547,-0.002547,0.000000,-0.002547,0.039417,-0.026068,212.295,0.799660,13.422,0.314356,1,2
1,6,2,4,387,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,412;413;460,62.059,7.886,1.485554,1.352711,-0.132843,2.637643,-0.000503,-2.638146,0.068487,0.000616,-0.067871,-0.067871,0.000000,-0.067871,-2.638146,0.132843,235.508,1.542982,36.635,1.057679,5,6
1,6,2,5,388,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,460,2.999,21.641,1.352711,1.209899,-0.142813,-0.000503,-0.037535,-0.037033,0.000616,0.002332,0.001716,0.001716,0.000000,0.001716,-0.037033,0.142813,235.851,1.543139,36.978,1.057835,2,2
1,6,2,6,389,RESPONSE,460,2.999,21.629,1.209899,1.051462,-0.158437,-0.037535,-0.088222,-0.050687,0.002332,0.004951,0.002618,0.002618,0.000000,0.002618,-0.050687,0.158437,236.141,1.543697,37.268,1.058393,1,2
1,6,2,7,390,RESPONSE,460,2.999,21.604,1.051462,0.897169,-0.154293,-0.088222,-0.142826,-0.054604,0.004951,0.007129,0.002179,0.002179,0.000000,0.002179,-0.054604,0.154293,236.392,1.544881,37.519,1.059577,1,2
