run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,26,1,1,239,START,1920;1935,11.000,16.504,0.000000,0.188117,0.188117,11.059991,3.765920,-7.294071,0.000000,0.337021,0.337021,0.337021,0.000000,0.337021,-7.294071,-0.188117,195.000,0.000000,0.000,0.000000,4,4
1,26,1,2,240,PART_CHANGE+WIDTH_CHANGE,1920,4.071,18.110,0.188117,0.282964,0.094847,3.765920,3.822349,0.056429,0.337021,0.323735,-0.013286,-0.013286,0.000000,-0.013286,0.056429,-0.094847,195.048,0.085612,0.048,0.085612,1,2
1,26,2,1,244,START,1911;1916;1919,4.867,4.353,0.279729,0.782718,0.502989,3.990343,-1.338193,-5.328536,0.320035,0.212286,-0.107748,-0.112724,0.004975,-0.107748,-5.328536,-0.502989,195.334,0.412676,0.000,0.000000,5,6
1,26,2,2,245,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1911;1916,3.579,1.927,0.282964,1.297794,1.014831,0.000000,-1.262241,-1.262241,0.000000,0.151291,0.151291,0.151291,0.000000,0.151291,-1.262241,-1.014831,195.532,0.466602,0.199,0.053926,2,4
1,26,3,1,292,START,1930;1941;1944;1947;1949;1953;1954;1966,12.895,21.480,1.091980,0.293558,-0.798422,1.874752,-0.227798,-2.102550,0.127298,0.009460,-0.117838,-0.117838,0.000000,-0.117838,-2.102550,0.798422,209.479,2.092474,0.000,0.000000,13,16
1,26,3,2,293,PART_CHANGE+WIDTH_CHANGE,1941;1944;1949;1953;1966,5.330,23.327,0.293558,0.217866,-0.075691,-0.227798,-0.307687,-0.079889,0.009460,0.003900,-0.005561,-0.005561,0.000000,-0.005561,-0.079889,0.075691,209.554,2.094877,0.075,0.002403,6,10
1,26,3,3,294,PART_CHANGE,1941;1953,5.329,23.298,0.217866,0.192749,-0.025117,-0.307687,-0.235677,0.072010,0.003900,0.006414,0.002515,0.002515,0.000000,0.002515,0.072010,0.025117,209.609,2.095868,0.130,0.003394,2,4
1,26,3,4,295,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1941,0.864,25.481,0.192749,0.190224,-0.002526,-0.235677,-0.166482,0.069195,0.006414,0.006348,-0.000066,-0.000066,0.000000,-0.000066,0.069195,0.002526,209.658,2.097497,0.179,0.005023,1,2
1,26,3,5,325,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1941;1953,5.363,24.863,-0.604641,-0.665316,-0.060676,0.575737,0.536795,-0.038942,-0.021023,-0.023296,-0.002274,-0.002274,0.000000,-0.002274,-0.038942,0.060676,208.030,2.041967,-1.449,-0.050507,2,4
1,26,3,6,326,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1941;1953;1966,11.177,22.125,-0.665316,-0.707474,-0.042158,0.536795,0.522249,-0.014546,-0.023296,-0.024864,-0.001568,-0.001568,0.000000,-0.001568,-0.014546,0.042158,207.861,2.036049,-1.618,-0.056425,3,6
