run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,observed_delta_angular_velocity,observed_vs_event_residual,observed_vs_total_residual,observed_consistent,start_pre_angular_velocity,start_solver_delta_angular_velocity,start_correction_delta_angular_velocity,start_total_delta_angular_velocity,sum_solver_delta_angular_including_start,sum_correction_delta_angular_including_start,sum_total_delta_angular_including_start,inclusive_decomposition_residual,inclusive_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,31,1,240,241,2,2305;2316,195.000,195.067,0.067,481.611,481.622,0.011,0.000000,0.074620,0.074620,0.264885,0.378996,0.114111,1.074001,1.140726,0.066725,0.293752,0.187628,-0.106124,0.267495,-0.079867,0.187628,0.293752,0,-0.106124,0.000000,-0.293752,0,0.000000,0.306069,-0.012317,0.293752,0.573564,-0.092184,0.481380,0.293752,0,4.063,7.000,10.281,0.264885,240,7.000,6.863,-9.967419,-0.264885,0.293752,240,0.264885,0.378996,2
1,31,2,277,279,3,2352;2356,198.252,198.630,0.379,501.961,501.426,-0.534,1.651087,1.690250,0.039163,0.670568,0.905453,0.234885,-0.684886,-0.538260,0.146625,0.085473,0.058792,-0.026681,-0.026681,0.000000,-0.026681,0.000000,1,-0.026681,0.000000,0.000000,1,0.164521,-0.079962,0.000914,-0.079049,-0.106643,0.000914,-0.105729,0.000000,1,5.957,6.977,4.156,0.338246,277,6.977,4.073,-3.965722,-0.338246,0.079049,277,0.338246,0.573131,2
1,31,3,284,480,197,2356;2338;2352;2339,199.718,191.261,-8.458,501.005,503.513,2.508,1.760905,1.314493,-0.446413,0.926286,0.000000,-0.926286,-0.280150,0.000000,0.280150,0.050986,-0.000000,-0.050986,-0.050986,0.000000,-0.050986,0.000000,1,-0.050986,0.000000,0.000000,1,0.057937,-0.006951,0.000000,-0.006951,-0.057937,0.000000,-0.057937,0.000000,1,0.950,27.612,24.905,0.159115,292,27.602,11.564,-0.242910,0.159115,0.040636,383,0.159115,3.796679,12
1,32,1,241,241,1,2366,195.000,195.000,0.000,482.991,482.991,0.000,0.000000,0.000000,0.000000,-0.138110,-0.138110,0.000000,1.173632,1.173632,0.000000,-0.312845,-0.312845,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000,1,0.000000,-0.333737,0.020892,-0.312845,-0.333737,0.020892,-0.312845,0.000000,1,1.000,1.000,3.859,0.138110,241,1.000,3.859,-9.869477,0.138110,0.312845,241,0.138110,0.138110,1
1,32,2,249,249,1,2364,194.723,194.723,0.000,485.990,485.990,0.000,-0.627316,-0.627316,0.000000,-0.313619,-0.313619,0.000000,0.300371,0.300371,0.000000,-0.255302,-0.255302,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000,1,-0.304564,0.049262,0.000000,0.049262,0.049262,0.000000,0.049262,0.000000,1,2.206,2.206,1.657,0.179165,249,2.206,1.657,-1.332375,0.179165,0.049262,249,0.179165,0.179165,1
1,32,3,275,283,9,2359;2360,192.795,192.672,-0.123,492.282,488.905,-3.377,-2.197258,-2.319268,-0.122010,-0.249406,-0.196079,0.053327,0.965345,-0.241061,-1.206406,-0.151777,0.000130,0.151907,0.444384,-0.292477,0.151907,0.000000,1,0.151907,0.000000,0.000000,1,-0.232502,0.269083,-0.188358,0.080725,0.713467,-0.480835,0.232631,0.000000,1,1.411,2.206,26.569,0.224335,276,2.192,25.534,-0.807178,-0.224335,0.080725,275,0.224335,0.566458,3
1,32,4,289,516,228,2359;2364;2371;2376;2388,192.387,206.544,14.157,488.913,506.332,17.419,-2.319079,-1.756800,0.562279,-0.164128,-0.000013,0.164115,0.115381,-0.000002,-0.115383,0.003804,-0.000000,-0.003804,-0.003804,0.000000,-0.003804,0.000000,1,-0.003804,0.000000,0.000000,1,0.000128,0.003676,0.000000,0.003676,-0.000128,0.000000,-0.000128,-0.000000,1,0.983,69.225,36.374,0.133262,364,66.283,3.923,-0.033460,0.133262,0.077182,357,0.133262,2.649947,6
1,33,1,245,488,244,2430;2435;2434;2439;2483;2485,195.000,205.458,10.458,489.996,494.940,4.944,0.000000,0.415495,0.415495,0.104074,-0.144240,-0.248314,2.531502,-0.084406,-2.615908,0.108729,-0.005530,-0.114259,0.070123,-0.012717,0.057406,0.171665,0,-0.114259,-0.000000,-0.171665,0,0.000000,0.173966,-0.065237,0.108729,0.244090,-0.077955,0.166135,0.171665,0,0.422,33.578,27.304,1.842283,253,6.081,11.786,0.023528,-1.842283,0.108729,245,1.842283,7.819006,21
1,34,1,241,484,244,2490;2492;2508;2515;2551,195.000,223.000,28.000,484.894,492.812,7.918,0.000000,0.881159,0.881159,0.099238,0.000001,-0.099237,3.108243,-0.000000,-3.108243,0.057289,0.000000,-0.057289,0.055211,-0.056464,-0.001253,0.056035,0,-0.057289,0.000000,-0.056035,0,0.000000,0.190962,-0.133673,0.057289,0.246173,-0.190138,0.056035,0.056035,0,0.294,38.416,20.806,0.973498,245,2.055,19.196,-0.052794,-0.973498,0.057289,241,0.973498,5.323318,16
1,35,1,247,488,242,2565;2569;2571;2577;2597,195.000,192.447,-2.553,503.259,504.436,1.177,0.000000,-0.193408,-0.193408,-0.131786,-0.316156,-0.184370,0.499214,0.048102,-0.451113,-0.064305,-0.019058,0.045247,-0.028224,0.011669,-0.016555,-0.061802,0,0.045247,-0.000000,0.061802,0,0.000000,-0.078505,0.014201,-0.064305,-0.106729,0.025869,-0.080860,-0.061802,0,0.181,29.393,29.385,0.208534,271,22.120,18.445,-0.557451,-0.208534,0.064305,247,0.208534,2.820789,21
