run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,observed_delta_angular_velocity,observed_vs_event_residual,observed_vs_total_residual,observed_consistent,start_pre_angular_velocity,start_solver_delta_angular_velocity,start_correction_delta_angular_velocity,start_total_delta_angular_velocity,sum_solver_delta_angular_including_start,sum_correction_delta_angular_including_start,sum_total_delta_angular_including_start,inclusive_decomposition_residual,inclusive_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,26,1,239,240,2,1920;1935,195.000,195.048,0.048,484.059,484.823,0.765,0.000000,0.085612,0.085612,0.188117,0.282964,0.094847,3.765920,3.822349,0.056429,0.337021,0.323735,-0.013286,-0.013286,0.000000,-0.013286,0.000000,1,-0.013286,0.000000,0.000000,1,0.000000,0.337021,0.000000,0.337021,0.323735,0.000000,0.323735,0.000000,1,4.071,11.000,18.110,0.188117,239,11.000,16.504,-7.294071,-0.188117,0.337021,239,0.188117,0.282964,2
1,26,2,244,245,2,1911;1916;1919,195.334,195.532,0.199,487.865,487.512,-0.353,0.412676,0.466602,0.053926,0.782718,1.297794,0.515077,-1.338193,-1.262241,0.075952,0.212286,0.151291,-0.060995,0.151291,0.000000,0.151291,0.212286,0,-0.060995,0.000000,-0.212286,0,0.320035,-0.112724,0.004975,-0.107748,0.038568,0.004975,0.043543,0.212286,0,3.579,4.867,4.353,1.014831,245,3.579,1.927,-1.262241,-1.014831,0.151291,245,1.014831,1.517819,2
1,26,3,292,480,189,1930;1941;1944;1947;1949;1953;1954;1966;1925;1983,209.479,197.858,-11.621,491.650,501.881,10.231,2.092474,1.674428,-0.418046,0.293558,0.000017,-0.293541,-0.227798,0.000000,0.227798,0.009460,0.000000,-0.009460,-0.009460,0.000000,-0.009460,0.000000,1,-0.009460,0.000000,0.000000,1,0.127298,-0.117838,0.000000,-0.117838,-0.127298,0.000000,-0.127298,0.000000,1,0.862,43.186,27.096,0.798422,292,12.895,21.480,-2.102550,0.798422,0.117838,292,0.798422,4.039863,11
1,27,1,240,480,241,1990;1991;1996;1997;2000;1992,195.000,181.952,-13.048,482.010,486.925,4.915,0.000000,-0.355845,-0.355845,-0.620271,-0.000001,0.620270,1.644994,0.000000,-1.644994,-0.195313,-0.000000,0.195313,-0.188014,0.134354,-0.053660,-0.248973,0,0.195313,-0.000000,0.248973,0,0.000000,-0.195313,0.000000,-0.195313,-0.383327,0.134354,-0.248973,-0.248973,0,1.062,47.168,23.896,1.651626,245,1.104,15.082,-0.010817,1.651626,0.195313,240,1.651626,7.234700,10
1,28,1,242,247,6,2059;2058,195.000,195.441,0.441,480.960,483.036,2.076,0.000000,0.164857,0.164857,0.092268,0.625095,0.532827,3.476179,-0.072184,-3.548363,0.201429,0.013450,-0.187979,0.138830,-0.132224,0.006606,0.194585,0,-0.187979,0.000000,-0.194585,0,0.000000,0.369285,-0.167856,0.201429,0.508115,-0.300079,0.208036,0.194585,0,2.000,30.574,16.626,0.210816,245,2.126,16.029,-0.085605,-0.210816,0.201429,242,0.210816,0.629621,4
1,28,2,253,484,232,2058;2059,196.376,196.061,-0.315,483.113,483.218,0.105,0.184965,0.177488,-0.007478,0.517266,-0.002302,-0.519567,-0.055296,0.022914,0.078209,0.006861,0.000866,-0.005995,-0.005995,0.000000,-0.005995,0.000000,1,-0.005995,0.000000,0.000000,1,0.013195,-0.006334,0.000000,-0.006334,-0.012329,0.000000,-0.012329,0.000000,1,2.131,30.589,17.007,0.136077,311,30.587,2.838,-0.320197,-0.136077,0.012396,417,0.136077,3.981807,10
1,29,1,242,244,3,2156,195.000,194.865,-0.135,482.000,482.614,0.614,0.000000,-0.066978,-0.066978,-0.130104,-0.678205,-0.548101,1.754094,1.061070,-0.693024,-0.138743,-0.112790,0.025953,0.039127,-0.013174,0.025953,0.000000,1,0.025953,0.000000,0.000000,1,0.000000,-0.218880,0.080137,-0.138743,-0.179753,0.066963,-0.112790,0.000000,1,2.000,2.062,11.416,0.278277,244,2.062,11.416,-0.128860,0.278277,0.138743,242,0.278277,0.678205,3
1,29,2,254,484,231,2153;2192;2221;2223;2159;2169;2176;2226;2231;2184,193.211,139.839,-53.372,486.101,493.851,7.750,-0.342119,-2.172115,-1.829996,-0.780574,-0.139407,0.641167,1.350255,0.035599,-1.314656,-0.108304,-0.005754,0.102551,0.102551,0.000000,0.102551,0.000000,1,0.102551,0.000000,0.000000,1,-0.109064,0.000760,0.000000,0.000760,0.103311,0.000000,0.103311,0.000000,1,0.621,33.834,25.283,0.267741,256,1.307,14.307,-0.179928,0.267741,0.034160,420,0.267741,5.749772,24
1,30,1,238,239,2,2243;2261,195.000,194.942,-0.058,478.791,478.685,-0.106,0.000000,-0.057303,-0.057303,-0.241820,-0.370070,-0.128250,0.351211,0.416613,0.065402,-0.239626,-0.221701,0.017925,0.023104,-0.005179,0.017925,0.000000,1,0.017925,0.000000,0.000000,1,0.000000,-0.239626,0.000000,-0.239626,-0.216522,-0.005179,-0.221701,0.000000,1,5.049,11.000,10.293,0.241820,238,11.000,6.887,-10.664910,0.241820,0.239626,238,0.241820,0.370070,2
1,30,2,279,520,242,2262;2246;2253;2259;2263;2268;2272;2292;2291;2290;2280;2288;2289;2285;2287,191.511,205.646,14.135,496.143,502.001,5.858,-2.112849,-1.539122,0.573727,-0.274251,-0.048947,0.225305,0.565290,0.031385,-0.533905,-0.126786,-0.002714,0.124072,0.124072,0.000000,0.124072,-0.000000,1,0.124072,-0.000000,0.000000,1,-0.191484,0.215662,-0.150963,0.064698,0.339733,-0.150963,0.188770,0.000000,1,0.819,28.000,23.613,0.302566,369,22.998,1.995,-0.970198,0.302566,0.112986,280,0.302566,5.887083,28
