piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices
1,falling,22,349.0,,195.000,164.627,0.00000,5.42403,5.42403,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,23,366.0,,195.000,170.364,0.00000,5.62437,5.62437,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,24,383.0,,195.000,175.942,0.00000,5.81005,5.81005,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,25,399.0,,195.000,182.066,0.00000,6.00449,6.00449,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,26,416.0,,195.000,188.386,0.00000,6.19595,6.19595,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,27,433.0,,195.000,194.505,0.00000,6.37340,6.37340,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,28,449.0,,195.000,201.195,0.00000,6.55922,6.55922,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,29,466.0,,195.000,208.072,0.00000,6.74219,6.74219,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,30,483.0,,195.000,214.707,0.00000,6.91177,6.91177,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,31,499.0,,195.000,221.939,0.00000,7.08936,7.08936,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,32,516.0,,195.000,229.348,0.00000,7.26422,7.26422,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,33,533.0,,195.000,236.477,0.00000,7.42629,7.42629,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,34,549.0,,195.000,244.225,0.00000,7.59600,7.59600,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,35,566.0,,195.000,252.144,0.00000,7.76311,7.76311,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,36,583.0,,195.000,259.745,0.00000,7.91799,7.91799,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,37,599.0,,195.000,267.987,0.00000,8.08018,8.08018,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,38,616.0,,195.000,276.391,0.00000,8.23988,8.23988,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,39,632.0,,195.000,284.444,0.00000,8.38790,8.38790,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,40,649.0,,195.000,293.158,0.00000,8.54289,8.54289,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,41,666.0,,195.000,301.497,0.00000,8.68654,8.68654,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,42,682.0,,195.000,310.510,0.00000,8.83697,8.83697,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,43,699.0,,195.000,319.675,0.00000,8.98510,8.98510,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,44,716.0,,195.000,328.433,0.00000,9.12238,9.12238,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,45,732.0,,195.000,337.884,0.00000,9.26614,9.26614,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,46,749.0,,195.000,347.480,0.00000,9.40770,9.40770,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,47,766.0,,195.000,356.637,0.00000,9.53890,9.53890,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,48,782.0,,195.000,366.507,0.00000,9.67629,9.67629,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,49,799.0,,195.000,376.515,0.00000,9.81157,9.81157,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,50,816.0,,195.000,386.054,0.00000,9.93695,9.93695,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,51,832.0,,195.000,396.324,0.00000,10.06825,10.06825,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,52,849.0,,195.000,406.725,0.00000,10.19754,10.19754,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,53,866.0,,195.000,416.630,0.00000,10.31736,10.31736,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,54,882.0,,195.000,427.282,0.00000,10.44284,10.44284,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,55,899.0,,195.000,438.060,0.00000,10.56640,10.56640,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,56,916.0,,195.000,448.313,0.00000,10.68091,10.68091,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,57,932.0,,195.000,459.330,0.00000,10.80082,10.80082,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,58,949.0,,195.000,470.467,0.00000,10.91891,10.91891,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,59,968.0,59,195.000,475.675,0.07861,-0.06042,0.09914,-0.018231,0.000000,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,60,983.0,59,195.079,474.516,0.17971,0.00000,0.17971,-0.015050,-0.018311,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,61,1000.0,59,195.259,473.894,-1.41890,0.00000,1.41890,0.075787,-0.033427,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,62,1016.0,59,193.917,473.202,-0.34104,-0.22303,0.40749,-0.017341,0.038281,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,63,1033.0,59,193.574,472.693,-0.06814,0.00000,0.06814,-0.020175,0.020864,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,64,1049.0,59,193.506,472.677,-0.37415,-0.02130,0.37475,0.008460,0.000600,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,65,1066.0,59,193.152,472.679,-0.46273,-0.02364,0.46333,0.018739,0.008605,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,66,1082.0,59,192.687,472.703,-0.53758,-0.03813,0.53893,0.026605,0.027426,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,67,1099.0,59,192.147,472.763,-0.55934,-0.05374,0.56191,0.028842,0.054148,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,68,1116.0,59,191.618,472.859,-0.11994,0.13087,0.17752,-0.016426,0.081438,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,69,1132.0,59,191.498,472.798,0.07295,0.08765,0.11403,-0.028399,0.064940,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,70,1149.0,59,191.571,472.719,0.11376,0.06872,0.13291,-0.024940,0.036417,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,71,1166.0,59,191.678,472.683,-0.25374,-0.02904,0.25540,0.017267,0.012819,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,72,1182.0,59,191.424,472.708,-0.39767,-0.03394,0.39912,0.030680,0.030162,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,73,1199.0,59,191.024,472.784,0.20009,0.07428,0.21343,-0.031027,0.060977,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,74,1216.0,59,191.213,472.708,-0.20231,-0.04884,0.20812,0.016212,0.031619,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,75,1232.0,59,191.010,472.746,0.18619,0.08698,0.20551,-0.023456,0.047903,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,76,1249.0,59,191.197,472.698,0.26509,0.05163,0.27007,-0.025991,0.024344,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,77,1266.0,59,191.448,472.675,0.34414,0.01358,0.34441,-0.029196,-0.000248,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,78,1282.0,59,191.794,472.660,0.41129,0.00000,0.41129,-0.031875,-0.029572,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,79,1299.0,59,192.207,472.689,-0.14495,0.05649,0.15557,0.026363,-0.061586,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,80,1316.0,59,192.070,472.660,0.25127,-0.01970,0.25204,-0.018287,-0.036642,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,81,1332.0,59,192.322,472.679,-0.14161,0.05657,0.15249,0.022119,-0.055010,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,82,1349.0,59,192.180,472.661,-0.19122,0.02411,0.19273,0.022536,-0.032794,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,83,1366.0,59,191.999,472.663,-0.24106,0.00000,0.24106,0.023850,-0.011470,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,84,1382.0,59,191.757,472.684,-0.28327,-0.02680,0.28454,0.025221,0.012484,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,85,1399.0,59,191.472,472.722,-0.32235,-0.04571,0.32557,0.027080,0.037816,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,86,1416.0,59,191.167,472.790,-0.36255,-0.04251,0.36503,0.029357,0.063438,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,87,1432.0,59,190.803,472.912,-0.39572,-0.06359,0.40080,0.032060,0.092924,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,88,1449.0,59,190.406,473.094,-0.39527,-0.07161,0.40171,0.031688,0.125125,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,89,1466.0,59,190.032,473.299,-0.39701,-0.04787,0.39988,0.031545,0.155108,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,90,1482.0,59,189.633,473.570,0.36930,-0.46192,0.59140,-0.027816,0.186792,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,91,1499.0,59,190.004,473.338,0.28644,-0.30924,0.42151,-0.010069,0.158853,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,92,1516.0,59,190.275,473.256,0.37816,-0.02096,0.37874,-0.018696,0.149326,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,93,1532.0,59,190.655,473.126,0.42503,0.17519,0.45972,-0.021122,0.130547,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,94,1549.0,59,191.082,472.997,0.46842,0.16580,0.49690,-0.020726,0.109333,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,95,1566.0,59,191.525,472.895,0.51366,0.11635,0.52667,-0.020989,0.089722,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,96,1582.0,59,192.041,472.811,0.55045,0.11885,0.56314,-0.021574,0.068640,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,97,1599.0,59,192.562,472.745,0.58966,0.07142,0.59397,-0.022695,0.048227,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,98,1616.0,59,193.154,472.700,0.62080,0.05745,0.62345,-0.023760,0.025432,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,99,1632.0,59,193.777,472.677,0.64962,0.02378,0.65005,-0.025155,0.001568,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,100,1649.0,59,194.392,472.658,0.68153,0.00000,0.68153,-0.027360,-0.022233,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,101,1666.0,59,195.077,472.673,0.70584,-0.02627,0.70633,-0.029410,-0.049713,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,102,1682.0,59,195.785,472.727,0.13616,0.07402,0.15498,0.027228,-0.079253,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,103,1699.0,59,195.922,472.675,0.56574,-0.03483,0.56681,-0.023725,-0.051905,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,104,1716.0,59,196.458,472.713,0.04843,0.05131,0.07056,0.027547,-0.074353,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,105,1732.0,59,196.506,472.670,0.43942,-0.03491,0.44081,-0.018839,-0.046685,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,106,1749.0,59,196.922,472.693,0.49483,-0.03551,0.49611,-0.024523,-0.064510,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,107,1766.0,59,197.419,472.754,0.54059,-0.05408,0.54329,-0.029346,-0.089141,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,108,1782.0,59,197.962,472.864,0.53364,-0.07093,0.53833,-0.029227,-0.118616,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,109,1799.0,59,198.498,473.020,0.35618,-0.04408,0.35890,-0.012287,-0.147972,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,110,1816.0,59,198.835,473.085,0.02250,0.14790,0.14960,0.020066,-0.159597,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,111,1832.0,59,198.858,472.968,-0.22504,0.07524,0.23728,0.035599,-0.139443,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,112,1849.0,59,198.631,472.803,0.32708,-0.06381,0.33325,-0.028988,-0.103687,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,113,1866.0,59,198.941,472.927,-0.15556,0.11052,0.19083,0.021971,-0.131115,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,114,1882.0,59,198.785,472.824,-0.30856,0.08845,0.32099,0.030392,-0.109047,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,115,1899.0,59,198.493,472.728,-0.40225,0.03659,0.40391,0.032690,-0.080291,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,116,1916.0,59,198.089,472.670,0.08580,-0.03317,0.09199,-0.021304,-0.047458,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,117,1932.0,59,198.175,472.703,0.08125,-0.05989,0.10094,-0.018507,-0.068855,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,118,1949.0,59,198.252,472.744,0.07528,-0.06891,0.10205,-0.016546,-0.086366,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
2,falling,0,22.0,,195.000,97.029,0.00000,0.55000,0.55000,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,1,38.0,,195.000,97.805,0.00000,0.80875,0.80875,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,2,55.0,,195.000,98.907,0.00000,1.07971,1.07971,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,3,72.0,,195.000,100.280,0.00000,1.34652,1.34652,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,4,88.0,,195.000,101.810,0.00000,1.59380,1.59380,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,5,105.0,,195.000,103.700,0.00000,1.85275,1.85275,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,6,121.0,,195.000,105.709,0.00000,2.09273,2.09273,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,7,138.0,,195.000,108.100,0.00000,2.34405,2.34405,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,8,155.0,,195.000,110.743,0.00000,2.59152,2.59152,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,9,172.0,,195.000,113.451,0.00000,2.82086,2.82086,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,10,188.0,,195.000,116.574,0.00000,3.06104,3.06104,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,11,205.0,,195.000,119.937,0.00000,3.29754,3.29754,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,12,222.0,,195.000,123.313,0.00000,3.51672,3.51672,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,13,238.0,,195.000,127.134,0.00000,3.74625,3.74625,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,14,255.0,,195.000,131.186,0.00000,3.97226,3.97226,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,15,272.0,,195.000,135.200,0.00000,4.18173,4.18173,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,16,288.0,,195.000,139.690,0.00000,4.40108,4.40108,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,17,305.0,,195.000,144.399,0.00000,4.61708,4.61708,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,18,322.0,,195.000,149.024,0.00000,4.81726,4.81726,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,19,338.0,,195.000,154.151,0.00000,5.02689,5.02689,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,20,355.0,,195.000,159.489,0.00000,5.23331,5.23331,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,21,372.0,,195.000,164.697,0.00000,5.42462,5.42462,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,22,388.0,,195.000,170.434,0.00000,5.62496,5.62496,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,23,405.0,,195.000,176.373,0.00000,5.82223,5.82223,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,24,422.0,,195.000,182.138,0.00000,6.00505,6.00505,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,25,438.0,,195.000,188.458,0.00000,6.19651,6.19651,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,26,455.0,,195.000,194.971,0.00000,6.38504,6.38504,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,27,471.0,,195.000,201.268,0.00000,6.55976,6.55976,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,28,488.0,,195.000,208.146,0.00000,6.74273,6.74273,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,29,505.0,,195.000,215.207,0.00000,6.92290,6.92290,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,30,521.0,,195.000,222.013,0.00000,7.08987,7.08987,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,31,538.0,,195.000,229.423,0.00000,7.26473,7.26473,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,32,555.0,,195.000,237.009,0.00000,7.43691,7.43691,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,33,572.0,,195.000,244.302,0.00000,7.59649,7.59649,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,34,588.0,,195.000,252.221,0.00000,7.76360,7.76360,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,35,605.0,,195.000,260.307,0.00000,7.92815,7.92815,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,36,621.0,,195.000,268.065,0.00000,8.08065,8.08065,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,37,638.0,,195.000,276.470,0.00000,8.24035,8.24035,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,38,655.0,,195.000,285.035,0.00000,8.39760,8.39760,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,39,671.0,,195.000,293.237,0.00000,8.54335,8.54335,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,40,688.0,,195.000,302.107,0.00000,8.69597,8.69597,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,41,705.0,,195.000,310.591,0.00000,8.83741,8.83741,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,42,721.0,,195.000,319.756,0.00000,8.98553,8.98553,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,43,738.0,,195.000,329.070,0.00000,9.13139,9.13139,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,44,755.0,,195.000,337.966,0.00000,9.26656,9.26656,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
