piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices
1,falling,17,263.0,,195.000,138.826,0.00000,4.36206,4.36206,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,18,280.0,,195.000,143.496,0.00000,4.57865,4.57865,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,19,297.0,,195.000,148.384,0.00000,4.79193,4.79193,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,20,313.0,,195.000,153.174,0.00000,4.98960,4.98960,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,21,330.0,,195.000,158.474,0.00000,5.19659,5.19659,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,22,347.0,,195.000,163.983,0.00000,5.40042,5.40042,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,23,363.0,,195.000,169.348,0.00000,5.58932,5.58932,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,24,380.0,,195.000,175.251,0.00000,5.78713,5.78713,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,25,397.0,,195.000,181.353,0.00000,5.98192,5.98192,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,26,414.0,,195.000,187.269,0.00000,6.16245,6.16245,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,27,430.0,,195.000,193.747,0.00000,6.35150,6.35150,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,28,447.0,,195.000,200.416,0.00000,6.53765,6.53765,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,29,463.0,,195.000,206.858,0.00000,6.71018,6.71018,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,30,480.0,,195.000,213.886,0.00000,6.89085,6.89085,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,31,497.0,,195.000,220.662,0.00000,7.05828,7.05828,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,32,514.0,,195.000,228.040,0.00000,7.23363,7.23363,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,33,530.0,,195.000,235.595,0.00000,7.40628,7.40628,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,34,547.0,,195.000,242.859,0.00000,7.56630,7.56630,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,35,563.0,,195.000,250.747,0.00000,7.73387,7.73387,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,36,580.0,,195.000,258.804,0.00000,7.89887,7.89887,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,37,597.0,,195.000,266.534,0.00000,8.05180,8.05180,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,38,613.0,,195.000,274.910,0.00000,8.21194,8.21194,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,39,630.0,,195.000,283.447,0.00000,8.36963,8.36963,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,40,647.0,,195.000,292.142,0.00000,8.52491,8.52491,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,41,663.0,,195.000,300.464,0.00000,8.66881,8.66881,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,42,680.0,,195.000,309.460,0.00000,8.81952,8.81952,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,43,697.0,,195.000,318.061,0.00000,8.95918,8.95918,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,44,713.0,,195.000,327.349,0.00000,9.10544,9.10544,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,45,730.0,,195.000,336.783,0.00000,9.24946,9.24946,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,46,747.0,,195.000,345.791,0.00000,9.38293,9.38293,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,47,763.0,,195.000,355.504,0.00000,9.52271,9.52271,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,48,780.0,,195.000,365.357,0.00000,9.66034,9.66034,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,49,797.0,,195.000,374.754,0.00000,9.78790,9.78790,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,50,813.0,,195.000,384.874,0.00000,9.92148,9.92148,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,51,830.0,,195.000,395.128,0.00000,10.05301,10.05301,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,52,847.0,,195.000,404.896,0.00000,10.17492,10.17492,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,53,863.0,,195.000,415.404,0.00000,10.30257,10.30257,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,54,880.0,,195.000,426.041,0.00000,10.42828,10.42828,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,55,897.0,,195.000,436.164,0.00000,10.54478,10.54478,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,56,913.0,,195.000,447.044,0.00000,10.66678,10.66678,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,57,930.0,,195.000,458.047,0.00000,10.78691,10.78691,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,58,947.0,,195.000,468.509,0.00000,10.89824,10.89824,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,59,965.0,59,195.000,475.121,0.05122,-0.09416,0.10719,0.000000,0.000000,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,60,981.0,59,195.051,474.077,-1.52042,-0.43090,1.58030,0.086473,0.000000,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,61,997.0,59,193.613,473.318,-0.55621,-0.08691,0.56296,-0.009698,0.081818,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,62,1014.0,59,193.054,472.823,-0.79858,-0.08180,0.80276,0.012485,0.072078,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,63,1030.0,59,192.252,472.874,-0.27690,0.03578,0.27920,-0.018629,0.084618,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,64,1047.0,59,191.990,472.803,-0.59019,-0.06570,0.59384,0.011679,0.066992,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,65,1063.0,59,191.397,472.849,-0.52562,-0.12630,0.54058,0.010963,0.078722,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,66,1080.0,59,190.900,472.892,-0.48697,-0.11416,0.50017,0.011934,0.089095,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,67,1097.0,59,190.411,472.953,-0.45074,-0.13886,0.47165,0.013870,0.101082,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,68,1113.0,59,189.958,473.030,-0.41722,-0.14304,0.44106,0.015655,0.115013,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,69,1130.0,59,189.563,473.121,-0.54060,-0.05593,0.54349,0.029886,0.129825,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,70,1147.0,59,189.020,473.340,-0.40608,-0.13547,0.42808,0.021047,0.159843,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,71,1163.0,59,188.613,473.517,-0.39642,-0.11985,0.41414,0.024467,0.180982,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,72,1180.0,59,188.237,473.679,-0.39071,0.14854,0.41799,0.024115,0.204133,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,73,1197.0,59,187.845,474.007,0.46357,-0.54735,0.71728,-0.016058,0.228354,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,74,1213.0,59,188.311,473.746,0.45648,-0.25564,0.52319,-0.015813,0.212225,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,75,1230.0,59,188.743,473.676,0.12999,-0.11649,0.17455,0.010917,0.197263,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,76,1247.0,59,188.873,473.786,-0.08136,-0.05744,0.09960,0.017835,0.208228,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,77,1263.0,59,188.791,473.976,-0.12843,-0.09565,0.16014,0.014699,0.226142,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,78,1280.0,59,188.670,474.131,0.15712,0.06551,0.17023,-0.008092,0.240049,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,79,1297.0,59,188.828,474.038,0.16845,-0.24017,0.29335,0.005066,0.231922,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,80,1313.0,59,188.997,474.096,0.64843,-0.49670,0.81681,-0.011839,0.237011,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,81,1330.0,59,189.610,473.890,0.63909,-0.22289,0.67684,-0.011669,0.225808,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,82,1347.0,59,190.252,473.850,0.58197,-0.27657,0.64434,0.001824,0.214088,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,83,1363.0,59,190.837,473.862,0.74396,0.00000,0.74396,-0.009846,0.215921,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,84,1380.0,59,191.541,473.763,0.72909,0.10133,0.73610,-0.006155,0.206604,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,85,1397.0,59,192.273,473.702,0.76467,-0.26882,0.81055,0.002225,0.200422,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,86,1413.0,59,193.041,473.725,0.85072,-0.30170,0.90263,0.000000,0.202657,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,87,1430.0,59,193.846,473.721,1.26830,-0.01688,1.26841,-0.024866,0.202657,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,88,1447.0,59,195.120,473.489,0.50276,0.05796,0.50609,0.048990,0.177681,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,89,1463.0,59,195.625,473.837,0.49507,0.34041,0.60081,0.048241,0.226887,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,90,1480.0,59,196.093,474.415,0.48794,0.60217,0.77505,0.047546,0.272531,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,91,1497.0,59,196.583,475.237,0.45147,-0.44686,0.63522,0.046602,0.320286,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,92,1513.0,59,197.037,475.078,0.44456,-0.15669,0.47136,0.045889,0.367093,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,93,1530.0,59,197.457,475.185,0.43816,0.11223,0.45230,0.045228,0.410513,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,94,1546.0,59,197.898,475.587,0.43145,0.39385,0.58418,0.044536,0.455940,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,95,1563.0,59,198.331,476.272,0.42485,0.67115,0.79432,0.043855,0.500672,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,96,1580.0,59,198.733,476.959,0.44573,-0.47992,0.65498,-0.021081,0.542167,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,97,1596.0,59,199.181,476.766,0.43891,-0.18925,0.47797,-0.020758,0.520993,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,98,1613.0,59,199.621,476.865,0.43219,0.09698,0.44294,-0.020441,0.500144,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,99,1630.0,59,200.030,477.213,0.42597,0.36225,0.55918,-0.020146,0.480803,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,100,1647.0,59,200.458,477.524,1.77128,-0.95796,2.01373,-0.021845,0.460568,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,101,1663.0,59,202.237,476.655,1.09268,-0.36298,1.15139,0.017541,0.438627,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,102,1680.0,59,203.271,476.411,1.07695,-0.09109,1.08079,0.017289,0.455224,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,103,1696.0,59,204.353,476.484,1.06047,0.19364,1.07800,0.017024,0.472589,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,104,1713.0,59,205.418,476.967,1.04424,0.47401,1.14679,0.016764,0.489688,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,105,1730.0,59,206.406,477.504,0.69601,-0.26043,0.74314,0.002066,0.505549,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,106,1746.0,59,207.105,477.265,0.82750,-0.82783,1.17049,-0.030326,0.507625,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,107,1763.0,59,207.888,476.738,0.81558,-0.54924,0.98328,-0.029889,0.478931,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,108,1779.0,59,208.707,476.475,0.80310,-0.25750,0.84338,-0.029432,0.448911,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,109,1796.0,59,209.514,476.378,0.45411,-0.02788,0.45497,0.003102,0.419349,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,110,1813.0,59,209.943,476.421,0.85592,-0.39995,0.94475,-0.006263,0.422284,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,111,1830.0,59,210.803,476.322,0.55761,-0.06077,0.56092,0.008894,0.415994,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,112,1846.0,59,211.363,476.453,1.18738,-0.76024,1.40990,-0.006105,0.424927,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,113,1863.0,59,212.487,475.990,1.17028,-0.48262,1.26589,-0.006017,0.419151,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,114,1879.0,59,213.662,475.794,1.15237,-0.19190,1.16824,-0.005925,0.413108,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,115,1896.0,59,214.820,475.890,1.13474,0.09437,1.13866,-0.005834,0.407157,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,116,1913.0,59,215.893,476.139,0.76921,0.03848,0.77018,0.014871,0.401637,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,117,1930.0,59,216.666,476.341,1.04390,0.10224,1.04889,-0.009365,0.416574,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,118,1946.0,59,217.714,476.560,1.49503,-0.46306,1.56510,-0.004652,0.407168,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
2,falling,0,21.0,,195.000,97.029,0.00000,0.55000,0.55000,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,1,23.0,,195.000,97.099,0.00000,0.58234,0.58234,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,2,38.0,,195.000,97.841,0.00000,0.82448,0.82448,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,3,55.0,,195.000,98.958,0.00000,1.09520,1.09520,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,4,72.0,,195.000,100.347,0.00000,1.36178,1.36178,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,5,89.0,,195.000,101.892,0.00000,1.60883,1.60883,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,6,105.0,,195.000,103.796,0.00000,1.86755,1.86755,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,7,122.0,,195.000,105.961,0.00000,2.12231,2.12231,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,8,138.0,,195.000,108.225,0.00000,2.35842,2.35842,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,9,155.0,,195.000,110.883,0.00000,2.60567,2.60567,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,10,172.0,,195.000,113.789,0.00000,2.84913,2.84913,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,11,189.0,,195.000,116.741,0.00000,3.07477,3.07477,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,12,205.0,,195.000,120.118,0.00000,3.31106,3.31106,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,13,222.0,,195.000,123.733,0.00000,3.54374,3.54374,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,14,239.0,,195.000,127.342,0.00000,3.75937,3.75937,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,15,255.0,,195.000,131.407,0.00000,3.98519,3.98519,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,16,272.0,,195.000,135.698,0.00000,4.20755,4.20755,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,17,289.0,,195.000,139.935,0.00000,4.41363,4.41363,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,18,305.0,,195.000,144.658,0.00000,4.62943,4.62943,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,19,322.0,,195.000,149.596,0.00000,4.84193,4.84193,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,20,339.0,,195.000,154.434,0.00000,5.03888,5.03888,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,21,355.0,,195.000,159.784,0.00000,5.24512,5.24512,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,22,372.0,,195.000,165.341,0.00000,5.44820,5.44820,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,23,389.0,,195.000,170.752,0.00000,5.63641,5.63641,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,24,405.0,,195.000,176.702,0.00000,5.83351,5.83351,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,25,422.0,,195.000,182.850,0.00000,6.02759,6.02759,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,26,439.0,,195.000,188.809,0.00000,6.20746,6.20746,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,27,455.0,,195.000,195.333,0.00000,6.39582,6.39582,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,28,472.0,,195.000,201.641,0.00000,6.57038,6.57038,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,29,489.0,,195.000,208.529,0.00000,6.75319,6.75319,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,30,505.0,,195.000,215.601,0.00000,6.93320,6.93320,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,31,522.0,,195.000,222.417,0.00000,7.10003,7.10003,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,32,539.0,,195.000,229.837,0.00000,7.27473,7.27473,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,33,555.0,,195.000,237.433,0.00000,7.44676,7.44676,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,34,572.0,,195.000,244.735,0.00000,7.60619,7.60619,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,35,589.0,,195.000,252.663,0.00000,7.77315,7.77315,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,36,605.0,,195.000,260.759,0.00000,7.93756,7.93756,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,37,622.0,,195.000,268.526,0.00000,8.08992,8.08992,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,38,638.0,,195.000,276.940,0.00000,8.24948,8.24948,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,39,655.0,,195.000,285.515,0.00000,8.40660,8.40660,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,40,672.0,,195.000,293.725,0.00000,8.55221,8.55221,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,41,689.0,,195.000,302.604,0.00000,8.70469,8.70469,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,42,705.0,,195.000,311.636,0.00000,8.85484,8.85484,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,43,722.0,,195.000,320.819,0.00000,9.00270,9.00270,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,44,738.0,,195.000,329.593,0.00000,9.13973,9.13973,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
