piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices
1,falling,23,374.0,,195.000,172.432,0.00000,5.69426,5.69426,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,24,390.0,,195.000,178.440,0.00000,5.89047,5.89047,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,25,407.0,,195.000,184.646,0.00000,6.08368,6.08368,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,26,424.0,,195.000,190.658,0.00000,6.26274,6.26274,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,27,440.0,,195.000,197.237,0.00000,6.45026,6.45026,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,28,457.0,,195.000,204.005,0.00000,6.63490,6.63490,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,29,474.0,,195.000,210.539,0.00000,6.80603,6.80603,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,30,490.0,,195.000,217.663,0.00000,6.98523,6.98523,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,31,507.0,,195.000,224.968,0.00000,7.16169,7.16169,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,32,524.0,,195.000,232.001,0.00000,7.32522,7.32522,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,33,540.0,,195.000,239.647,0.00000,7.49648,7.49648,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,34,557.0,,195.000,247.465,0.00000,7.66512,7.66512,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,35,574.0,,195.000,254.974,0.00000,7.82141,7.82141,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,36,590.0,,195.000,263.119,0.00000,7.98507,7.98507,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,37,607.0,,195.000,271.428,0.00000,8.14624,8.14624,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,38,624.0,,195.000,279.392,0.00000,8.29560,8.29560,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,39,640.0,,195.000,288.013,0.00000,8.45201,8.45201,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,40,657.0,,195.000,296.791,0.00000,8.60602,8.60602,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,41,674.0,,195.000,305.190,0.00000,8.74876,8.74876,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,42,690.0,,195.000,314.266,0.00000,8.89824,8.89824,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,43,707.0,,195.000,323.492,0.00000,9.04543,9.04543,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,44,724.0,,195.000,332.307,0.00000,9.18184,9.18184,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,45,740.0,,195.000,341.818,0.00000,9.32470,9.32470,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,46,757.0,,195.000,351.473,0.00000,9.46536,9.46536,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,47,774.0,,195.000,360.685,0.00000,9.59573,9.59573,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,48,790.0,,195.000,370.611,0.00000,9.73225,9.73225,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,49,807.0,,195.000,380.675,0.00000,9.86668,9.86668,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,50,824.0,,195.000,390.267,0.00000,9.99126,9.99126,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,51,840.0,,195.000,400.591,0.00000,10.12173,10.12173,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,52,857.0,,195.000,411.046,0.00000,10.25020,10.25020,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,53,874.0,,195.000,421.001,0.00000,10.36926,10.36926,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,54,890.0,,195.000,431.705,0.00000,10.49395,10.49395,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,55,907.0,,195.000,442.534,0.00000,10.61672,10.61672,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,56,924.0,,195.000,452.835,0.00000,10.73051,10.73051,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,falling,57,941.0,,195.000,463.902,0.00000,10.84967,10.84967,0.000000,0.000000,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,58,959.0,58,195.000,474.077,2.91971,0.00000,2.91971,-0.098935,0.000000,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,59,975.0,58,197.763,473.217,1.38914,-0.03863,1.38968,0.027065,-0.093610,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,60,991.0,58,199.158,472.698,0.98500,0.00000,0.98500,0.026451,-0.066426,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,61,1007.0,58,200.147,472.664,0.61092,0.00000,0.61092,0.026417,-0.039859,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,62,1024.0,58,200.725,472.661,0.94899,0.00000,0.94899,-0.009463,-0.014864,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,63,1041.0,58,201.678,472.660,0.45558,0.00000,0.45558,0.018231,-0.024368,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,64,1057.0,58,202.136,472.670,0.17628,0.00000,0.17628,0.038155,-0.006057,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,65,1074.0,58,202.303,472.705,0.62704,0.06029,0.62993,-0.015584,0.030045,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,66,1091.0,58,202.933,472.686,0.21532,-0.02887,0.21724,0.024899,0.014392,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,67,1107.0,58,203.149,472.726,0.14243,-0.04834,0.15041,0.026343,0.039401,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,68,1124.0,58,203.284,472.793,0.07154,-0.04567,0.08487,0.028339,0.064326,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,69,1140.0,58,203.355,472.912,0.00935,-0.06779,0.06844,0.030916,0.092790,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,70,1157.0,58,203.365,473.086,-0.08989,-0.04794,0.10187,0.036984,0.123841,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,71,1174.0,58,203.280,473.327,0.03525,-0.09584,0.10212,0.022905,0.158835,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,72,1191.0,58,203.315,473.528,0.42462,-0.32010,0.53175,-0.006967,0.181840,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,73,1207.0,58,203.742,473.467,0.07735,-0.09954,0.12606,0.027657,0.174843,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,74,1224.0,58,203.815,473.606,0.07624,0.16856,0.18500,0.027258,0.201011,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,75,1240.0,58,203.891,474.003,0.02540,-0.02661,0.03678,0.019349,0.228389,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,76,1257.0,58,203.917,474.228,-0.90414,-0.88147,1.26272,0.078771,0.247824,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,77,1274.0,58,203.061,473.650,-0.89112,-0.60211,1.07547,0.077637,0.322355,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,78,1290.0,58,202.166,473.334,-0.87749,-0.30957,0.93049,0.076449,0.400333,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,79,1307.0,58,201.285,473.312,-0.86406,-0.02150,0.86433,0.075279,0.477117,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,80,1324.0,58,200.467,473.548,-0.85162,0.24548,0.88630,0.074195,0.548345,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,81,1340.0,58,199.612,474.084,-0.83859,0.52506,0.98940,0.073060,0.622866,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,82,1357.0,58,198.770,474.601,-0.19639,0.13481,0.23821,-0.005191,0.696247,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,83,1374.0,58,198.584,474.664,-0.25199,0.12108,0.27957,0.000000,0.691335,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,84,1390.0,58,198.331,474.672,-0.42780,0.12332,0.44522,0.008825,0.691335,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,85,1407.0,58,197.901,474.810,-0.75869,0.10135,0.76543,0.021093,0.700199,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,86,1424.0,58,197.183,474.721,-0.39635,0.03422,0.39782,-0.010102,0.720157,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,87,1440.0,58,196.785,474.703,-0.69108,-0.20715,0.72146,0.002605,0.710011,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,88,1457.0,58,196.091,474.402,-0.24260,0.00000,0.24260,-0.037500,0.712627,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,89,1474.0,58,195.862,474.658,-0.23911,0.26667,0.35817,-0.036960,0.677146,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,90,1490.0,58,195.621,475.214,-0.23545,0.54592,0.59453,-0.036394,0.640024,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,91,1507.0,58,195.399,475.940,-0.31108,0.09805,0.32616,-0.020076,0.605588,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,92,1524.0,58,195.086,476.286,-0.29667,-0.09249,0.31075,-0.013969,0.585424,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,93,1540.0,58,194.788,476.432,-1.18261,0.07306,1.18486,0.038561,0.571394,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,94,1557.0,58,193.669,476.219,-0.52054,-0.43311,0.67716,-0.031369,0.607879,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,95,1574.0,58,193.146,476.073,-0.51258,-0.14315,0.53219,-0.030889,0.576372,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,96,1590.0,58,192.632,476.218,-0.50473,0.14238,0.52443,-0.030417,0.545347,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,97,1607.0,58,192.125,476.650,-0.49701,0.42353,0.65299,-0.029951,0.514796,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,98,1624.0,58,191.654,477.307,-0.48986,0.68410,0.84140,-0.029520,0.486457,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,99,1641.0,58,191.162,477.764,-0.08856,-0.10682,0.13876,-0.004349,0.456807,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,100,1657.0,58,191.074,477.386,1.22322,-0.95745,1.55338,-0.022125,0.452439,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,101,1674.0,58,192.231,476.550,2.08281,-1.39956,2.50936,-0.028119,0.431504,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,102,1690.0,58,194.323,475.285,2.05094,-1.09481,2.32486,-0.027688,0.403262,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,103,1707.0,58,196.263,474.386,2.02141,-0.81238,2.17855,-0.027290,0.377064,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,104,1724.0,58,198.294,473.764,1.99048,-0.51662,2.05643,-0.026872,0.349655,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,105,1740.0,58,200.293,473.458,1.96003,-0.22538,1.97294,-0.026461,0.322664,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,106,1757.0,58,202.147,473.440,1.93180,0.04453,1.93232,-0.026080,0.297628,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,107,1774.0,58,204.088,473.774,1.90225,0.32718,1.93018,-0.025681,0.271433,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,108,1790.0,58,205.998,474.212,1.85334,0.15390,1.85972,-0.012884,0.245639,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,109,1807.0,58,207.752,474.332,1.50626,0.11098,1.51034,0.005383,0.233449,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,110,1824.0,58,209.265,474.380,0.47410,-0.63630,0.79351,0.069643,0.238855,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,111,1840.0,58,209.741,474.030,0.46685,-0.34323,0.57944,0.068577,0.308804,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,112,1857.0,58,210.183,473.961,0.46012,-0.07162,0.46567,0.067590,0.373690,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,113,1873.0,58,210.645,474.178,0.45308,0.21281,0.50057,0.066555,0.441577,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,114,1890.0,58,211.100,474.681,0.44615,0.49288,0.66482,0.065537,0.508424,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,115,1907.0,58,211.522,475.403,0.43973,0.75245,0.87152,0.064593,0.570434,0,0,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,116,1924.0,58,211.964,475.833,-0.27843,-0.25335,0.37645,0.036012,0.635311,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
1,post_landing,117,1940.0,58,211.684,475.374,0.52984,-1.10772,1.22791,-0.055625,0.671481,0,1,4.34800,1775.255,7.415,3.000,1.0110,88,176,88,91,83
2,falling,0,21.0,,195.000,97.029,0.00000,0.55000,0.55000,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,1,23.0,,195.000,97.099,0.00000,0.58234,0.58234,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,2,38.0,,195.000,97.778,0.00000,0.80834,0.80834,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,3,54.0,,195.000,98.879,0.00000,1.07930,1.07930,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,4,71.0,,195.000,100.252,0.00000,1.34612,1.34612,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,5,88.0,,195.000,101.781,0.00000,1.59341,1.59341,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,6,104.0,,195.000,103.671,0.00000,1.85236,1.85236,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,7,121.0,,195.000,105.820,0.00000,2.10735,2.10735,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,8,138.0,,195.000,108.070,0.00000,2.34367,2.34367,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,9,154.0,,195.000,110.713,0.00000,2.59115,2.59115,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,10,171.0,,195.000,113.605,0.00000,2.83484,2.83484,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,11,187.0,,195.000,116.543,0.00000,3.06068,3.06068,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,12,204.0,,195.000,119.906,0.00000,3.29719,3.29719,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,13,221.0,,195.000,123.507,0.00000,3.53007,3.53007,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,14,238.0,,195.000,127.103,0.00000,3.74591,3.74591,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,15,254.0,,195.000,131.154,0.00000,3.97193,3.97193,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,16,271.0,,195.000,135.433,0.00000,4.19449,4.19449,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,17,288.0,,195.000,139.657,0.00000,4.40076,4.40076,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,18,304.0,,195.000,144.367,0.00000,4.61676,4.61676,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,19,321.0,,195.000,149.293,0.00000,4.82946,4.82946,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,20,338.0,,195.000,154.118,0.00000,5.02658,5.02658,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,21,354.0,,195.000,159.456,0.00000,5.23301,5.23301,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,22,371.0,,195.000,165.001,0.00000,5.43627,5.43627,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,23,388.0,,195.000,170.400,0.00000,5.62466,5.62466,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,24,404.0,,195.000,176.339,0.00000,5.82193,5.82193,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,25,421.0,,195.000,182.475,0.00000,6.01619,6.01619,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,26,438.0,,195.000,188.424,0.00000,6.19623,6.19623,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,27,454.0,,195.000,194.936,0.00000,6.38476,6.38476,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,28,471.0,,195.000,201.638,0.00000,6.57040,6.57040,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,29,488.0,,195.000,208.111,0.00000,6.74246,6.74246,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,30,504.0,,195.000,215.172,0.00000,6.92263,6.92263,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,31,521.0,,195.000,222.414,0.00000,7.10005,7.10005,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,32,538.0,,195.000,229.388,0.00000,7.26447,7.26447,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,33,554.0,,195.000,236.973,0.00000,7.43666,7.43666,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,34,571.0,,195.000,244.731,0.00000,7.60621,7.60621,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,35,588.0,,195.000,252.184,0.00000,7.76335,7.76335,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,36,604.0,,195.000,260.271,0.00000,7.92790,7.92790,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,37,621.0,,195.000,268.523,0.00000,8.08994,8.08994,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,38,638.0,,195.000,276.433,0.00000,8.24011,8.24011,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,39,654.0,,195.000,284.998,0.00000,8.39737,8.39737,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,40,671.0,,195.000,293.722,0.00000,8.55222,8.55222,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,41,688.0,,195.000,302.070,0.00000,8.69574,8.69574,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,42,704.0,,195.000,311.092,0.00000,8.84603,8.84603,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,43,721.0,,195.000,320.266,0.00000,8.99402,8.99402,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,44,738.0,,195.000,329.032,0.00000,9.13117,9.13117,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
2,falling,45,754.0,,195.000,338.493,0.00000,9.27480,9.27480,0.000000,0.000000,0,0,4.14400,971.803,3.723,6.000,1.3076,83,166,83,90,76
