run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
4,11,complete,120,59,60,7.92,8547.864,7.191,25,25,1.504,4,2,-0.10212,0,-0.001433,-0.10212,-10.96719,-0.001433,0.11642,0,0.002822,0.3830000000000098,0.5360000000000014,0.007652,0.5360000000000014,,0,1,78,156,78,80,67
4,12,complete,121,60,60,3.718,2601.283,4.837,6,15,-15.227,16,8,0,0.29319,0,2.36428,-10.80972,0.035252,1.61303,0.34458,0.024561,11.930000000000007,5.880999999999972,0.34559,2.2110000000000127,,0,1,65,130,65,66,71
4,13,complete,122,61,60,4.536,3981.248,4.575,14,72,0.891,26,13,-0.0016,0,0,-0.0016,-11.15618,0,0.01012,0,0,0.27000000000001023,3.84699999999998,0,3.84699999999998,,0,1,57,114,57,60,65
4,14,complete,121,60,60,7.566,7101.376,6.276,25,65,-7.096,24,12,0.11316,0,0.001432,0.11316,-11.10757,0.001432,0.11316,0,0.002974,0.9410000000000025,4.988999999999976,0.018742,4.988999999999976,,0,1,71,142,71,80,78
4,15,complete,120,59,60,5.814,3593.304,4.465,13,13,17.256,4,2,0,0.31168,0,-2.59296,-10.63501,-0.033509,2.03559,0.31168,0.024915,19.153999999999996,6.8729999999999905,0.420836,0.1419999999999959,,0,1,55,110,55,55,49
4,16,complete,121,60,60,3.306,3597.108,6.323,12,15,9.308,6,3,0,0.08117,0,-1.13853,-11.04193,-0.023603,0.63206,0.09648,0.013483,6.444999999999993,2.3170000000000073,0.215516,0.6299999999999955,,0,1,49,98,49,49,48
4,17,complete,122,61,60,5.48,5629.969,2.731,19,49,4.747,30,15,-0.00079,0,0,-0.00079,-11.14964,0,0.16945,0.04336,0.005359,3.725999999999999,4.869000000000028,0.113848,4.869000000000028,,0,1,58,116,58,59,60
4,18,complete,119,58,60,3.562,630.087,1.933,18,18,-2.896,8,4,0,0,0,1.7856,-12.23602,-0.054776,2.02621,0.56107,0.104809,34.19800000000001,6.927000000000021,0.840421,2.3460000000000036,,0,0,86,172,86,97,82
4,19,complete,120,59,60,4.006,1049.179,2.425,8,12,8.332,12,6,0,0,0,-1.24929,-11.07048,-0.030534,3.28334,2.3782,0.0655,69.407,17.839999999999975,0.981703,4.031000000000006,,0,1,72,144,72,73,59
4,20,complete,120,59,60,4.246,1052.603,1.069,5,27,-9.141,22,11,0,0,0,3.32503,-11.61485,-0.031912,4.35258,2.3006,0.076014,44.91499999999999,12.312999999999988,1.231278,6.040999999999997,,0,0,122,244,122,127,82
4,21,complete,120,59,60,8.592,8519.244,3.325,59,59,2.192,4,2,-0.17633,0,-0.002233,-0.17633,-10.95988,-0.002233,0.17633,0.01528,0.002233,0.18700000000001182,0.0020000000000095497,0.002113,0.0010000000000331966,,0,1,50,100,50,50,44
4,22,complete,120,59,60,3.966,1328.128,2.502,5,7,0.532,8,4,0,0,0,-0.9595,-11.02293,0.037643,1.79944,0.31218,0.056295,14.100999999999999,5.7690000000000055,0.786597,1.879000000000019,,0,1,67,134,67,70,54
4,23,complete,122,61,60,3.404,1817.289,0.999,56,71,-1.598,36,18,0.0671,0,0.001087,0.0671,-11.18375,0.001087,0.25387,0.08505,0.007527,1.2340000000000089,5.168000000000006,0.017886,5.168000000000006,,0,1,71,142,71,78,70
4,24,complete,121,60,60,4.054,1448.135,12.846,7,13,13.057,20,10,0,0.31953,0,-1.86901,-10.72131,-0.054723,1.63541,0.43629,0.035087,17.36099999999999,4.9809999999999945,0.362212,1.4979999999999905,,0,1,66,132,66,67,62
4,25,complete,120,59,60,2.958,422.016,3.375,16,17,-4.936,30,15,0,0,0.00418,1.89149,-11.35652,0.00418,1.78659,1.98889,0.093651,41.601,22.954000000000008,1.277253,3.531000000000006,,0,1,85,170,85,88,80
4,26,complete,120,59,60,4.034,1163.861,2.725,11,41,-4.504,20,10,0,0,-0.005773,0.75716,-11.48267,-0.005773,1.70375,1.33269,0.065113,19.46799999999999,9.742000000000019,1.195972,5.406000000000006,,0,1,76,152,76,82,72
4,27,complete,120,59,60,4.88,2744.433,3.428,6,6,13.294,6,3,0,0.14046,0,-1.76663,-10.79185,-0.033401,1.64289,0.31665,0.026725,14.274000000000001,5.882000000000005,0.369898,0.2969999999999686,,0,1,66,132,66,70,66
4,28,complete,120,59,60,3.352,665.675,2.082,3,30,3.727,22,11,0.0918,0,0.001468,0.0918,-12.29406,0.001468,2.10327,1.96845,0.084844,34.04599999999999,17.839999999999975,1.460022,5.659999999999968,,0,1,92,184,92,95,80
4,29,complete,120,59,60,4.632,1624.548,2.816,3,23,2.358,28,14,0.19604,0,0,0.19604,-11.41459,-0.018335,1.1272,0.68285,0.040863,27.62899999999999,8.916999999999973,0.6369889999999999,4.850999999999999,,0,1,83,166,83,91,70
4,30,complete,120,59,60,3.614,888.625,5.169,11,11,6.887,4,2,0,0,-0.007996,-1.27503,-11.21853,-0.007996,2.16421,3.07165,0.207818,10.788999999999987,24.574000000000012,1.6713770000000001,0.9360000000000355,,0,1,61,122,61,63,64
4,31,complete,120,59,60,3.292,592.235,0.868,7,4,-7.363,2,1,0,0.1483,-0.011069,1.83569,-10.77764,-0.011069,2.08467,2.28482,0.091433,54,22.331999999999994,1.5050759999999999,0.10000000000002274,,0,1,58,116,58,65,67
4,32,complete,120,59,60,2.092,204.507,2.907,1,4,2.359,8,4,0,0,0,-2.74515,-11.17527,0.347044,2.43689,1.51264,0.087994,60.08500000000001,7.132999999999981,1.682583,3.718999999999994,,0,1,65,130,65,69,61
4,33,complete,121,60,60,4.174,3360.447,4.337,18,21,-12.937,10,5,0,0.06386,0,1.63297,-10.9768,0.023058,1.13879,0.17937,0.016131,18.514999999999986,4.882999999999981,0.467415,0.5380000000000109,,0,1,60,120,60,61,58
4,34,complete,121,60,60,5.678,3952.389,3.007,18,38,-6.145,28,14,0,0,0,1.95584,-11.33691,0.015912,1.42129,0.20988,0.017598,13.210000000000008,3.408999999999992,0.334923,3.408999999999992,,0,1,74,148,74,79,73
4,35,complete,122,61,60,3.648,4219.988,2.161,14,18,4.288,6,3,0,0,-0.010231,-0.41219,-11.18373,-0.010231,0.21163,0.04147,0.010231,3.5349999999999966,1.032000000000039,0.149456,0.9040000000000532,,0,1,38,76,38,38,48
4,36,complete,120,59,60,4.756,2213.019,1.122,5,10,-17.024,8,4,0,0.38929,0,2.74784,-10.5574,0.052358,3.54844,0.62579,0.030235,44.611999999999995,19.745000000000005,0.78336,0.5439999999999827,,0,1,63,126,63,63,48
4,37,complete,120,59,60,3.776,957.905,2.374,13,27,8.93,16,8,0,0,0,1.12133,-11.26166,-0.076308,2.12847,1.57489,0.061401,46.783000000000015,20.123000000000047,1.0724550000000002,3.548000000000002,,0,1,71,142,71,83,62
