piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,bottom_width_1px,bottom_width_2px,bottom_width_4px,bottom_width_8px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices
26,falling,0,8.0,,195.000,96.229,0.00000,0.28333,0.28333,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,1,24.0,,195.000,96.803,0.00000,0.56233,0.56233,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,2,41.0,,195.000,97.591,0.00000,0.82090,0.82090,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,3,57.0,,195.000,98.704,0.00000,1.09167,1.09167,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,4,74.0,,195.000,100.090,0.00000,1.35831,1.35831,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,5,91.0,,195.000,101.631,0.00000,1.60541,1.60541,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,6,107.0,,195.000,103.532,0.00000,1.86418,1.86418,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,7,124.0,,195.000,105.694,0.00000,2.11899,2.11899,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,8,141.0,,195.000,107.955,0.00000,2.35515,2.35515,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,9,157.0,,195.000,110.609,0.00000,2.60245,2.60245,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,10,174.0,,195.000,113.512,0.00000,2.84596,2.84596,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,11,191.0,,195.000,116.461,0.00000,3.07165,3.07165,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,12,207.0,,195.000,119.835,0.00000,3.30798,3.30798,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,13,224.0,,195.000,123.446,0.00000,3.54071,3.54071,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
26,falling,14,241.0,,195.000,127.053,0.00000,3.75639,3.75639,0.000000,0.000000,0,0,4.03400,1163.861,2.725,11.000,11.000,14.000,17.000,41.000,0.000,0.000,0,0,1.6257,76,152,76,82,72
