run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,observed_delta_angular_velocity,observed_vs_event_residual,observed_vs_total_residual,observed_consistent,start_pre_angular_velocity,start_solver_delta_angular_velocity,start_correction_delta_angular_velocity,start_total_delta_angular_velocity,sum_solver_delta_angular_including_start,sum_correction_delta_angular_including_start,sum_total_delta_angular_including_start,inclusive_decomposition_residual,inclusive_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,26,1,241,242,2,1920;1935,195.000,195.048,0.048,484.059,484.694,0.635,0.000000,0.078502,0.078502,0.188117,0.274302,0.086185,3.767084,3.823508,0.056424,0.309033,0.296949,-0.012084,-0.012084,0.000000,-0.012084,0.000000,1,-0.012084,0.000000,0.000000,1,0.000000,0.337127,-0.028094,0.309033,0.325043,-0.028094,0.296949,0.000000,1,4.066,11.000,17.857,0.188117,241,11.000,16.504,-7.296215,-0.188117,0.309033,241,0.188117,0.274302,2
1,26,2,246,247,2,1911;1916;1919,195.317,195.484,0.167,488.098,487.677,-0.421,0.369762,0.413829,0.044067,0.697760,1.217131,0.519371,-1.314446,-1.243047,0.071399,0.184275,0.125635,-0.058641,-0.060989,0.002349,-0.058641,0.000000,1,-0.058641,0.000000,0.000000,1,0.293621,-0.126665,0.017320,-0.109345,-0.187655,0.019669,-0.167986,0.000000,1,3.551,4.814,5.740,0.519371,247,3.551,3.656,0.071399,-0.519371,0.109345,246,0.519371,0.945903,2
1,26,3,300,496,197,1953;1966;1983,210.089,204.909,-5.180,495.320,501.894,6.574,1.921418,1.673309,-0.248109,0.896767,0.000000,-0.896767,0.757577,0.000000,-0.757577,0.026048,0.000000,-0.026048,-0.040993,0.014944,-0.026048,0.000000,1,-0.026048,0.000000,0.000000,1,0.103331,-0.134063,0.056780,-0.077283,-0.175056,0.071725,-0.103331,0.000000,1,2.985,42.190,27.226,0.235197,302,6.906,22.682,-0.239194,0.235197,0.077283,300,0.235197,3.316774,9
1,27,1,242,244,3,1991,195.000,194.862,-0.138,480.812,481.194,0.382,0.000000,-0.034773,-0.034773,-0.131956,-0.826347,-0.694391,1.763841,0.554929,-1.208912,-0.068224,-0.061660,0.006564,0.022770,-0.016206,0.006564,0.000000,1,0.006564,0.000000,0.000000,1,0.000000,-0.168605,0.100382,-0.068224,-0.145836,0.084176,-0.061660,0.000000,1,1.000,1.034,12.168,0.415494,244,1.034,12.168,-0.248768,0.415494,0.068224,242,0.415494,0.826347,3
1,27,2,252,440,189,1991;1992,193.253,185.201,-8.052,482.879,486.926,4.047,-0.154837,-0.357043,-0.202205,-0.911342,-0.000002,0.911340,0.940863,-0.000000,-0.940863,-0.056540,-0.000000,0.056540,0.056540,0.000000,0.056540,-0.000000,1,0.056540,-0.000000,0.000000,1,-0.060068,0.003528,0.000000,0.003528,0.060068,0.000000,0.060068,-0.000000,1,1.142,47.169,23.929,0.177105,272,2.225,21.129,-0.090824,-0.177105,0.040268,271,0.177105,3.611240,7
1,28,1,238,666,429,2059;2058,195.000,195.065,0.065,480.961,483.214,2.253,0.000000,0.175346,0.175346,0.104162,0.012830,-0.091332,3.463975,-0.013118,-3.477093,0.181791,0.001181,-0.180609,0.139721,-0.142860,-0.003139,0.177471,0,-0.180609,0.000000,-0.177471,0,0.000000,0.367289,-0.185498,0.181791,0.507009,-0.328357,0.178652,0.177471,0,2.000,30.589,17.015,0.995044,245,30.588,2.903,-0.177932,-0.995044,0.181791,238,0.995044,9.332646,19
1,29,1,242,244,3,2156,195.000,194.865,-0.135,482.000,482.572,0.572,0.000000,-0.062900,-0.062900,-0.130104,-0.680010,-0.549906,1.754094,0.973271,-0.780823,-0.129839,-0.106967,0.022872,0.037221,-0.014350,0.022872,0.000000,1,0.022872,0.000000,0.000000,1,0.000000,-0.218880,0.089041,-0.129839,-0.181658,0.074691,-0.106967,0.000000,1,2.000,2.059,11.262,0.279535,244,2.059,11.262,-0.141532,0.279535,0.129839,242,0.279535,0.680010,3
1,29,2,254,592,339,2153;2192;2221;2223;2159;2169;2176;2226;2231;2184,193.206,139.422,-53.785,485.880,493.898,8.018,-0.323838,-2.184981,-1.861142,-0.786324,-0.000041,0.786283,1.219874,0.000013,-1.219861,-0.103093,-0.000001,0.103092,0.103092,0.000000,0.103092,-0.000000,1,0.103092,-0.000000,0.000000,1,-0.103434,0.000342,0.000000,0.000342,0.103433,0.000000,0.103433,0.000000,1,0.615,33.833,25.183,0.253845,255,1.282,12.862,-0.138435,0.253845,0.027253,439,0.253845,5.848341,24
1,30,1,241,243,3,2243,195.000,194.915,-0.085,478.291,478.975,0.684,0.000000,-0.093023,-0.093023,-0.112152,-0.361440,-0.249288,1.478266,1.463092,-0.015173,-0.204110,-0.172737,0.031373,0.040253,-0.008881,0.031373,0.000000,1,0.031373,0.000000,0.000000,1,0.000000,-0.267709,0.063599,-0.204110,-0.227455,0.054718,-0.172737,0.000000,1,5.000,5.071,11.776,0.131074,242,5.043,9.938,-0.076795,0.131074,0.204110,241,0.131074,0.361440,2
1,30,2,279,604,326,2285;2287;2280;2288;2289;2290;2291;2292;2262;2268;2272,191.878,192.149,0.271,502.068,502.412,0.344,-1.544372,-1.570830,-0.026458,-0.529516,-0.000000,0.529516,1.488816,0.000000,-1.488816,-0.183396,-0.000000,0.183396,0.224493,-0.041098,0.183396,0.000000,1,0.183396,0.000000,0.000000,1,-0.151430,-0.045774,0.013809,-0.031966,0.178719,-0.027289,0.151430,0.000000,1,0.863,28.000,23.588,0.573804,280,6.999,10.441,-2.354795,0.573804,0.091714,280,0.573804,7.291701,33
