run,piece,compound_mode,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_solver_angular_velocity,landing_solver_delta_angular_velocity,landing_correction_delta_angular_velocity,landing_total_delta_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,stable_frame,stable_confirmed,stable_required_frames,stable_confirmation_frames,measurement_end_frame,measurement_end_reason,stable_detection_mode,sleep_ground_contact_end_substep,sleep_ground_contact_gap_substeps,sleep_stable_confirmation_frame,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_contact_world_xy_px,landing_contact_relative_xy_px,landing_contact_normal_xy,landing_contact_omega_cross_r_px_per_frame,landing_contact_point_velocity_px_per_frame,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_angular_impulse_solver_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_angular_impulse_solver_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
1,1,intermediate,complete,217,59,157,4.348,1775.255,7.415,3,2,1,0.002231,0,10.88642,0,0.002892,-0.00589,0,-0.00589,0.15409,0.00285,0.002892,0.15409,-10.88357,0.002892,1.20856,0.45381,0.027222,29.679000000000002,4.800999999999988,0.627409,0,197,1,0,197,1,20,20,216,stable_confirmed,SLEEP_AFTER_GROUND_CONTACT,789,-1,216,88,176,88,91,83,-1.395,-0.395,1.570796,-0.89539,6;6,:;:,-0.395391;-1.395389,194.631:521.025;193.631:521.023,-0.395:48.372;-1.395:48.370,0.000000:1.000000;0.000000:1.000000,-0.139869:-0.001143;-0.139863:-0.004035,0.014218:0.001706;0.014225:-0.001186,,,,,,,,0,239,0.000000,0.104053,0.104053,10.944696,0.002633,-10.942063,0.000000,0.008781,0.008781,0.000000,1.844040,1.000,0.787,geometry-edge,-0.143952,1.229324,1.085372,-0.704149,-0.013245,431,33.119,1.207,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.979744,,0.350000,1.000000,-10.942063,-0.104053,-47.576090,-0.452424,15.588943,15.588943,1,2,2,2:6,0.000000,1.000000,1.570796,-1.000000,0.000000,0.051357,,0.350000,1.000000,-0.704149,0.143952,-3.061642,0.625903,-23.512958,-23.512958,2,2,4,2:3
1,2,intermediate,complete,109,59,49,4.144,971.803,3.723,6,4,2,0,0,10.90023,0,-0.069912,-0.069912,0,-0.069912,0,0,0,0.659,-11.14595,-0.069912,1.18427,2.70901,0.169471,16.324000000000012,17.954000000000008,2.032004,1.9610000000000127,,0,1,89,1,20,20,108,stable_confirmed,CONTACT_MOTION,,,,83,166,83,90,76,-3.594,2.406,1.570796,-0.593629,99;99;111;111,:;:;:;:,0.406371;-2.593629;2.406371;-3.593629,195.406:521.526;192.406:521.526;197.406:520.526;191.406:520.526,0.406:44.611;-2.594:44.611;2.406:43.611;-3.594:43.611,0.000000:1.000000;0.000000:1.000000;0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000;0.000000:0.000000;0.000000:0.000000,0.000000:0.000000;0.000000:0.000000;0.000000:0.000000;0.000000:0.000000,0.679607,0.911,geometry-edge,11.825,-0.142050,-0.031550,-0.152158,1,240,0.000000,0.659001,0.659001,10.987317,-0.245723,-11.233041,0.000000,-0.069912,-0.069912,0.000000,1.975255,6.000,0.594,geometry-edge,1.197149,0.000000,1.197149,-0.330111,-0.171315,241,3.016,0.356,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.359357,,0.350000,1.000000,-11.233041,-0.659001,-46.549720,-2.730902,-67.940230,-67.940230,2,4,4,2k:2r,0.000000,1.000000,1.570796,-1.000000,0.000000,0.519864,,0.350000,1.000000,-0.330111,-1.197149,-1.367981,-4.960985,-166.484354,-166.484354,1,2,2,2k:2r
1,3,intermediate,complete,110,60,49,6.218,2680.781,8.535,8,2,1,0,0,11.01612,0,-0.265034,-0.265034,0.110431,-0.154603,-0.09004,3.29464,0,-0.09004,-7.72148,-0.154603,0.09004,3.29464,0.000073,0.030000000000001137,0.48799999999999955,0.039453,0,,0,1,90,1,20,20,109,stable_confirmed,CONTACT_MOTION,,,,89,178,89,93,68,12.312,19.312,1.570796,15.811837,186;186,:;:,19.311837;12.311837,214.312:521.024;207.312:521.024,19.312:33.303;12.312:33.303,0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000,-0.090038:3.294640;-0.090038:3.294640,0.416667,7.000,geometry-edge,15.812,0.000000,-0.265034,-0.154603,1,244,0.000000,-0.090038,-0.090038,11.096858,3.294640,-7.802218,0.000000,-0.154603,-0.154603,0.000000,2.002512,7.000,15.812,geometry-edge,-0.090038,0.000000,-0.090038,-7.802218,-0.154603,244,7.000,15.812,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.691146,,0.350000,1.000000,-7.802218,0.090038,-48.514192,0.559857,-414.458004,-710.499435,1,2,2,4x:56,0.000000,1.000000,1.570796,-1.000000,0.000000,0.691146,,0.350000,1.000000,-7.802218,0.090038,-48.514192,0.559857,-414.458004,-710.499435,1,2,2,4x:56
1,4,intermediate,complete,129,59,69,2.636,378.793,10.821,9,1,1,0.027418,0,10.94813,0,0.009372,-0.021227,0.000168,-0.02106,0,0.00209,0.00954,0.36924,-10.94605,0.00954,1.70773,2.52762,0.068472,39.65899999999999,22.834000000000003,1.101282,0,,0,1,109,1,20,20,128,stable_confirmed,CONTACT_MOTION,,,,54,108,54,54,62,-0.678,-0.678,1.570796,-0.677594,272,:,-0.677594,194.426:521.025,-0.678:44.994,0.000000:1.000000,-0.429230:-0.006464,-0.429230:-0.004377,0.007892,5.026,geometry-edge,3.163,0.030600,-0.021227,0.009540,1,238,0.000000,0.132443,0.132443,10.975388,-0.046725,-11.022113,0.000000,0.084055,0.084055,0.000000,2.253326,5.000,1.944,geometry-edge,0.386983,0.000000,0.386983,0.006529,-0.005682,241,5.028,3.271,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.411284,,0.350000,1.000000,-11.022113,-0.132443,-29.054291,-0.349121,31.839394,31.839394,1,2,2,7g:7k,0.000000,1.000000,1.570796,-1.000000,0.000000,0.041793,,0.350000,1.000000,0.006529,-0.386983,0.017209,-1.020088,-2.152388,-2.152388,1,1,2,7g:7k
1,5,intermediate,complete,109,59,49,4.202,918.333,0.519,9,2,1,-0.057976,0,10.9754,0,-0.203902,0.024326,-0.007852,0.016474,0,1.10858,0,-0.39049,-9.86682,-0.211754,1.50745,2.21392,0.208533,21.715000000000003,18.408999999999992,1.95824,0,,0,1,89,1,20,20,108,stable_confirmed,CONTACT_MOTION,,,,84,168,84,91,85,7.221,12.212,1.570796,9.716519,327;327,:;:,7.220719;12.212319,202.154:521.026;207.145:520.736,7.221:40.289;12.212:40.000,0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000,0.000000:1.108578;0.000000:1.108578,0.111961,9.000,geometry-edge,8.374,0.000000,-0.257002,-0.228228,1,239,0.000000,-0.263885,-0.263885,11.032996,1.041729,-9.991268,0.000000,-0.228228,-0.228228,0.000000,1.485354,9.000,8.374,geometry-edge,-0.559042,-0.794479,-1.353520,-2.093626,0.021219,291,7.998,7.166,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.860862,,0.350000,1.000000,-9.991268,0.263885,-41.983306,1.108844,-209.589272,-236.013477,2,4,4,90:93,0.000000,1.000000,1.570796,-1.000000,0.000000,0.522927,,0.350000,1.000000,-2.093626,0.559042,-8.797415,2.349092,19.486428,22.037550,5,10,10,90:bc
