run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,11,1,1,241,START,844,16.000,1.004,0.000000,-0.040068,-0.040068,11.063288,0.004900,-11.058388,0.000000,-0.005200,-0.005200,-0.005200,0.000000,-0.005200,-11.058388,0.040068,195.000,0.000000,0.000,0.000000,2,2
1,12,1,1,246,START,917;920;925,8.000,16.727,0.000000,0.324433,0.324433,11.150179,2.552240,-8.597939,0.000000,0.131551,0.131551,0.197326,-0.065775,0.131551,-8.597939,-0.324433,195.000,0.000000,0.000,0.000000,6,6
1,12,1,2,247,PART_CHANGE+WIDTH_CHANGE+RESPONSE,917;920,6.028,18.599,0.324433,0.709762,0.385329,2.552240,2.016962,-0.535278,0.131551,0.128560,-0.002991,-0.002991,0.000000,-0.002991,-0.535278,-0.385329,195.078,0.031458,0.078,0.031458,3,4
1,12,1,3,248,PART_CHANGE+WIDTH_CHANGE+RESPONSE,917,4.054,19.495,0.709762,1.017098,0.307336,2.016962,2.053592,0.036630,0.128560,0.116111,-0.012449,-0.012449,0.000000,-0.012449,0.036630,-0.307336,195.247,0.062202,0.247,0.062202,2,2
1,12,1,4,249,RESPONSE,917,4.075,20.308,0.000000,1.292230,1.292230,2.053592,1.991063,-0.062528,0.000000,0.036611,0.036611,0.107819,-0.071208,0.036611,-0.062528,-1.292230,195.506,0.091697,0.506,0.091697,1,2
1,12,1,5,253,RESPONSE,917,4.099,21.537,0.000000,1.375213,1.375213,0.969008,0.997141,0.028133,0.000000,0.017357,0.017357,0.050809,-0.033452,0.017357,0.028133,-1.375213,196.877,0.137579,1.877,0.137579,1,2
1,12,1,6,274,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,917;960;961,52.199,2.773,1.150782,0.591468,-0.559314,1.277645,-0.399880,-1.677525,0.051434,0.014614,-0.036821,-0.036821,0.000000,-0.036821,-1.677525,0.559314,202.855,0.360872,7.855,0.360872,3,6
1,12,1,7,275,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,960,0.357,21.779,0.591468,0.540387,-0.051081,-0.399880,-0.340523,0.059357,0.014614,0.015740,0.001126,0.001126,0.000000,0.001126,0.059357,0.051081,203.005,0.364584,8.005,0.364584,1,2
1,12,1,8,318,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,917;960,50.920,3.150,-0.362043,-0.258476,0.103567,0.420279,-0.068923,-0.489202,-0.019221,-0.002729,0.016492,0.016492,0.000000,0.016492,-0.489202,-0.103567,203.508,0.348252,8.508,0.348252,2,4
1,12,1,9,319,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,917,4.101,26.546,-0.258476,-0.213814,0.044662,-0.068923,-0.055602,0.013321,-0.002729,-0.002216,0.000513,0.000513,0.000000,0.000513,0.013321,-0.044662,203.446,0.347599,8.446,0.347599,1,2
1,12,1,10,327,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,917;960,50.920,3.160,-0.007986,0.000239,0.008225,0.089234,-0.000056,-0.089290,0.003591,0.000006,-0.003585,-0.003585,0.000000,-0.003585,-0.089290,-0.008225,203.241,0.348711,8.241,0.348711,2,4
1,13,1,1,245,START,978;979;998;1001,25.000,6.391,0.000000,-0.159772,-0.159772,11.209757,-0.038253,-11.248010,0.000000,-0.006631,-0.006631,-0.006631,0.000000,-0.006631,-11.248010,0.159772,195.000,0.000000,0.000,0.000000,8,8
1,13,1,2,246,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,978;979,7.002,3.427,-0.159772,-0.156654,0.003119,-0.038253,0.000170,0.038423,-0.006631,-0.006673,-0.000042,-0.000042,0.000000,-0.000042,0.038423,-0.003119,194.962,-0.001586,-0.038,-0.001586,4,4
1,13,1,3,255,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,978,2.016,1.269,-0.152892,-0.152678,0.000214,0.001553,0.001804,0.000251,-0.006517,-0.006504,0.000013,0.000013,0.000000,0.000013,0.000251,-0.000214,194.614,-0.016463,-0.386,-0.016463,2,2
1,13,1,4,342,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,978;981,37.851,12.450,-0.294123,-0.236305,0.057818,0.056679,-0.145377,-0.202056,-0.012753,-0.004660,0.008093,0.008093,0.000000,0.008093,-0.202056,-0.057818,190.375,-0.198077,-4.625,-0.198077,2,4
1,13,1,5,343,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,981,4.119,29.291,-0.236305,-0.209075,0.027230,-0.145377,-0.120107,0.025270,-0.004660,-0.003850,0.000810,0.000810,0.000000,0.000810,0.025270,-0.027230,190.319,-0.199192,-4.681,-0.199192,1,2
1,13,1,6,354,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,978;981,37.851,12.461,0.021433,0.063402,0.041968,0.158613,-0.012385,-0.170999,0.005090,0.002751,-0.002339,-0.002339,0.000000,-0.002339,-0.170999,-0.041968,190.069,-0.197575,-4.931,-0.197575,2,4
1,13,1,7,358,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,978,2.156,5.333,0.048093,0.042691,-0.005402,-0.009303,-0.008234,0.001069,0.002083,0.001859,-0.000225,-0.000225,0.000000,-0.000225,0.001069,0.005402,190.124,-0.195196,-4.876,-0.195196,1,2
1,13,1,8,379,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,978;981,37.850,12.478,-0.056077,-0.009656,0.046421,0.010876,-0.013043,-0.023918,-0.002432,-0.000418,0.002014,0.002014,0.000000,0.002014,-0.023918,-0.046421,190.087,-0.196798,-4.913,-0.196798,2,4
1,14,1,1,240,START,1052,20.000,5.596,0.000000,0.141305,0.141305,11.081807,-0.149074,-11.230880,0.000000,0.035917,0.035917,0.035917,0.000000,0.035917,-11.230880,-0.141305,195.000,0.000000,0.000,0.000000,2,2
