piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,bottom_width_1px,bottom_width_2px,bottom_width_4px,bottom_width_8px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count,collision_contact_min_x,collision_contact_max_x,collision_contact_mean_x,collision_contact_center_offset_px
"26","falling","0","6.0","","195.000","98.373","0.00000","0.93812","0.93812","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","0.40000","0.000000","0.00000","0.53812","0.000000","","","","","0","0","0","0","","","",""
"26","falling","1","15.0","","195.000","102.227","0.00000","1.61378","1.61378","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","1.09634","0.000000","0.00000","0.51744","0.000000","","","","","0","0","0","0","","","",""
"26","falling","2","32.0","","195.000","108.667","0.00000","2.35205","2.35205","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","1.85721","0.000000","0.00000","0.49484","0.000000","","","","","0","0","0","0","","","",""
"26","falling","3","48.0","","195.000","117.401","0.00000","3.07220","3.07220","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","2.59940","0.000000","0.00000","0.47280","0.000000","","","","","0","0","0","0","","","",""
"26","falling","4","65.0","","195.000","128.221","0.00000","3.76026","3.76026","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","3.30852","0.000000","0.00000","0.45174","0.000000","","","","","0","0","0","0","","","",""
"26","falling","5","82.0","","195.000","140.756","0.00000","4.40479","4.40479","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","3.97278","0.000000","0.00000","0.43201","0.000000","","","","","0","0","0","0","","","",""
"26","falling","6","98.0","","195.000","155.436","0.00000","5.03349","5.03349","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","4.62073","0.000000","0.00000","0.41276","0.000000","","","","","0","0","0","0","","","",""
"26","falling","7","115.0","","195.000","171.936","0.00000","5.63419","5.63419","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","5.23981","0.000000","0.00000","0.39438","0.000000","","","","","0","0","0","0","","","",""
"26","falling","8","132.0","","195.000","190.176","0.00000","6.20813","6.20813","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","5.83132","0.000000","0.00000","0.37681","0.000000","","","","","0","0","0","0","","","",""
"26","falling","9","149.0","","195.000","209.663","0.00000","6.74575","6.74575","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","6.38540","0.000000","0.00000","0.36035","0.000000","","","","","0","0","0","0","","","",""
"26","falling","10","165.0","","195.000","231.122","0.00000","7.27018","7.27018","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","6.92588","0.000000","0.00000","0.34430","0.000000","","","","","0","0","0","0","","","",""
"26","falling","11","182.0","","195.000","254.100","0.00000","7.77124","7.77124","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","7.44228","0.000000","0.00000","0.32896","0.000000","","","","","0","0","0","0","","","",""
"26","falling","12","199.0","","195.000","278.026","0.00000","8.24060","8.24060","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","7.92600","0.000000","0.00000","0.31460","0.000000","","","","","0","0","0","0","","","",""
"26","falling","13","215.0","","195.000","303.814","0.00000","8.69844","8.69844","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","8.39785","0.000000","0.00000","0.30058","0.000000","","","","","0","0","0","0","","","",""
"26","falling","14","232.0","","195.000","330.929","0.00000","9.13588","9.13588","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","8.84868","0.000000","0.00000","0.28719","0.000000","","","","","0","0","0","0","","","",""
"26","falling","15","249.0","","195.000","358.729","0.00000","9.54564","9.54564","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","9.27099","0.000000","0.00000","0.27465","0.000000","","","","","0","0","0","0","","","",""
"26","falling","16","265.0","","195.000","388.298","0.00000","9.94534","9.94534","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","9.68293","0.000000","0.00000","0.26242","0.000000","","","","","0","0","0","0","","","",""
"26","falling","17","282.0","","195.000","419.024","0.00000","10.32724","10.32724","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","10.07651","0.000000","0.00000","0.25073","0.000000","","","","","0","0","0","0","","","",""
"26","falling","18","299.0","","195.000","450.207","0.00000","10.68497","10.68497","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","10.44519","0.000000","0.00000","0.23978","0.000000","","","","","0","0","0","0","","","",""
"26","falling","19","316.0","","195.000","483.076","0.00000","11.03392","11.03392","0.000000","0.000000","0","0","4.03400","1163.861","2.725","11.000","11.000","14.000","17.000","41.000","0.000","0.000","0","0","1.6257","76","152","76","82","72","0.00000","10.80483","0.000000","0.00000","0.22910","0.000000","","","","","0","0","0","0","","","",""
"26","post_landing","20","332.0","20","194.803","486.600","-0.01591","-0.53065","0.53089","0.038968","0.002008","0","1","4.03400","1163.861","2.725","11.000","6.002","12.002","17.004","41.006","22.002","-14.068","14","7","1.6257","76","152","76","82","72","-0.10269","-0.28166","0.001045","0.08678","-0.24899","0.037923","0.000000","1.000000","6.428836","3.040530","7","14","14","7","169.733","191.735","179.086","-14.068"
"26","post_landing","21","349.0","20","195.755","484.578","1.21227","-0.43757","1.28883","-0.023707","0.038878","0","1","4.03400","1163.861","2.725","11.000","6.034","12.030","17.065","43.123","10.992","-17.909","4","2","1.6257","76","152","76","82","72","0.50358","-0.31542","0.000000","0.70869","-0.12215","-0.023707","0.000000","1.000000","1.465478","0.510754","2","4","4","2","172.350","183.342","178.576","-17.909"
