piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,bottom_width_1px,bottom_width_2px,bottom_width_4px,bottom_width_8px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count,collision_contact_min_x,collision_contact_max_x,collision_contact_mean_x,collision_contact_center_offset_px
"29","falling","0","4.0","","195.000","98.710","0.00000","1.00281","1.00281","0.000000","0.000000","0","0","4.63200","1624.548","2.816","3.000","3.000","12.000","16.000","22.000","0.000","0.000","0","0","1.4939","83","166","83","91","70","0.00000","0.46667","0.000000","0.00000","0.53614","0.000000","","","","","0","0","0","0","","","",""
"29","falling","1","9.0","","195.000","102.201","0.00000","1.59950","1.59950","0.000000","0.000000","0","0","4.63200","1624.548","2.816","3.000","3.000","12.000","16.000","22.000","0.000","0.000","0","0","1.4939","83","166","83","91","70","0.00000","1.08163","0.000000","0.00000","0.51788","0.000000","","","","","0","0","0","0","","","",""
"29","falling","2","26.0","","195.000","108.756","0.00000","2.35317","2.35317","0.000000","0.000000","0","0","4.63200","1624.548","2.816","3.000","3.000","12.000","16.000","22.000","0.000","0.000","0","0","1.4939","83","166","83","91","70","0.00000","1.85836","0.000000","0.00000","0.49481","0.000000","","","","","0","0","0","0","","","",""
"29","falling","3","43.0","","195.000","117.295","0.00000","3.05915","3.05915","0.000000","0.000000","0","0","4.63200","1624.548","2.816","3.000","3.000","12.000","16.000","22.000","0.000","0.000","0","0","1.4939","83","166","83","91","70","0.00000","2.58595","0.000000","0.00000","0.47320","0.000000","","","","","0","0","0","0","","","",""
"29","falling","4","59.0","","195.000","128.078","0.00000","3.74780","3.74780","0.000000","0.000000","0","0","4.63200","1624.548","2.816","3.000","3.000","12.000","16.000","22.000","0.000","0.000","0","0","1.4939","83","166","83","91","70","0.00000","3.29568","0.000000","0.00000","0.45212","0.000000","","","","","0","0","0","0","","","",""
"29","falling","5","76.0","","195.000","140.854","0.00000","4.40577","4.40577","0.000000","0.000000","0","0","4.63200","1624.548","2.816","3.000","3.000","12.000","16.000","22.000","0.000","0.000","0","0","1.4939","83","166","83","91","70","0.00000","3.97379","0.000000","0.00000","0.43198","0.000000","","","","","0","0","0","0","","","",""
"29","falling","6","93.0","","195.000","155.537","0.00000","5.03443","5.03443","0.000000","0.000000","0","0","4.63200","1624.548","2.816","3.000","3.000","12.000","16.000","22.000","0.000","0.000","0","0","1.4939","83","166","83","91","70","0.00000","4.62169","0.000000","0.00000","0.41274","0.000000","","","","","0","0","0","0","","","",""
"29","falling","7","109.0","","195.000","171.690","0.00000","5.62331","5.62331","0.000000","0.000000","0","0","4.63200","1624.548","2.816","3.000","3.000","12.000","16.000","22.000","0.000","0.000","0","0","1.4939","83","166","83","91","70","0.00000","5.22860","0.000000","0.00000","0.39471","0.000000","","","","","0","0","0","0","","","",""
"29","falling","8","126.0","","195.000","189.899","0.00000","6.19773","6.19773","0.000000","0.000000","0","0","4.63200","1624.548","2.816","3.000","3.000","12.000","16.000","22.000","0.000","0.000","0","0","1.4939","83","166","83","91","70","0.00000","5.82061","0.000000","0.00000","0.37713","0.000000","","","","","0","0","0","0","","","",""
"29","falling","9","143.0","","195.000","209.771","0.00000","6.74657","6.74657","0.000000","0.000000","0","0","4.63200","1624.548","2.816","3.000","3.000","12.000","16.000","22.000","0.000","0.000","0","0","1.4939","83","166","83","91","70","0.00000","6.38624","0.000000","0.00000","0.36033","0.000000","","","","","0","0","0","0","","","",""
"29","falling","10","160.0","","195.000","230.787","0.00000","7.26068","7.26068","0.000000","0.000000","0","0","4.63200","1624.548","2.816","3.000","3.000","12.000","16.000","22.000","0.000","0.000","0","0","1.4939","83","166","83","91","70","0.00000","6.91609","0.000000","0.00000","0.34459","0.000000","","","","","0","0","0","0","","","",""
"29","falling","11","176.0","","195.000","253.737","0.00000","7.76217","7.76217","0.000000","0.000000","0","0","4.63200","1624.548","2.816","3.000","3.000","12.000","16.000","22.000","0.000","0.000","0","0","1.4939","83","166","83","91","70","0.00000","7.43292","0.000000","0.00000","0.32924","0.000000","","","","","0","0","0","0","","","",""
