run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
3,26,1,1,243,START,12876;12891,11.000,16.504,0.000000,0.166637,0.166637,11.063314,3.783618,-7.279696,0.000000,0.339171,0.339171,-7.279696,-0.166637,195.000,0.000000,0.000,0.000000,4,4
3,26,1,2,244,PART_CHANGE+WIDTH_CHANGE,12876,4.068,17.950,0.166637,0.251507,0.084870,3.783618,3.836663,0.053046,0.339171,0.327199,-0.011972,0.053046,-0.084870,195.040,0.081108,0.040,0.081108,1,2
3,26,2,1,248,START,12867;12872;12875,4.866,4.385,0.248632,0.751256,0.502625,4.004494,-1.360783,-5.365277,0.323459,0.209759,-0.113699,-5.365277,-0.502625,195.294,0.411672,0.000,0.000000,5,6
3,26,2,2,249,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,12867;12872,3.578,1.981,0.251507,1.266027,1.014520,0.000000,-1.284744,-1.284744,0.000000,0.148830,0.148830,-1.284744,-1.014520,195.485,0.464956,0.191,0.053284,2,4
3,26,3,1,296,START,12897;12909;12922,11.108,21.342,1.065250,0.880417,-0.184833,1.855817,0.229646,-1.626172,0.125227,-0.010425,-0.135652,-1.626172,0.184833,209.090,2.064378,0.000,0.000000,3,6
3,26,3,2,297,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,12897;12909,5.352,24.297,0.880417,0.653962,-0.226455,0.229646,0.105045,-0.124601,-0.010425,-0.003837,0.006588,-0.124601,0.226455,209.314,2.061730,0.224,-0.002648,2,4
3,26,3,3,298,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12897,0.882,26.561,0.653962,0.513625,-0.140336,0.105045,0.050021,-0.055024,-0.003837,-0.001647,0.002190,-0.055024,0.140336,209.480,2.060755,0.390,-0.003623,1,2
3,26,3,4,316,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12897;12909,5.363,24.844,-0.230133,-0.321992,-0.091858,0.322008,0.266278,-0.055730,-0.011176,-0.011624,-0.000448,-0.055730,0.091858,209.742,2.042616,0.652,-0.021762,2,4
3,26,3,5,317,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12897;12909;12922,11.169,22.026,-0.321992,-0.362057,-0.040065,0.266278,0.264642,-0.001636,-0.011624,-0.012668,-0.001044,-0.001636,0.040065,209.661,2.039663,0.570,-0.024715,3,6
3,26,3,6,321,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12909;12922,6.728,20.179,-0.436897,-0.461660,-0.024763,0.327254,0.348748,0.021494,-0.015437,-0.016346,-0.000909,0.021494,0.024763,209.255,2.025382,0.164,-0.038996,2,4
3,26,3,7,327,PART_CHANGE+WIDTH_CHANGE,12922,4.551,19.800,-0.579193,-0.600970,-0.021777,0.458131,0.480278,0.022147,-0.020924,-0.021845,-0.000921,0.022147,0.021777,208.485,1.997868,-0.605,-0.066510,1,2
3,26,3,8,362,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,12881;12922;12935;12939,44.181,7.812,-1.082207,-0.698194,0.384013,1.662065,-0.026296,-1.688362,-0.056093,-0.003525,0.052568,-1.688362,-0.384013,200.614,1.664247,-8.477,-0.400131,6,8
3,26,3,9,363,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,12881;12939,3.983,11.274,-0.698194,-0.323218,0.374976,-0.026296,-0.207481,-0.181185,-0.003525,-0.017419,-0.013894,-0.181185,-0.374976,200.436,1.663352,-8.654,-0.401026,3,4
3,26,3,10,364,PART_CHANGE,12939,2.988,10.692,-0.323218,-0.323560,-0.000342,-0.207481,-0.154541,0.052940,-0.017419,-0.016652,0.000768,0.052940,0.000342,200.354,1.658927,-8.736,-0.405451,1,2
3,26,3,11,407,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12922;12939,42.188,8.611,0.329764,0.237149,-0.092615,0.161997,0.001073,-0.160924,0.018033,0.000337,-0.017696,-0.160924,0.092615,200.399,1.674619,-8.691,-0.389759,2,4
3,27,1,1,239,START,12947,1.000,10.794,0.000000,-0.131956,-0.131956,11.019478,1.763021,-9.256457,0.000000,-0.097329,-0.097329,-9.256457,0.131956,195.000,0.000000,0.000,0.000000,2,2
3,27,1,2,240,RESPONSE,12947,1.024,11.772,-0.131956,-0.409409,-0.277453,1.763021,1.099781,-0.663240,-0.097329,-0.092060,0.005269,-0.663240,0.277453,194.966,-0.024724,-0.034,-0.024724,2,2
3,27,1,3,241,RESPONSE,12947,1.047,12.691,0.000000,-0.827210,-0.827210,1.099781,0.867624,-0.232157,0.000000,-0.030400,-0.030400,-0.232157,0.827210,194.862,-0.048109,-0.138,-0.048109,2,2
3,27,1,4,245,RESPONSE,12947,1.076,13.890,0.000000,-1.059264,-1.059264,0.400552,0.400562,0.000010,0.000000,-0.010553,-0.010553,0.000010,1.059264,193.905,-0.078892,-1.095,-0.078892,1,2
3,27,1,5,282,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12947;12948,47.168,1.141,-1.298442,-1.156393,0.142050,0.939811,-0.093980,-1.033791,-0.040084,-0.004995,0.035090,-1.033791,-0.142050,183.725,-0.359679,-11.275,-0.359679,2,4
3,27,1,6,283,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,12948,2.224,21.288,-1.156393,-1.002548,0.153845,-0.093980,-0.175945,-0.081965,-0.004995,-0.008059,-0.003064,-0.081965,-0.153845,183.432,-0.360947,-11.568,-0.360947,1,2
3,27,1,7,335,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12947;12948,47.166,1.000,0.448244,0.341862,-0.106382,0.359487,-0.054799,-0.414285,0.016278,0.002223,-0.014055,-0.414285,0.106382,181.734,-0.355458,-13.266,-0.355458,2,4
3,27,1,8,336,RESPONSE,12947;12948,47.165,0.981,0.341862,0.186052,-0.155810,-0.054799,-0.128753,-0.073954,0.002223,0.005486,0.003262,-0.073954,0.155810,181.821,-0.354893,-13.179,-0.354893,2,4
3,27,1,9,337,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12947,1.284,23.875,0.186052,0.166287,-0.019765,-0.128753,-0.114771,0.013982,0.005486,0.004218,-0.001268,0.013982,0.019765,181.868,-0.353499,-13.132,-0.353499,1,2
3,27,1,10,354,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,12947;12948,47.166,1.004,-0.236350,-0.170864,0.065486,0.162801,-0.009195,-0.171996,-0.005950,-0.000436,0.005513,-0.171996,-0.065486,181.697,-0.355561,-13.303,-0.355561,2,4
