run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
3,26,1,243,244,2,12876;12891,195.000,195.040,0.040,484.057,484.751,0.694,0.000000,0.081108,0.081108,0.166637,0.251507,0.084870,3.783618,3.836663,0.053046,0.339171,0.327199,-0.011972,4.068,11.000,17.950,0.166637,243,11.000,16.504,-7.279696,-0.166637,0.339171,243,0.166637,0.251507,2
3,26,2,248,249,2,12867;12872;12875,195.294,195.485,0.191,487.870,487.515,-0.354,0.411672,0.464956,0.053284,0.751256,1.266027,0.514771,-1.360783,-1.284744,0.076038,0.209759,0.148830,-0.060929,3.578,4.866,4.385,1.014520,249,3.578,1.981,-1.284744,-1.014520,0.148830,249,1.014520,1.517145,2
3,26,3,296,484,189,12897;12909;12922;12881;12935;12939,209.090,200.521,-8.569,491.922,501.879,9.957,2.064378,1.674635,-0.389744,0.880417,0.000017,-0.880400,0.229646,0.000000,-0.229645,-0.010425,0.000000,0.010425,0.882,44.181,27.146,0.384013,362,44.181,7.812,-1.688362,-0.384013,0.135652,296,0.384013,3.940227,11
3,27,1,239,480,242,12947;12948,195.000,181.619,-13.381,480.812,486.928,6.116,0.000000,-0.356758,-0.356758,-0.131956,0.000001,0.131957,1.763021,-0.000000,-1.763021,-0.097329,0.000000,0.097329,1.000,47.168,23.896,1.059264,245,1.076,13.890,0.000010,1.059264,0.097329,239,1.059264,5.643712,10
3,28,1,238,239,2,13015,195.000,195.026,0.026,480.961,481.619,0.658,0.000000,0.062554,0.062554,0.104162,0.204050,0.099888,3.463975,3.042675,-0.421300,0.246252,0.253795,0.007544,2.000,2.059,12.726,0.104162,238,2.000,10.273,-7.560611,-0.104162,0.246252,238,0.104162,0.204050,2
3,28,2,241,244,4,13014,195.127,195.475,0.348,483.089,482.517,-0.573,0.187484,0.239182,0.051699,0.296924,0.747796,0.450872,-0.439463,-0.469713,-0.030250,0.104113,0.027277,-0.076836,2.151,2.180,10.974,0.194120,242,2.166,10.043,-0.167707,-0.194120,0.148711,241,0.194120,0.544527,3
3,28,3,249,484,236,13014,196.418,208.121,11.704,482.205,481.340,-0.864,0.273564,0.548594,0.275030,0.724307,0.209639,-0.514668,-0.164247,0.016561,0.180808,0.026210,0.003257,-0.022954,2.196,2.236,7.730,0.029064,417,2.233,1.647,0.003645,-0.029064,0.008572,250,0.029064,2.010647,1
3,29,1,242,244,3,13112,195.000,194.866,-0.134,482.000,482.747,0.746,0.000000,-0.079402,-0.079402,-0.130104,-0.672685,-0.542580,1.754098,1.338290,-0.415808,-0.166103,-0.131602,0.034501,2.000,2.073,11.886,0.274439,244,2.073,11.886,-0.089006,0.274439,0.166103,242,0.274439,0.672685,3
3,29,2,253,255,3,13109,193.390,192.938,-0.452,486.431,487.268,0.837,-0.368109,-0.427086,-0.058977,-0.772161,-1.348756,-0.576596,1.661331,1.334784,-0.326547,-0.124444,-0.101344,0.023100,1.293,1.324,15.455,0.342711,255,1.324,15.455,-0.223329,0.342711,0.016718,254,0.342711,0.695793,3
3,29,3,265,484,220,13177;13179;13115;13125;13132;13182;13187;13140,189.648,145.915,-43.734,491.403,493.913,2.510,-0.674306,-2.183386,-1.509080,-1.476688,-0.115679,1.361009,0.298045,-0.017111,-0.315156,-0.096970,-0.000647,0.096323,0.624,33.834,25.297,0.456219,286,25.898,1.130,-1.445703,-0.456219,0.026851,409,0.456219,5.690487,19
3,30,1,238,239,2,13199;13217,195.000,194.931,-0.069,478.793,478.703,-0.089,0.000000,-0.059542,-0.059542,-0.272992,-0.417008,-0.144016,0.345432,0.414944,0.069512,-0.234396,-0.212804,0.021592,5.051,11.000,10.386,0.272992,238,11.000,6.887,-10.672385,0.272992,0.234396,238,0.272992,0.417008,2
3,30,2,281,350,70,13202;13209;13215;13218;13219;13224;13226;13228;13248;13247;13246;13236;13241;13243;13244;13245,190.898,203.085,12.187,496.633,501.400,4.767,-2.117293,-1.493047,0.624246,0.253371,0.392636,0.139266,0.103302,-0.428614,-0.531917,0.011825,0.020090,0.008265,0.859,28.000,23.648,0.611034,281,18.347,17.520,-2.887957,-0.611034,0.194345,281,0.611034,3.201737,13
3,30,3,354,524,171,13241;13243;13236;13244;13245;13246;13247;13248,203.470,201.501,-1.970,501.164,502.407,1.243,-1.473341,-1.571747,-0.098405,0.366209,0.000000,-0.366209,-0.218570,0.000000,0.218570,0.018096,0.000000,-0.018096,0.990,28.000,12.404,0.263802,406,28.000,0.271,-0.677851,-0.263802,0.015154,406,0.263802,2.567010,13
