run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,observed_delta_angular_velocity,observed_vs_event_residual,observed_vs_total_residual,observed_consistent,start_pre_angular_velocity,start_solver_delta_angular_velocity,start_correction_delta_angular_velocity,start_total_delta_angular_velocity,sum_solver_delta_angular_including_start,sum_correction_delta_angular_including_start,sum_total_delta_angular_including_start,inclusive_decomposition_residual,inclusive_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,26,1,242,243,2,1920;1935;1943,195.000,195.073,0.073,484.559,484.790,0.231,0.000000,0.084493,0.084493,0.286080,0.370797,0.084717,3.473966,3.531511,0.057545,0.332616,0.320611,-0.012005,-0.012005,0.000000,-0.012005,0.000000,1,-0.012005,0.000000,0.000000,1,0.000000,0.332616,0.000000,0.332616,0.320611,0.000000,0.320611,0.000000,1,4.070,14.000,18.070,0.286080,242,14.000,17.004,-7.597736,-0.286080,0.332616,242,0.286080,0.370797,2
1,26,2,247,248,2,1911;1916;1919,195.447,195.668,0.221,487.885,487.523,-0.362,0.408400,0.461671,0.053270,0.868258,1.464732,0.596474,-1.347234,-1.271248,0.075987,0.209706,0.139250,-0.070455,-0.070455,0.000000,-0.070455,0.000000,1,-0.070455,0.000000,0.000000,1,0.316946,-0.112734,0.005494,-0.107240,-0.183190,0.005494,-0.177695,0.000000,1,3.577,4.862,4.491,0.596474,248,3.577,2.088,0.075987,-0.596474,0.107240,247,0.596474,1.098174,2
1,26,3,297,488,192,1941;1953;1966;1925;1979;1983,212.031,204.926,-7.106,493.046,501.893,8.847,2.017326,1.673304,-0.344022,1.050701,-0.000000,-1.050701,0.456098,0.000000,-0.456098,-0.020332,-0.000000,0.020332,0.020332,0.000000,0.020332,-0.000000,1,0.020332,-0.000000,0.000000,1,0.116272,-0.136604,0.000000,-0.136604,-0.116272,0.000000,-0.116272,-0.000000,1,2.985,44.181,27.225,0.381151,359,44.181,7.817,-1.610981,-0.381151,0.136604,297,0.381151,3.975673,10
1,27,1,239,460,222,1990;1991;1996;1997;2000;1992,195.000,181.079,-13.921,482.012,486.926,4.915,0.000000,-0.356849,-0.356849,-0.700228,0.000000,0.700228,1.608337,0.000000,-1.608337,-0.190456,0.000000,0.190456,-0.152100,0.113499,-0.038601,-0.229057,0,0.190456,-0.000000,0.229057,0,0.000000,-0.190456,0.000000,-0.190456,-0.342556,0.113499,-0.229057,-0.229057,0,1.091,47.170,23.939,1.948875,245,1.138,16.588,0.008848,1.948875,0.190456,239,1.948875,9.226262,14
1,28,1,238,240,3,2059,195.000,195.079,0.079,480.961,482.153,1.192,0.000000,0.104853,0.104853,0.104162,0.357474,0.253312,3.463976,2.584717,-0.879259,0.200341,0.205773,0.005432,0.006339,-0.000907,0.005432,0.000000,1,0.005432,0.000000,0.000000,1,0.000000,0.367289,-0.166948,0.200341,0.373627,-0.167855,0.205773,0.000000,1,2.000,2.094,14.357,0.150135,240,2.094,14.357,-0.061666,-0.150135,0.200341,238,0.150135,0.357474,2
1,28,2,242,245,4,2058,195.250,195.711,0.461,482.903,482.322,-0.581,0.203091,0.259904,0.056813,0.460222,0.901499,0.441277,-0.427593,-0.500070,-0.072476,0.104589,0.022474,-0.082114,-0.050083,0.020405,-0.029679,0.052436,0,-0.082114,0.000000,-0.052436,0,0.205032,-0.182491,0.082047,-0.100443,-0.232574,0.102452,-0.130122,0.052436,0,2.161,2.190,10.391,0.901499,245,2.190,8.249,-0.500070,-0.901499,0.100443,242,0.901499,1.350872,4
1,28,3,253,564,312,2058;2076;2077;2148,197.506,241.910,44.404,481.957,497.899,15.942,0.304644,1.440287,1.135643,0.836973,0.000002,-0.836971,-0.135587,0.000000,0.135587,0.021572,0.000000,-0.021572,-0.021572,0.000000,-0.021572,0.000000,1,-0.021572,0.000000,0.000000,1,0.021879,-0.000307,0.000000,-0.000307,-0.021879,0.000000,-0.021879,0.000000,1,0.992,64.745,31.741,0.171429,459,64.745,0.360,-2.118274,0.171429,0.064895,459,0.171429,4.013386,7
1,29,1,242,244,3,2156;2158,195.000,194.826,-0.174,482.499,482.578,0.079,0.000000,-0.063667,-0.063667,-0.244169,-0.730168,-0.485999,1.668098,1.089131,-0.578966,-0.139611,-0.115506,0.024105,0.035820,-0.011715,0.024105,0.000000,1,0.024105,0.000000,0.000000,1,0.000000,-0.208730,0.069119,-0.139611,-0.172910,0.057404,-0.115506,0.000000,1,2.032,3.000,11.291,0.247026,244,2.060,11.291,-0.103764,0.247026,0.139611,242,0.247026,0.730168,3
1,29,2,254,572,319,2153;2192;2221;2223;2159;2169;2176;2226;2231;2184,193.003,140.572,-52.431,486.227,493.914,7.687,-0.352081,-2.183342,-1.831261,-0.827834,0.000002,0.827836,1.416523,0.000003,-1.416521,-0.110561,-0.000000,0.110561,0.110561,0.000000,0.110561,0.000000,1,0.110561,0.000000,0.000000,1,-0.111590,0.001029,0.000000,0.001029,0.111590,0.000000,0.111590,0.000000,1,0.622,37.438,25.241,0.438138,297,25.898,1.130,-1.404580,-0.438138,0.027928,424,0.438138,6.194836,23
1,30,1,238,239,2,2243;2261,195.000,194.931,-0.069,478.793,478.703,-0.089,0.000000,-0.059542,-0.059542,-0.272992,-0.417008,-0.144016,0.345432,0.414944,0.069512,-0.234396,-0.214394,0.020002,0.025873,-0.005871,0.020002,0.000000,1,0.020002,0.000000,0.000000,1,0.000000,-0.234396,0.000000,-0.234396,-0.208522,-0.005871,-0.214394,0.000000,1,5.051,11.000,10.386,0.272992,238,11.000,6.887,-10.672383,0.272992,0.234396,238,0.272992,0.417008,2
