run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,observed_delta_angular_velocity,observed_vs_event_residual,observed_vs_total_residual,observed_consistent,start_pre_angular_velocity,start_solver_delta_angular_velocity,start_correction_delta_angular_velocity,start_total_delta_angular_velocity,sum_solver_delta_angular_including_start,sum_correction_delta_angular_including_start,sum_total_delta_angular_including_start,inclusive_decomposition_residual,inclusive_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,31,1,240,241,2,2305;2316;2322,195.000,195.099,0.099,482.111,481.526,-0.585,0.000000,0.062994,0.062994,0.411993,0.515780,0.103787,0.434705,0.499806,0.065102,0.263422,0.172227,-0.091195,0.239425,-0.067198,0.172227,0.263422,0,-0.091195,0.000000,-0.263422,0,0.000000,0.263422,0.000000,0.263422,0.502847,-0.067198,0.435649,0.263422,0,4.055,9.000,9.830,0.515780,241,4.055,9.830,0.065102,-0.515780,0.263422,240,0.515780,0.927773,2
1,31,2,283,532,250,2356;2338;2352;2339,200.093,191.624,-8.468,501.184,503.521,2.337,1.730573,1.315711,-0.414862,0.479054,0.000000,-0.479054,-0.213875,0.000000,0.213875,0.031482,-0.000000,-0.031482,-0.031482,0.000000,-0.031482,-0.000000,1,-0.031482,-0.000000,0.000000,1,0.147684,-0.116310,0.000108,-0.116202,-0.147792,0.000108,-0.147684,-0.000000,1,0.960,27.614,16.536,0.176989,404,24.738,4.704,-0.492792,-0.176989,0.116202,283,0.176989,3.673424,10
1,32,1,241,241,1,2366,195.000,195.000,0.000,482.991,482.991,0.000,0.000000,0.000000,0.000000,-0.138110,-0.138110,0.000000,1.174413,1.174413,0.000000,-0.313063,-0.313063,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000,1,0.000000,-0.333969,0.020906,-0.313063,-0.333969,0.020906,-0.313063,0.000000,1,1.000,1.000,3.859,0.138110,241,1.000,3.859,-9.875430,0.138110,0.313063,241,0.138110,0.138110,1
1,32,2,250,250,1,2364,194.697,194.697,0.000,486.134,486.134,0.000,-0.686790,-0.686790,0.000000,-0.298149,-0.298149,0.000000,0.899421,0.899421,0.000000,-0.273199,-0.273199,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000,1,-0.303885,0.031999,-0.001314,0.030685,0.031999,-0.001314,0.030685,0.000000,1,2.181,2.181,3.677,0.164088,250,2.181,3.677,-0.783469,0.164088,0.030685,250,0.164088,0.164088,1
1,32,3,272,468,197,2359;2360;2364;2371;2376;2388,193.129,204.829,11.701,494.319,506.337,12.018,-2.123748,-1.755740,0.368008,-0.243675,0.000001,0.243677,1.257235,0.000000,-1.257235,-0.163376,0.000000,0.163376,0.494746,-0.331370,0.163376,0.000000,1,0.163376,0.000000,0.000000,1,-0.252473,0.296991,-0.207893,0.089097,0.791737,-0.539264,0.252473,-0.000000,1,0.983,69.226,36.389,0.195417,274,2.208,26.698,-0.545869,-0.195417,0.089097,272,0.195417,3.028330,9
1,33,1,245,763,519,2430;2435;2434;2439;2483;2485,195.000,205.319,10.319,489.997,495.621,5.624,0.000000,0.478556,0.478556,0.117490,-0.125930,-0.243420,2.527630,0.027162,-2.500468,0.108470,-0.004957,-0.113427,0.067546,-0.012612,0.054934,0.168361,0,-0.113427,0.000000,-0.168361,0,0.000000,0.173552,-0.065082,0.108470,0.241098,-0.077694,0.163404,0.168361,0,0.422,32.189,27.251,1.866968,253,6.082,11.716,0.025070,-1.866968,0.108470,245,1.866968,10.416248,29
1,34,1,241,242,2,2490;2492;2493;2495;2502,195.000,195.185,0.185,486.096,485.791,-0.305,0.000000,0.042048,0.042048,0.727932,1.315564,0.587632,0.027228,0.097957,0.070729,0.165528,0.135087,-0.030441,-0.030441,0.000000,-0.030441,0.000000,1,-0.030441,0.000000,0.000000,1,0.000000,0.165528,0.000000,0.165528,0.135087,0.000000,0.135087,0.000000,1,17.069,20.000,11.113,0.727932,241,20.000,10.145,-11.056229,-0.727932,0.165528,241,0.727932,1.315564,2
1,34,2,269,596,328,2551;2554;2555;2491;2498,203.614,247.488,43.875,492.284,487.886,-4.398,0.907533,2.204130,1.296597,1.198599,-0.000000,-1.198599,-0.870894,-0.000000,0.870894,0.098832,0.000000,-0.098832,-0.115051,0.016219,-0.098832,0.000000,1,-0.098832,0.000000,0.000000,1,0.122497,-0.078882,0.055217,-0.023665,-0.193933,0.071436,-0.122497,0.000000,1,0.788,41.997,25.545,0.250502,384,41.997,7.074,-0.887197,0.250502,0.024378,384,0.250502,4.923051,14
1,35,1,247,248,2,2565;2569,195.000,194.739,-0.261,503.759,503.354,-0.405,0.000000,-0.014825,-0.014825,-1.091599,-1.088556,0.003043,-0.041758,0.025059,0.066817,-0.061993,-0.061753,0.000240,0.000240,0.000000,0.000240,0.000000,1,0.000240,0.000000,0.000000,1,0.000000,-0.061993,0.000000,-0.061993,-0.061753,0.000000,-0.061753,0.000000,1,5.014,14.000,9.043,1.091599,247,14.000,6.288,-11.297493,1.091599,0.061993,247,1.091599,1.094642,2
1,35,2,258,750,493,2569;2571;2577;2595;2597;2573;2565,192.052,190.226,-1.826,504.374,504.561,0.187,-0.167244,-0.279314,-0.112070,-1.015401,0.000667,1.016068,0.127408,0.000007,-0.127401,-0.060985,0.000040,0.061026,0.061026,0.000000,0.061026,-0.000000,1,0.061026,-0.000000,0.000000,1,-0.059673,-0.001312,0.000000,-0.001312,0.059714,0.000000,0.059714,-0.000000,1,0.181,33.512,29.399,0.243168,266,22.123,18.386,-0.742248,-0.243168,0.017372,266,0.243168,3.792551,35
