run,piece,transition_index,previous_event_index,next_event_index,previous_end_substep,next_start_substep,gap_substeps,previous_duration_substeps,next_duration_substeps,previous_end_x,next_start_x,delta_x_during_gap,previous_end_y,next_start_y,delta_y_during_gap,previous_end_angle,next_start_angle,delta_angle_during_gap,previous_end_vx,next_start_vx,delta_vx_across_gap,previous_end_vy,next_start_vy,delta_vy_across_gap,previous_end_angular_velocity,next_start_angular_velocity,delta_angular_across_gap,next_start_contact_width_px,next_start_contact_offset_px,previous_max_abs_delta_vx,previous_max_abs_delta_angular,previous_max_delta_vt,loop_class,angular_persistence,linear_persistence
1,15,1,1,2,242,251,8,3,3,194.842,193.522,-1.320,484.252,489.678,5.425,-0.092787,-0.486347,-0.393561,-0.593852,-1.086803,-0.492951,2.425957,-1.028987,-3.454944,-0.177066,-0.123317,0.053749,6.290,6.269,0.230716,0.200405,0.230716,MIXED_RECONTACT_LOOP,0,0
1,15,2,2,3,253,277,23,3,610,192.865,182.653,-10.212,489.041,488.750,-0.291,-0.542000,-1.064659,-0.522659,-1.783256,-1.775139,0.008117,-0.884116,-0.288443,0.595673,-0.091268,-0.068424,0.022844,1.749,2.867,0.510621,0.048481,0.510621,RECONTACT,1,0
