run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,6,1,238,239,2,929;930;931;932;933;934,195.000,194.935,-0.065,479.233,478.689,-0.545,0.000000,0.011275,0.011275,-0.271399,-0.860237,-0.588838,-0.933105,-0.863079,0.070026,0.047148,0.152979,0.105831,11.011,35.000,11.051,0.588838,239,11.011,11.051,0.070026,0.588838,0.105831,239,0.588838,0.860237,2
1,6,2,242,243,2,930,194.295,194.106,-0.188,477.644,477.294,-0.350,0.125151,0.155590,0.030440,-0.741790,-0.511856,0.229934,-1.267687,-1.192005,0.075682,0.119830,0.091086,-0.028744,2.234,2.286,11.739,0.229934,243,2.286,10.448,0.075682,-0.229934,0.032016,242,0.229934,0.342005,2
1,6,3,314,556,243,831;832;921;922;927;928,186.149,184.763,-1.386,499.084,499.779,0.696,1.571681,1.535914,-0.035767,-0.499120,-0.000000,0.499120,1.684834,-0.000000,-1.684834,0.012229,-0.000000,-0.012229,2.035,62.067,37.736,0.266069,322,62.067,7.748,-0.068047,-0.266069,0.057804,314,0.266069,1.321929,8
1,7,1,240,244,5,1137;1138;1139;1140,195.000,195.773,0.773,477.736,478.891,1.154,0.000000,0.113489,0.113489,0.413185,1.551625,1.138440,3.859527,1.050106,-2.809421,0.218735,0.076808,-0.141927,2.050,4.000,17.921,0.575003,241,2.050,15.348,-0.552803,-0.575003,0.218735,240,0.575003,1.964810,5
1,7,2,253,480,228,1120;1140,199.244,196.884,-2.360,481.993,482.169,0.176,0.285318,0.275859,-0.009459,1.440841,-0.011926,-1.452767,0.191227,0.003196,-0.188031,0.033770,0.001173,-0.032597,2.186,42.719,24.317,0.104908,254,3.161,14.974,-0.440470,0.104908,0.040719,253,0.104908,4.516378,8
1,8,1,239,480,242,1275;1276;1277;1278;1254;1234;1236;1232;1228;1230;1222;1227;1218;1221;1217;1163;1164,195.000,239.225,44.225,480.338,495.024,14.686,0.000000,1.619198,1.619198,0.225832,0.000459,-0.225374,7.090493,0.000592,-7.089900,0.192874,-0.000043,-0.192917,0.413,43.046,38.970,2.202131,253,2.223,38.027,0.057793,-2.202131,0.192874,239,2.202131,16.773847,39
1,9,1,239,248,10,1433;1434;1435;1436;1418;1421;1422,195.000,197.168,2.168,479.294,487.758,8.464,0.000000,0.316853,0.316853,0.155833,2.307202,2.151369,8.070200,1.404934,-6.665266,0.166721,0.136195,-0.030526,0.275,36.135,40.599,0.900367,245,3.147,40.599,-0.034614,-0.900367,0.166721,239,0.900367,3.062376,9
1,9,2,258,480,223,1374;1380;1348;1422,202.796,201.316,-1.480,491.632,490.523,-1.110,0.649089,0.505109,-0.143980,2.061162,0.391791,-1.669371,-0.789464,0.292373,1.081837,0.076229,0.016643,-0.059586,0.443,22.015,25.720,0.207893,270,22.015,15.283,-0.578498,0.207893,0.055467,258,0.207893,5.446285,8
1,10,1,241,243,3,1631;1632;1623;1624;1627;1628,195.000,194.830,-0.170,486.176,486.065,-0.111,0.000000,-0.057231,-0.057231,-0.164211,-0.519959,-0.355749,4.452430,-0.609028,-5.061458,-0.231108,-0.009922,0.221186,7.046,10.040,23.177,0.383890,242,10.040,15.010,-5.130566,0.383890,0.231108,241,0.383890,0.576241,3
1,10,2,262,504,243,1627;1628;1631;1632,192.441,194.806,2.366,485.228,486.669,1.441,-0.102818,-0.024530,0.078288,-0.344035,-0.029913,0.314123,0.052095,-0.003544,-0.055639,0.002907,0.000083,-0.002825,7.025,48.036,23.947,0.141814,262,7.066,13.808,-0.593683,-0.141814,0.012612,302,0.141814,3.615903,4
