run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,31,1,240,241,2,4647;4648;4649;4650,195.000,195.119,0.119,481.611,481.971,0.360,0.000000,0.112422,0.112422,0.467296,0.566549,0.099253,1.657212,1.721706,0.064494,0.442565,0.295909,-0.146656,4.087,7.000,11.739,0.566549,241,4.087,11.739,0.064494,-0.566549,0.442565,240,0.566549,1.033845,2
1,31,2,267,480,214,4561;4562;4555;4556;4559;4560;4565;4566;4593;4594;4595;4596;4612,198.626,183.192,-15.434,498.305,503.528,5.222,1.944104,1.317102,-0.627002,0.456517,0.000000,-0.456516,1.526365,-0.000000,-1.526365,0.169220,-0.000000,-0.169220,0.887,27.611,24.784,0.537554,268,3.553,23.268,-1.441858,0.537554,0.100140,267,0.537554,4.863083,15
1,32,1,242,434,193,4779;4780;4781;4782;4771;4772;4767;4768;4761;4762;4765;4766,195.000,144.354,-50.646,483.990,505.099,21.109,0.000000,-1.711878,-1.711878,-0.529124,-1.536989,-1.007865,0.295824,2.505591,2.209768,-0.091942,-0.096498,-0.004556,0.990,25.996,28.043,0.686463,245,1.064,5.056,0.021288,0.686463,0.091942,242,0.686463,4.374619,11
1,32,2,436,484,49,4653;4654;4655;4656;4761,143.574,139.883,-3.691,506.288,506.333,0.045,-1.760810,-1.756203,0.004607,-1.499098,0.000019,1.499118,2.329128,0.000026,-2.329102,-0.047868,-0.000001,0.047867,1.168,66.286,36.480,0.178442,450,66.283,3.916,0.000134,-0.178442,0.048261,436,0.178442,1.551307,10
1,33,1,245,246,2,4899;4900;4901;4902;4903;4904,195.000,195.162,0.162,490.663,490.837,0.174,0.000000,0.054766,0.054766,0.677035,0.841379,0.164344,0.886011,0.949488,0.063477,0.229014,0.218808,-0.010206,5.047,18.000,18.582,0.677035,245,18.000,12.437,-10.237419,-0.677035,0.229014,245,0.677035,0.841379,2
1,33,2,259,260,2,4880;4882,197.806,198.102,0.296,495.118,495.156,0.038,0.742311,0.790735,0.048425,1.165111,1.524326,0.359215,-0.015369,0.055523,0.070892,0.190630,0.172373,-0.018257,1.422,2.765,0.463,0.360459,259,2.765,0.049,-1.731773,-0.360459,0.018627,259,0.360459,0.719674,2
1,33,3,263,500,238,4816;4818;4820;4822;4814;4815;4810;4811;4812;4813;4805;4806;4807;4808;4809,199.259,203.004,3.745,495.167,491.987,-3.180,0.921595,1.041046,0.119452,1.560520,-1.381670,-2.942190,-1.776083,1.083214,2.859298,0.079707,-0.047604,-0.127312,0.995,7.000,26.744,0.204465,429,5.999,10.557,-0.009758,0.204465,0.091350,263,0.204465,4.658975,27
1,34,1,241,242,2,5053;5054;5052,195.000,195.043,0.043,484.894,485.450,0.555,0.000000,0.018296,0.018296,0.181357,0.709680,0.528323,4.165048,0.180061,-3.984987,0.076507,0.099203,0.022696,2.000,17.034,17.145,0.528323,242,17.034,10.286,-3.984987,-0.528323,0.076507,241,0.528323,0.709680,2
1,34,2,256,496,241,5044;5038;4984,197.445,214.417,16.972,487.818,492.816,4.998,0.354020,0.879293,0.525272,0.832058,0.000000,-0.832058,0.253481,-0.000000,-0.253481,0.088059,0.000000,-0.088059,0.347,38.416,20.859,0.229332,257,0.368,3.391,0.003195,-0.229332,0.043329,298,0.229332,4.032301,9
1,35,1,247,488,242,5129;5130;5131;5132;5127;5128;5119;5120;5107;5108,195.000,191.561,-3.439,503.760,504.456,0.696,0.000000,-0.201316,-0.201316,0.114416,-0.111029,-0.225445,-0.077419,0.017792,0.095211,0.006362,-0.006701,-0.013063,0.181,29.397,29.415,0.130707,338,29.397,14.859,-0.210383,-0.130707,0.008013,338,0.130707,1.530459,17
