run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
7,26,1,242,243,2,18354;18369;18377,195.000,195.061,0.061,484.557,484.720,0.163,0.000000,0.080256,0.080256,0.253413,0.329197,0.075784,3.500619,3.554683,0.054064,0.335609,0.324788,-0.010821,4.067,14.000,17.920,0.253413,242,14.000,17.004,-7.569401,-0.253413,0.335609,242,0.253413,0.329197,2
7,26,2,247,248,2,18345;18350;18353,195.388,195.598,0.210,487.909,487.538,-0.372,0.403604,0.455788,0.052184,0.824995,1.419371,0.594376,-1.387689,-1.311547,0.076141,0.205430,0.135285,-0.070145,3.574,4.857,4.647,0.594376,248,3.574,2.282,0.076141,-0.594376,0.115718,247,0.594376,1.093864,2
7,26,3,299,488,190,18375;18378;18381;18383;18387;18388;18400;18417,212.053,203.135,-8.918,493.189,501.889,8.700,2.024209,1.673644,-0.350565,0.767041,-0.000000,-0.767041,0.345377,0.000000,-0.345377,-0.015322,-0.000000,0.015322,2.985,42.189,27.213,0.409067,299,11.203,22.447,-1.741711,0.409067,0.127421,299,0.409067,3.960578,10
7,27,1,239,480,242,18425;18426,195.000,182.087,-12.913,480.810,486.928,6.118,0.000000,-0.356899,-0.356899,-0.116888,0.000000,0.116888,1.769985,0.000000,-1.769985,-0.097896,0.000000,0.097896,1.000,47.169,23.924,0.981904,245,1.078,13.977,-0.000542,0.981904,0.097896,239,0.981904,5.361777,10
7,28,1,242,243,2,18493;18497,195.000,195.048,0.048,481.460,481.649,0.190,0.000000,0.065255,0.065255,0.201415,0.288863,0.087448,3.073299,3.093274,0.019974,0.272880,0.256571,-0.016309,2.061,3.000,12.831,0.201415,242,3.000,9.773,-7.963061,-0.201415,0.272880,242,0.201415,0.288863,2
7,28,2,245,248,4,18492,195.190,195.645,0.455,483.050,482.466,-0.584,0.191551,0.244490,0.052939,0.394431,0.854125,0.459694,-0.454023,-0.413524,0.040499,0.102377,0.025679,-0.076698,2.154,2.183,10.823,0.221552,246,2.169,9.849,-0.105166,-0.221552,0.153270,245,0.221552,0.566302,3
7,28,3,252,488,237,18492;18510;18511;18582,196.508,240.889,44.381,482.232,497.585,15.353,0.270434,1.451109,1.180675,0.841132,0.356110,-0.485022,-0.173363,-0.154273,0.019091,0.023198,0.004929,-0.018269,0.992,64.749,31.715,0.171128,484,0.992,29.552,-0.051191,0.171128,0.064588,479,0.171128,3.426605,6
7,29,1,242,244,3,18590,195.000,194.866,-0.134,482.000,482.747,0.746,0.000000,-0.079402,-0.079402,-0.130104,-0.672685,-0.542581,1.754094,1.338286,-0.415809,-0.166103,-0.131602,0.034501,2.000,2.073,11.886,0.274439,244,2.073,11.886,-0.089007,0.274439,0.166103,242,0.274439,0.672685,3
7,29,2,253,255,3,18587,193.390,192.938,-0.452,486.431,487.268,0.837,-0.368107,-0.427084,-0.058977,-0.772161,-1.348758,-0.576597,1.661322,1.334773,-0.326549,-0.124444,-0.101344,0.023100,1.293,1.324,15.455,0.342712,255,1.324,15.455,-0.223330,0.342712,0.016718,254,0.342712,0.695794,3
7,29,3,265,484,220,18655;18657;18593;18603;18610;18660;18665;18618,189.648,145.956,-43.692,491.403,493.839,2.436,-0.674303,-2.170933,-1.496630,-1.476690,-0.187352,1.289338,0.298035,0.043320,-0.254715,-0.096969,-0.006529,0.090440,0.624,33.833,25.229,0.247621,286,25.898,1.129,-1.288890,-0.247621,0.031389,413,0.247621,5.358011,20
7,30,1,239,240,2,18677;18695,195.000,194.931,-0.069,478.793,478.703,-0.089,0.000000,-0.059553,-0.059553,-0.272992,-0.417005,-0.144012,0.345491,0.415003,0.069512,-0.234438,-0.212847,0.021591,5.051,11.000,10.387,0.272992,239,11.000,6.887,-10.673987,0.272992,0.234438,239,0.272992,0.417005,2
7,30,2,281,480,200,18696;18702;18693;18697;18706;18726;18725;18714;18722;18723;18724;18719;18721,190.968,202.111,11.143,496.906,502.118,5.212,-2.082249,-1.548310,0.533938,-0.250717,-0.034473,0.216244,0.656006,0.022571,-0.633435,-0.053820,-0.001914,0.051907,0.863,28.000,23.627,0.462638,355,25.999,0.586,-1.023451,0.462638,0.129272,281,0.462638,5.518628,27
