run,piece,compound_mode,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
7,21,intermediate,complete,120,59,60,8.592,8519.244,3.325,59,8,4,0,0,10.97541,0,0,0,-0.010025,-0.37836,-11.24822,-0.010025,0.33355,0.23883,0.010025,1.160000000000025,1.0810000000000173,0.024639,1.0810000000000173,,0,1,50,100,50,50,44,-27.308,31.692,1.570796,2.191574,17996;17996;17997;17997;18023;18023;18024;18024,31.692:37.681;27.692:37.681;31.692:36.681;26.692:36.681;25.692:36.681;-27.308:36.681;26.692:37.681;-27.308:37.681,31.691574;27.691574;31.691574;26.691574;25.691574;-27.308426;26.691574;-27.308426,,,,,,,,0,240,0.000000,-0.378360,-0.378360,11.061639,-0.272806,-11.334445,0.000000,-0.010025,-0.010025,0.000000,1.623756,59.000,2.192,geometry-edge,-0.378360,0.000000,-0.378360,-11.334445,-0.010025,240,59.000,2.192,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.729735,,0.350000,1.000000,-11.334445,0.378360,-97.385554,3.250869,-85.404560,4,8,8,dvv:dvw,0.000000,1.000000,1.570796,-1.000000,0.000000,1.729735,,0.350000,1.000000,-11.334445,0.378360,-97.385554,3.250869,-85.404560,4,8,8,dvv:dvw
7,22,intermediate,complete,121,60,60,3.966,1328.128,2.502,5,1,1,0.05492,0,11.08345,0,0,0,0,-1.15653,-11.20485,0.086185,1.29092,0.67099,0.046882,34.245000000000005,7.043999999999983,1.009097,0.012000000000000455,,0,1,67,134,67,70,54,1.076,1.076,1.570796,1.076151,18050,1.076:35.652,1.076151,,,,,,,,0,241,0.000000,-0.632535,-0.632535,11.083448,-0.110559,-11.194007,0.000000,0.031980,0.031980,0.000000,1.605603,5.000,0.532,geometry-edge,-0.876117,0.000000,-0.876117,-0.050107,0.056461,245,4.065,1.660,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.753428,,0.350000,1.000000,-11.194007,0.632535,-44.395433,2.508633,42.473893,2,4,4,dxb:dxe,0.000000,1.000000,1.570796,-1.000000,0.000000,0.024388,,0.350000,1.000000,-0.050107,0.876117,-0.198724,3.474679,74.987096,1,1,2,dxb:dxe
7,23,intermediate,complete,121,60,60,3.404,1817.289,0.999,56,2,1,0,0,11.07002,0,-0.11502,2.1797,0,-0.11502,-8.89032,-0.217634,0.6435,2.1797,0.016871,5.0660000000000025,4.6720000000000255,0.068423,4.439999999999998,,0,1,71,142,71,78,70,9.902,18.902,1.570796,14.40188,18148;18148,18.902:27.071;9.902:27.071,18.901880;9.901880,0.492624,4.059,geometry-edge,32.270,-0.001629,0.026360,0.011745,1,244,0.000000,-0.115016,-0.115016,11.155165,2.179695,-8.975469,0.000000,-0.217634,-0.217634,0.000000,2.394644,9.000,14.402,geometry-edge,-0.289218,-0.115016,-0.404235,-3.001927,-0.014701,245,56.132,7.782,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.482605,,0.350000,1.000000,-8.975469,0.115016,-30.552498,0.391516,-395.503871,1,2,2,dz8:e04,0.000000,1.000000,1.570796,-1.000000,0.000000,1.405291,,0.350000,1.000000,-3.001927,0.289218,-10.218560,0.984499,-26.715884,3,5,6,dz8:dzh
7,24,intermediate,complete,120,59,60,4.054,1448.135,12.846,7,6,3,0,0,11.0026,0,-0.33362,3.19885,0,-0.33362,-7.80375,-0.266419,2.04697,3.19885,0.166224,43.72300000000001,13.677999999999997,1.869679,0,,0,1,66,132,66,67,62,10.557,17.557,1.570796,14.056734,18193;18193;18195;18195;18196;18196,16.557:34.289;14.557:34.289;12.557:34.289;10.557:34.289;17.557:33.289;14.557:33.289,16.556734;14.556734;12.556734;10.556734;17.556734;14.556734,0.094341,7.000,geometry-edge,14.057,0.000000,-0.294171,-0.266419,1,240,0.000000,-0.333618,-0.333618,11.088520,3.198851,-7.889669,0.000000,-0.266419,-0.266419,0.000000,2.177834,7.000,14.057,geometry-edge,-0.810702,-1.270930,-2.081632,-3.545246,0.109128,249,7.502,8.148,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.015819,,0.350000,1.000000,-7.889669,0.333618,-31.984720,1.352488,-385.809998,3,6,6,e19:e1d,0.000000,1.000000,1.570796,-1.000000,0.000000,0.964947,,0.350000,1.000000,-3.545246,0.810702,-14.372426,3.286585,158.031810,4,5,8,e19:e2z
7,25,intermediate,complete,133,72,60,2.958,422.016,3.375,16,1,1,1.738457,0.27698,2.97999,0.119975,0.09282,-0.02755,0.011172,-0.18416,-3.00754,-0.108803,0.97455,0.54174,0.050873,13.87100000000001,3.7449999999999477,0.5987929999999999,0.05299999999999727,,0,1,85,170,85,88,80,2.936,2.936,1.570796,2.936082,18340,2.936:23.382,2.936082,0.505733,1.000,geometry-edge,11.936,0.000000,0.454558,0.224673,1,238,0.000000,0.079783,0.079783,10.990693,5.278338,-5.712356,0.000000,0.224673,0.224673,0.000000,2.558636,1.000,11.936,geometry-edge,-0.317870,0.275983,-0.041887,-3.084163,-0.083824,290,6.082,3.311,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.276834,,0.350000,1.000000,-5.712356,-0.079783,-16.897148,-0.235999,94.815514,1,2,2,e35:e37,0.000000,1.000000,1.570796,-1.000000,0.000000,0.679034,,0.350000,1.000000,-3.084163,0.317870,-9.122955,0.940261,-35.375078,3,5,6,e35:e5g
