run,piece,compound_mode,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
7,36,intermediate,complete,120,59,60,4.756,2213.019,1.122,5,2,1,0.023153,0,10.97541,0,0.16261,3.07468,0,0.16261,-7.90073,0.120835,1.65761,3.07468,0.08384,25.85499999999999,20.502999999999986,1.021398,0,,0,1,63,126,63,63,48,-21.945,-18.946,1.570796,-20.445383,19039;19039,-18.946:39.580;-21.945:39.511,-18.945785;-21.944981,0.625000,3.000,geometry-edge,19.524,0.000000,0.258183,0.096819,1,239,0.000000,0.077735,0.077735,11.029625,4.690750,-6.338875,0.000000,0.096819,0.096819,0.000000,1.946655,3.000,19.524,geometry-edge,1.043677,0.162606,1.206283,0.024562,0.014052,249,3.110,24.842,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.730925,,0.350000,1.000000,-6.338875,-0.077735,-30.147691,-0.369709,214.261641,1,2,2,eot:eov,0.000000,1.000000,1.570796,-1.000000,0.000000,0.036266,,0.350000,1.000000,0.024562,-1.043677,0.116815,-4.963728,31.097341,1,1,2,eot:eov
7,37,intermediate,complete,129,68,60,3.776,957.905,2.374,13,2,2,-2.631635,-0.60472,-0.24775,-0.21311,-1.38279,-1.98071,-0.133735,-0.77807,-1.73296,0.079376,2.08846,1.98071,0.133735,50.84300000000002,14.550000000000011,2.124328,6.694999999999993,,0,1,71,142,71,83,62,-18.378,-17.017,1.570796,-17.697711,19117;19127,-18.378:31.979;-17.017:31.594,-18.378163;-17.017258,0.012284,4.968,geometry-edge,5.389,-0.379794,0.153556,-0.228124,1,239,0.000000,-0.172106,-0.172106,11.002556,3.871882,-7.130673,0.000000,-0.400275,-0.400275,0.000000,2.486851,9.000,13.930,geometry-edge,-0.484022,-0.163300,-0.647322,-6.191142,0.151670,254,4.968,5.389,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.184257,,0.350000,1.000000,-7.130673,0.172106,-26.925422,0.649874,-383.425780,2,4,4,eqm:eqp,0.000000,1.000000,1.570796,-1.000000,0.000000,0.455694,,0.350000,1.000000,-6.191142,0.484022,-23.377751,1.827667,145.285605,3,5,6,eqm:er2
