run,piece,compound_mode,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,narrow_landing_correction_enabled,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
2,36,intermediate,complete,124,63,60,4.756,2213.019,1.122,5,1,1,0.965578,0.07404,5.34791,0.245913,1.12681,-0.88524,0.051332,1.05277,-6.23315,-0.194581,1.12681,0.88524,0.054868,16.033000000000015,7.399999999999977,0.690657,4.788000000000011,,0,1,63,126,63,63,48,13.949,13.949,1.570796,13.94931,2666,13.949:21.935,13.949310,0,,,,,,,,0,239,0.000000,0.077735,0.077735,11.029625,4.690750,-6.338875,0.000000,0.258183,0.258183,0.000000,1.946823,3.000,19.524,geometry-edge,1.023331,0.073758,1.097088,-6.432823,-0.191517,254,7.204,13.923,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.730757,,0.350000,1.000000,-6.338875,-0.077735,-30.147691,-0.369709,571.364375,1,2,2,20b:20d,0.000000,1.000000,1.570796,-1.000000,0.000000,0.701096,,0.350000,1.000000,-6.432823,-1.023331,-30.594509,-4.866960,-423.829823,6,7,12,20b:222
2,37,intermediate,complete,120,59,60,3.776,957.905,2.374,13,2,1,-0.096712,0,10.9686,0,0,3.31406,0,-0.49512,-7.65453,-0.363598,1.38345,3.98433,0.35839,19.579000000000008,16.014999999999986,2.701472,0,,0,1,71,142,71,83,62,13.453,16.439,1.570796,14.945517,2675;2675,13.453:41.011;16.439:40.722,13.452527;16.438508,0,,,,,,,,0,239,0.000000,-0.399433,-0.399433,11.026242,3.255682,-7.770560,0.000000,-0.380719,-0.380719,0.000000,0.920797,14.000,15.430,geometry-edge,-0.700087,-0.468198,-1.168285,-5.655615,0.155072,256,6.978,5.464,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.673702,,0.350000,1.000000,-7.770560,0.399433,-29.341633,1.508260,-364.693149,4,8,8,224:227,0.000000,1.000000,1.570796,-1.000000,0.000000,0.500420,,0.350000,1.000000,-5.655615,0.700087,-21.355604,2.643529,148.544227,5,9,10,224:22k
