run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
2,6,1,238,239,2,416;428;432,195.000,194.924,-0.076,479.233,478.317,-0.916,0.000000,-0.015839,-0.015839,-0.319267,-0.549399,-0.230133,-1.213838,-1.142802,0.071036,-0.066232,-0.038165,0.028067,11.014,35.000,9.912,0.319267,238,35.000,0.422,-12.229959,0.319267,0.066232,238,0.319267,0.549399,2
2,6,2,270,512,243,428;432;419;473;446;447;448;450,190.902,126.784,-64.118,475.732,497.547,21.815,-0.295194,-2.049580,-1.754386,-0.526742,-0.301768,0.224974,-0.049821,-0.137104,-0.087283,-0.019917,-0.005905,0.014012,0.291,54.121,27.887,0.333946,501,54.121,0.372,-1.776451,-0.333946,0.070401,501,0.333946,4.203784,10
2,7,1,240,240,1,477,195.000,195.000,0.000,477.236,477.236,0.000,0.000000,0.000000,0.000000,0.110352,0.110352,0.000000,3.115862,3.115862,0.000000,0.253731,0.253731,0.000000,2.000,2.000,13.103,0.110352,240,2.000,13.103,-7.871455,-0.110352,0.253731,240,0.110352,0.110352,1
2,7,2,246,247,2,480;487,195.160,195.250,0.090,481.219,480.576,-0.643,0.368215,0.383897,0.015682,0.354667,0.536681,0.182014,-1.171705,-1.096390,0.075315,0.061734,0.042292,-0.019442,3.156,5.025,11.499,0.246312,246,5.025,11.499,-4.566243,-0.246312,0.187406,246,0.246312,0.428326,2
2,7,3,275,480,206,480;574;573;481,198.819,247.776,48.957,478.633,494.115,15.482,0.665132,1.965704,1.300572,0.571536,-0.341265,-0.912801,-0.022152,0.445276,0.467428,0.026203,-0.017239,-0.043442,0.843,46.229,25.691,0.187135,444,0.922,25.291,-0.083314,0.187135,0.061280,441,0.187135,4.495828,10
2,8,1,238,239,2,581;582,195.000,195.037,0.037,480.338,481.560,1.221,0.000000,0.066665,0.066665,0.145139,0.212070,0.066931,5.956020,6.004071,0.048052,0.262437,0.255727,-0.006710,2.062,5.000,28.122,0.145139,238,5.000,24.968,-5.068568,-0.145139,0.262437,238,0.145139,0.212070,2
2,8,2,247,488,242,630;631;632;638;642;645;646;607;581,195.453,193.719,-1.734,492.954,492.661,-0.293,0.568326,0.522086,-0.046240,-0.082452,0.021250,0.103702,-0.617412,0.024307,0.641720,0.054390,-0.002245,-0.056635,0.384,33.615,23.457,0.289002,247,10.815,8.780,-6.947234,0.289002,0.194680,247,0.289002,3.951238,11
2,9,1,239,240,2,652;654;656,195.000,195.037,0.037,479.794,480.572,0.778,0.000000,0.055844,0.055844,0.155988,0.253183,0.097195,6.965690,7.007281,0.041590,0.233525,0.225240,-0.008285,3.051,7.000,34.454,0.155988,239,7.000,33.175,-4.057167,-0.155988,0.233525,239,0.155988,0.253183,2
2,9,2,244,244,1,670,195.293,195.293,0.000,487.420,487.420,0.000,0.283400,0.283400,0.000000,0.400062,0.400062,0.000000,3.091505,3.091505,0.000000,0.293266,0.293266,0.000000,0.280,0.280,10.359,0.149773,244,0.280,10.359,-4.047362,-0.149773,0.070601,244,0.149773,0.149773,1
2,9,3,249,250,2,724,195.791,195.917,0.126,491.399,490.972,-0.427,0.648745,0.690496,0.041750,0.525778,0.795677,0.269899,-1.923552,-1.849961,0.073591,0.174587,0.158553,-0.016035,1.813,1.911,11.473,0.269899,250,1.911,10.276,0.073591,-0.269899,0.114217,249,0.269899,0.401701,2
2,9,4,256,257,2,657,197.095,197.316,0.220,488.111,487.461,-0.650,0.925222,0.950974,0.025751,0.867974,1.048132,0.180157,-2.490177,-2.409818,0.080358,0.101373,0.089378,-0.011995,0.799,0.814,23.679,0.180157,257,0.814,22.830,0.080358,-0.180157,0.054241,256,0.180157,0.267203,2
2,9,5,316,480,165,687;689;690;692;693;680;727,211.152,209.624,-1.528,483.810,484.987,1.177,2.130824,2.056262,-0.074562,0.477305,0.017242,-0.460063,-0.308873,0.000507,0.309380,0.015791,-0.000458,-0.016249,0.828,41.591,21.985,0.365728,316,9.750,16.328,-1.994321,0.365728,0.056097,316,0.365728,4.171396,12
2,10,1,242,243,2,742;746;766,195.000,195.179,0.179,486.844,486.038,-0.806,0.000000,0.005159,0.005159,0.702833,0.702822,-0.000011,-1.123848,-1.048716,0.075132,0.020310,0.020111,-0.000199,8.005,50.000,23.000,0.702833,242,50.000,4.177,-12.208951,-0.702833,0.020310,242,0.702833,0.702844,2
2,10,2,268,508,241,746;742,199.367,194.601,-4.765,483.070,486.667,3.597,0.124999,-0.025086,-0.150085,0.560317,0.000001,-0.560317,-0.022787,-0.000000,0.022787,0.001249,0.000000,-0.001249,7.024,48.036,24.002,0.106024,374,48.036,4.045,-0.371402,0.106024,0.017128,268,0.106024,3.436794,8
