run,piece,compound_mode,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,narrow_landing_correction_enabled,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
2,16,intermediate,complete,122,61,60,3.306,3597.108,6.323,12,2,1,-0.026836,0,11.17008,0,0,0.61283,0,-0.52452,-10.55725,-0.10681,0.52911,1.13967,0.105185,4.138999999999982,4.668999999999983,0.310797,2.408999999999992,,0,1,49,98,49,49,48,10.375,16.373,1.570796,13.374281,1171;1171,10.375:21.008;16.373:20.847,10.375361;16.373200,0,,,,,,,,0,247,0.000000,-0.265190,-0.265190,11.222889,0.548137,-10.674752,0.000000,-0.112221,-0.112221,0.000000,1.797868,12.000,10.808,geometry-edge,-0.265190,0.000000,-0.265190,-10.674752,-0.112221,247,12.000,10.808,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.425929,,0.350000,1.000000,-10.674752,0.265190,-35.290732,0.876719,-403.672464,2,4,4,wc:wj,0.000000,1.000000,1.570796,-1.000000,0.000000,1.425929,,0.350000,1.000000,-10.674752,0.265190,-35.290732,0.876719,-403.672464,2,4,4,wc:wj
2,17,intermediate,complete,121,60,60,5.48,5629.969,2.731,19,4,2,0,0,11.07673,0,-0.30779,0.02034,0,-0.30779,-11.05638,-0.070692,0.82611,0.56266,0.061365,12.402000000000015,3.802000000000021,0.489477,3.504000000000019,,0,1,58,116,58,59,60,0.247,19.247,1.570796,9.746715,1218;1218;1226;1226,10.247:26.947;5.247:26.947;19.247:25.947;0.247:25.947,10.246715;5.246715;19.246715;0.246715,0,,,,,,,,0,244,0.000000,-0.307786,-0.307786,11.161797,0.020344,-11.141452,0.000000,-0.070692,-0.070692,0.000000,2.347158,19.000,9.747,geometry-edge,-0.318748,-0.307786,-0.626534,0.070756,-0.062074,245,5.017,8.220,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.031775,,0.350000,1.000000,-11.141452,0.307786,-61.055159,1.686667,-397.993510,2,4,4,xr:xu,0.000000,1.000000,1.570796,-1.000000,0.000000,0.450173,,0.350000,1.000000,0.070756,0.318748,0.387740,1.746741,-349.477043,1,2,2,xr:xu
2,18,intermediate,complete,137,76,60,3.562,630.087,1.933,18,2,2,1.173966,0.55874,3.11224,0.060905,0.71058,3.00668,0.102118,0.15185,-0.10556,0.041213,0.9648,3.00668,0.102118,16.15100000000001,1.3530000000000086,0.819547,0,,0,1,86,172,86,97,82,-36.919,-29.304,1.570796,-33.111352,1304;1312,-36.919:22.089;-29.304:22.151,-36.919115;-29.303589,0,,,,,,,,0,241,0.000000,0.410694,0.410694,11.009344,-1.006470,-12.015814,0.000000,0.148925,0.148925,0.000000,1.685954,18.000,2.896,geometry-edge,0.410694,0.000000,0.410694,-12.015814,0.148925,241,18.000,2.896,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.487586,,0.350000,1.000000,-12.015814,-0.410694,-42.800330,-1.462891,93.835621,3,6,6,zf:zu,0.000000,1.000000,1.570796,-1.000000,0.000000,1.487586,,0.350000,1.000000,-12.015814,-0.410694,-42.800330,-1.462891,93.835621,3,6,6,zf:zu
2,19,intermediate,complete,120,59,60,4.006,1049.179,2.425,8,2,1,-0.070071,0,10.9686,0,0,1.64838,0,-0.48337,-9.32022,-0.25798,0.75252,3.32377,0.254285,5.265999999999991,21.924999999999955,1.736404,0,,0,1,72,144,72,73,59,10.231,17.214,1.570796,13.722386,1379;1379,10.231:41.051;17.214:40.561,10.230975;17.213797,0,,,,,,,,0,239,0.000000,-0.377058,-0.377058,11.026242,1.583603,-9.442639,0.000000,-0.275844,-0.275844,0.000000,1.623501,9.000,9.832,geometry-edge,-0.377058,0.000000,-0.377058,-9.442639,-0.275844,239,9.000,9.832,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.220999,,0.350000,1.000000,-9.442639,0.377058,-37.827212,1.510494,-289.409711,3,6,6,11v:12b,0.000000,1.000000,1.570796,-1.000000,0.000000,2.220999,,0.350000,1.000000,-9.442639,0.377058,-37.827212,1.510494,-289.409711,3,6,6,11v:12b
2,20,intermediate,complete,134,73,60,4.246,1052.603,1.069,5,1,1,2.161867,-1.23168,2.77668,0.152068,-1.31351,1.16298,-0.048705,-0.08183,-1.6137,-0.200773,1.32038,1.35524,0.051278,26.69399999999999,3.7590000000000146,1.083684,0,,0,1,122,244,122,127,82,25.184,25.184,1.570796,25.184395,1514,25.184:26.969,25.184395,0,,,,,,,,0,241,0.000000,-0.856291,-0.856291,11.022857,-0.269119,-11.291976,0.000000,0.079169,0.079169,0.000000,1.060685,5.000,1.859,geometry-edge,-0.856291,0.000000,-0.856291,-11.291976,0.079169,241,5.000,1.859,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.282955,,0.350000,1.000000,-11.291976,0.856291,-47.945732,3.635814,83.333302,2,4,4,13x:14w,0.000000,1.000000,1.570796,-1.000000,0.000000,2.282955,,0.350000,1.000000,-11.291976,0.856291,-47.945732,3.635814,83.333302,2,4,4,13x:14w
