run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
2,26,1,242,243,2,1920;1935;1943,195.000,195.073,0.073,484.559,484.790,0.231,0.000000,0.084492,0.084492,0.286080,0.370797,0.084717,3.473961,3.531506,0.057545,0.332615,0.320610,-0.012005,4.070,14.000,18.070,0.286080,242,14.000,17.004,-7.597726,-0.286080,0.332615,242,0.286080,0.370797,2
2,26,2,247,248,2,1911;1916;1919,195.431,195.623,0.192,487.957,487.573,-0.384,0.394240,0.442798,0.048558,0.804727,1.336314,0.531587,-1.432672,-1.360848,0.071824,0.203055,0.140351,-0.062704,3.568,4.845,4.950,0.531587,248,3.568,2.708,0.071824,-0.531587,0.114033,247,0.531587,0.969590,2
2,26,3,298,488,191,1941;1953;1966;1983,210.835,201.461,-9.374,492.491,501.898,9.407,2.040409,1.672953,-0.367456,0.933415,0.000000,-0.933415,0.408026,0.000000,-0.408026,-0.018644,0.000000,0.018644,2.985,42.190,27.227,0.362426,299,11.178,22.135,-0.249875,0.362426,0.135388,298,0.362426,3.986896,10
2,27,1,239,480,242,1991;1992,195.000,186.077,-8.923,480.812,486.925,6.114,0.000000,-0.355962,-0.355962,-0.131956,-0.000001,0.131955,1.764131,0.000000,-1.764131,-0.168634,-0.000000,0.168634,1.000,47.167,23.869,1.778956,253,1.267,22.934,0.065687,1.778956,0.168634,239,1.778956,12.070442,16
2,28,1,239,240,2,2059;2063;2075,195.000,195.090,0.090,481.961,481.929,-0.032,0.000000,0.087850,0.087850,0.354781,0.446935,0.092154,2.649236,2.709936,0.060700,0.345832,0.326138,-0.019694,2.080,4.000,13.704,0.354781,239,4.000,9.273,-8.397317,-0.354781,0.345832,239,0.354781,0.446935,2
2,28,2,242,243,2,2058;2066,195.317,195.495,0.178,482.872,482.187,-0.685,0.253227,0.279125,0.025898,0.702462,0.889927,0.187465,-1.250881,-1.175263,0.075618,0.101952,0.064346,-0.037605,2.198,4.123,7.785,0.257237,242,4.123,7.785,-4.021285,-0.257237,0.222939,242,0.257237,0.444702,2
2,28,3,287,480,194,2058;2067;2076;2077;2146;2148,204.486,220.704,16.218,485.038,497.898,12.860,0.929214,1.440876,0.511662,0.829313,-0.000002,-0.829315,1.369031,-0.000000,-1.369031,0.079390,-0.000000,-0.079390,0.992,64.725,31.939,0.262403,325,64.725,0.546,-2.216051,0.262403,0.066673,325,0.262403,3.106668,7
2,29,1,242,242,1,2156,195.000,195.000,0.000,482.000,482.000,0.000,0.000000,0.000000,0.000000,-0.130104,-0.130104,0.000000,1.752985,1.752985,0.000000,-0.218738,-0.218738,0.000000,2.000,2.000,8.858,0.130104,242,2.000,8.858,-9.278321,0.130104,0.218738,242,0.130104,0.130104,1
2,29,2,262,263,2,2159;2169,194.373,194.284,-0.089,493.669,493.414,-0.255,-1.053653,-1.074212,-0.020559,-0.373868,-0.630362,-0.256494,-0.950687,-0.880598,0.070089,-0.085974,-0.065364,0.020610,0.879,4.841,11.097,0.256494,263,0.879,8.550,0.070089,0.256494,0.117633,262,0.256494,0.509258,2
2,29,3,275,516,242,2169;2176;2226;2231;2184,192.438,165.474,-26.965,492.019,493.945,1.926,-1.265589,-2.181614,-0.916025,-0.747499,-0.015539,0.731960,-0.238870,0.009064,0.247934,-0.047504,0.000394,0.047898,0.821,37.439,25.251,0.155975,409,33.831,9.117,-0.452288,-0.155975,0.026779,409,0.155975,4.900223,12
2,30,1,238,239,2,2243;2261,195.000,194.931,-0.069,478.793,478.703,-0.090,0.000000,-0.059499,-0.059499,-0.272992,-0.417022,-0.144030,0.345189,0.414702,0.069513,-0.234224,-0.208349,0.025875,5.051,11.000,10.384,0.272992,238,11.000,6.887,-10.665851,0.272992,0.234224,238,0.272992,0.417022,2
2,30,2,281,524,244,2259;2262;2263;2268;2272;2292;2291;2290;2280;2288;2289;2285;2287,190.898,200.680,9.782,497.281,502.405,5.124,-2.074170,-1.571989,0.502181,-0.138304,-0.000000,0.138304,0.734253,0.000000,-0.734253,0.033549,-0.000000,-0.033549,0.897,28.000,21.964,0.417665,337,23.998,1.492,-0.932630,0.417665,0.212247,281,0.417665,5.338546,29
