run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
2,21,1,1,240,START,1562;1563;1589;1590,59.000,2.192,0.000000,-0.378131,-0.378131,11.054894,-0.272641,-11.327535,0.000000,-0.010019,-0.010019,-11.327535,0.378131,195.000,0.000000,0.000,0.000000,8,8
2,21,1,2,241,PART_CHANGE+RESPONSE,1562;1590,59.002,2.286,0.000000,-0.352242,-0.352242,0.000000,-0.257359,-0.257359,-0.010019,-0.009376,0.000643,-0.257359,0.352242,194.904,-0.002545,-0.096,-0.002545,4,4
2,21,1,3,242,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1590,54.004,0.125,-0.352242,-0.323089,0.029153,-0.257359,-0.231938,0.025421,-0.009376,-0.009132,0.000245,0.025421,-0.029153,194.814,-0.004927,-0.186,-0.004927,1,2
2,21,1,4,275,PART_CHANGE+WIDTH_CHANGE,1562;1590,59.001,2.137,0.376227,0.292511,-0.083716,0.272053,-0.053149,-0.325202,0.009970,0.001642,-0.008328,-0.325202,0.083716,195.063,0.001466,0.063,0.001466,4,4
2,22,1,1,240,START,1616,4.000,1.032,0.000000,-0.156961,-0.156961,11.075086,-0.017689,-11.092775,0.000000,-0.015722,-0.015722,-11.092775,0.156961,195.000,0.000000,0.000,0.000000,2,2
2,22,1,2,409,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1616;1641,20.542,11.634,-1.200321,-1.221231,-0.020910,0.716033,0.067807,-0.648226,-0.037883,-0.039509,-0.001626,-0.648226,0.020910,174.945,-0.576209,-20.055,-0.576209,2,4
2,22,1,3,410,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1641,0.553,1.919,-1.221231,-1.230553,-0.009322,0.067807,0.088872,0.021065,-0.039509,-0.038419,0.001090,0.021065,0.009322,174.653,-0.585657,-20.347,-0.585657,1,2
2,22,1,4,428,PART_CHANGE+WIDTH_CHANGE,1640;1641,2.103,6.389,-1.237218,-1.249268,-0.012050,0.298403,0.263086,-0.035317,-0.041839,-0.042050,-0.000211,-0.035317,0.012050,169.313,-0.760240,-25.687,-0.760240,2,4
2,22,1,5,429,PART_CHANGE+WIDTH_CHANGE,1639;1640;1641,3.525,5.993,-1.249268,-1.245134,0.004134,0.263086,0.209048,-0.054038,-0.042050,-0.043651,-0.001601,-0.054038,-0.004134,168.995,-0.770921,-26.005,-0.770921,3,6
2,22,1,6,430,PART_CHANGE+WIDTH_CHANGE,1638;1639;1640;1641,4.947,5.608,-1.245134,-1.262292,-0.017158,0.209048,0.157576,-0.051473,-0.043651,-0.042954,0.000698,-0.051473,0.017158,168.679,-0.782010,-26.321,-0.782010,4,8
