run,piece,compound_mode,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,narrow_landing_correction_enabled,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
2,26,intermediate,complete,122,61,60,4.034,1163.861,2.725,11,2,2,0.442798,0.36938,3.58883,0.319384,1.33631,-1.36085,0.140351,0.96694,-4.94968,-0.179032,1.33631,1.9195,0.140351,15.766999999999996,17.535000000000025,1.5932069999999998,3.2099999999999795,,0,1,76,152,76,82,72,1.827,4.063,1.570796,2.945287,1911;1916,1.827:33.479;4.063:33.432,1.827496;4.063078,0,,,,,,,,0,242,0.000000,0.286080,0.286080,11.071687,3.473961,-7.597726,0.000000,0.332615,0.332615,0.000000,1.346652,14.000,17.004,geometry-edge,0.531587,0.804727,1.336314,0.071824,-0.062704,248,3.568,2.708,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.509391,,0.350000,1.000000,-7.597726,-0.286080,-30.649225,-1.154046,387.118155,3,6,6,1h2:1hc,0.000000,1.000000,1.570796,-1.000000,0.000000,0.108674,,0.350000,1.000000,0.071824,-0.531587,0.289739,-2.144421,-72.978263,2,2,4,1h2:1h3
2,27,intermediate,complete,120,59,60,4.88,2744.433,3.428,6,1,1,-0.042837,0,10.96859,0,-0.3434,1.82822,0,-0.3434,-9.14037,-0.153013,1.21581,1.82822,0.026073,14.965000000000003,5.63900000000001,0.48454600000000003,0,,0,1,66,132,66,70,66,12.007,12.007,1.570796,12.006531,1991,12.007:39.736,12.006531,0,,,,,,,,0,239,0.000000,-0.131956,-0.131956,11.026236,1.764131,-9.262105,0.000000,-0.168634,-0.168634,0.000000,2.076056,1.000,10.794,geometry-edge,-1.778956,-0.343400,-2.122356,0.065687,-0.063235,253,1.267,22.934,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.768442,,0.350000,1.000000,-9.262105,0.131956,-45.199071,0.643945,-462.803765,1,2,2,1j8:1jb,0.000000,1.000000,1.570796,-1.000000,0.000000,0.020717,,0.350000,1.000000,0.065687,1.778956,0.320555,8.681305,-173.542903,1,1,2,1j8:1jb
2,28,intermediate,complete,120,59,60,3.352,665.675,2.082,3,2,1,0.08785,0,10.98906,0,0,2.70994,0,0.44693,-8.27913,0.326138,1.6492,2.70994,0.069354,26.093999999999994,19.44799999999998,1.378482,3.4769999999999754,,0,1,92,184,92,95,80,-14.744,-12.752,1.570796,-13.748185,2059;2059,-12.752:39.096;-14.744:38.921,-12.752041;-14.744329,0,,,,,,,,0,239,0.000000,0.354781,0.354781,11.046552,2.649236,-8.397317,0.000000,0.345832,0.345832,0.000000,1.225520,4.000,9.273,geometry-edge,0.354781,0.000000,0.354781,-8.397317,0.345832,239,4.000,9.273,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.624139,,0.350000,1.000000,-8.397317,-0.354781,-28.147806,-1.189225,230.211437,3,6,6,1l4:1l7,0.000000,1.000000,1.570796,-1.000000,0.000000,2.624139,,0.350000,1.000000,-8.397317,-0.354781,-28.147806,-1.189225,230.211437,3,6,6,1l4:1l7
2,29,intermediate,complete,129,68,60,4.632,1624.548,2.816,3,1,1,-1.276948,-0.60913,-0.22714,-0.063162,-0.82263,-0.18677,-0.040683,-0.2135,0.04038,0.022479,0.91369,0.31971,0.040683,27.275999999999982,2.3379999999999654,0.9351419999999999,0.35899999999998045,,0,1,83,166,83,91,70,-4.588,-4.588,1.570796,-4.588112,2169,-4.588:29.059,-4.588112,0,,,,,,,,0,242,0.000000,-0.130104,-0.130104,11.031306,1.752985,-9.278321,0.000000,-0.218738,-0.218738,0.000000,2.766819,2.000,8.858,geometry-edge,-0.256494,-0.373868,-0.630362,0.070089,0.020610,263,0.879,8.550,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.078967,,0.350000,1.000000,-9.278321,0.130104,-42.977182,0.602643,-355.351163,1,2,2,1nq:1nw,0.000000,1.000000,1.570796,-1.000000,0.000000,0.070877,,0.350000,1.000000,0.070089,0.256494,0.324653,1.188079,33.481853,1,1,2,1nq:1nz
2,30,intermediate,complete,131,70,60,3.614,888.625,5.169,11,2,2,-2.052234,-0.35768,2.99105,-0.178699,0.35858,0.51541,0.022892,0.71626,-2.47564,0.201591,1.12593,0.70179,0.060576,13.163000000000011,4.819999999999993,0.6519089999999998,0,,0,1,61,122,61,63,64,-24.148,-21.912,1.570796,-23.03008,2262;2268,-24.148:23.462;-21.912:23.422,-24.147937;-21.912223,0,,,,,,,,0,238,0.000000,-0.272992,-0.272992,11.011041,0.345189,-10.665851,0.000000,-0.234224,-0.234224,0.000000,1.541505,11.000,6.887,geometry-edge,-0.417665,1.125930,0.708265,-0.932630,-0.021571,337,23.998,1.492,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.799133,,0.350000,1.000000,-10.665851,0.272992,-38.546387,0.986595,-208.137308,2,4,4,1q3:1qb,0.000000,1.000000,1.570796,-1.000000,0.000000,0.306399,,0.350000,1.000000,-0.932630,0.417665,-3.370525,1.509441,-19.168540,4,7,8,1q3:1rh
