run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
2,31,1,1,240,START,7783;7794,7.000,6.863,0.000000,0.264885,0.264885,11.041430,1.074002,-9.967428,0.000000,0.300129,0.300129,-9.967428,-0.264885,195.000,0.000000,0.000,0.000000,4,4
2,31,1,2,241,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,7783,4.065,10.344,0.264885,0.394755,0.129871,1.074002,1.140727,0.066725,0.000000,0.211103,0.211103,0.066725,-0.129871,195.067,0.076240,0.067,0.076240,1,2
2,31,2,1,276,START,7834,5.839,1.635,0.347470,0.509387,0.161917,3.222329,-0.416717,-3.639046,0.185816,0.073139,-0.112677,-3.639046,-0.161917,198.296,1.802926,0.000,0.000000,1,2
2,31,2,2,277,RESPONSE,7834,5.812,1.272,0.509387,0.660242,0.150855,-0.416717,-0.344290,0.072427,0.073139,0.055610,-0.017529,0.072427,-0.150855,198.426,1.821505,0.129,0.018579,1,2
2,31,2,3,280,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7816;7834,27.592,11.455,0.750062,0.630471,-0.119591,-0.200265,-0.417084,-0.216819,0.044440,0.017093,-0.027346,-0.216819,0.119591,198.967,1.859123,0.671,0.056197,2,4
2,31,2,4,281,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7816,0.958,24.687,0.630471,0.561174,-0.069296,-0.417084,-0.407141,0.009943,0.017093,0.016626,-0.000467,0.009943,0.069296,199.118,1.863211,0.822,0.060285,1,2
2,31,2,5,310,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7816;7834,27.612,11.682,-0.319375,-0.414603,-0.095228,0.523047,0.074109,-0.448938,-0.021072,-0.020492,0.000579,-0.448938,0.095228,199.737,1.847575,1.440,0.044649,2,4
2,31,2,6,311,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7834,5.780,0.857,-0.414603,-0.465176,-0.050573,0.074109,0.053265,-0.020844,-0.020492,-0.016334,0.004158,-0.020844,0.050573,199.637,1.842675,1.341,0.039749,1,2
2,31,2,7,348,PART_CHANGE+WIDTH_CHANGE,7830;7834,7.000,5.579,-0.773899,-0.809065,-0.035166,0.361393,0.105829,-0.255564,-0.042934,-0.043093,-0.000159,-0.255564,0.035166,194.233,1.571156,-4.064,-0.231770,4,4
2,31,2,8,355,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7830,0.997,4.037,-0.834122,-0.816008,0.018114,0.149517,0.157095,0.007578,-0.043449,-0.046044,-0.002595,0.007578,-0.018114,192.791,1.492392,-5.505,-0.310534,1,2
2,31,2,9,370,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,7817;7830,24.737,4.658,-0.910425,-0.748933,0.161491,0.337925,-0.181778,-0.519704,-0.051597,-0.011428,0.040168,-0.519704,-0.161491,189.574,1.314417,-8.723,-0.488509,2,4
2,31,2,10,371,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7817,0.967,16.495,-0.748933,-0.628216,0.120717,-0.181778,-0.215048,-0.033270,-0.011428,-0.013423,-0.001994,-0.033270,-0.120717,189.394,1.311684,-8.902,-0.491241,1,2
2,31,2,11,397,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7817;7830,24.738,4.694,0.211421,0.151406,-0.060015,0.304748,-0.057588,-0.362337,0.018795,0.008538,-0.010258,-0.362337,0.060015,188.512,1.316474,-9.784,-0.486452,2,4
2,31,2,12,398,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7830,0.968,7.156,0.151406,0.130100,-0.021306,-0.057588,-0.049671,0.007918,0.008538,0.008343,-0.000195,0.007918,0.021306,188.548,1.318516,-9.748,-0.484410,1,2
2,31,2,13,417,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,7817;7830,24.737,4.676,-0.124376,-0.082119,0.042256,0.042568,-0.016958,-0.059526,-0.009107,-0.000803,0.008305,-0.059526,-0.042256,188.563,1.315487,-9.733,-0.487439,2,4
2,32,1,1,242,START,7843;7844,2.000,3.359,0.000000,-0.299903,-0.299903,11.065006,0.625998,-10.439009,0.000000,-0.233782,-0.233782,-10.439009,0.299903,195.000,0.000000,0.000,0.000000,4,4
2,32,1,2,243,PART_CHANGE+OFFSET_CHANGE+RESPONSE,7844,1.117,6.050,-0.299903,-0.470006,-0.170103,0.625998,0.694437,0.068439,-0.233782,-0.171819,0.061963,0.068439,0.170103,194.924,-0.059386,-0.076,-0.059386,2,2
