run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
2,26,1,243,244,2,7398;7413;7421,195.000,195.073,0.073,484.559,484.789,0.230,0.000000,0.084451,0.084451,0.286080,0.370804,0.084725,3.472282,3.529834,0.057552,0.332453,0.320447,-0.012006,4.070,14.000,18.069,0.286080,243,14.000,17.004,-7.594372,-0.286080,0.332453,243,0.286080,0.370804,2
2,26,2,248,248,1,7389;7394,195.425,195.425,0.000,487.774,487.774,0.000,0.389322,0.389322,0.000000,0.665517,0.665517,0.000000,-1.307298,-1.307298,0.000000,0.221618,0.221618,0.000000,3.535,3.535,4.456,0.298703,248,3.535,4.456,-4.998428,-0.298703,0.095380,248,0.298703,0.298703,1
2,26,3,284,290,7,7419,201.017,202.798,1.780,487.344,484.243,-3.101,2.251375,2.421187,0.169813,0.645132,1.875582,1.230450,-0.882131,-1.346744,-0.464613,0.146366,0.066554,-0.079812,0.660,0.777,20.605,0.304354,287,0.712,17.231,0.077158,-0.304354,0.047916,284,0.304354,1.292157,5
2,26,4,308,484,177,7400;7390;7425;7444;7395;7462,210.891,268.721,57.830,481.299,498.529,17.231,2.708373,4.349293,1.640920,1.770929,0.063244,-1.707685,-0.489023,-0.031450,0.457573,0.043857,0.003671,-0.040186,0.000,39.822,31.466,0.416616,451,3.107,13.649,-0.221740,0.416616,0.086643,450,0.416616,3.758565,14
2,27,1,242,484,243,7468;7469;7478;7470,195.000,183.953,-11.047,481.477,486.928,5.451,0.000000,-0.356739,-0.356739,-0.362766,0.000001,0.362767,2.240383,-0.000000,-2.240383,-0.174366,0.000000,0.174366,1.041,47.168,23.929,1.594198,249,1.152,17.237,0.000889,1.594198,0.174366,242,1.594198,7.141345,10
2,28,1,238,239,2,7537;7541,195.000,195.048,0.048,481.460,481.649,0.190,0.000000,0.065256,0.065256,0.201415,0.288863,0.087448,3.073318,3.093296,0.019977,0.272881,0.256572,-0.016309,2.061,3.000,12.831,0.201415,238,3.000,9.773,-7.963106,-0.201415,0.272881,238,0.201415,0.288863,2
2,28,2,241,244,4,7536,195.190,195.645,0.455,483.050,482.466,-0.584,0.191552,0.244493,0.052940,0.394432,0.853148,0.458717,-0.454030,-0.413527,0.040503,0.102377,0.025868,-0.076510,2.154,2.183,10.823,0.221553,242,2.169,9.849,-0.105162,-0.221553,0.153271,241,0.221553,0.565325,3
2,28,3,248,484,237,7536;7554;7555;7626,196.507,239.029,42.522,482.231,497.276,15.045,0.270626,1.461897,1.191271,0.840170,0.194160,-0.646010,-0.174426,-0.070943,0.103483,0.023339,0.003002,-0.020337,0.993,64.736,31.830,0.182652,477,0.993,29.399,-0.064014,0.182652,0.064556,472,0.182652,3.628140,5
2,29,1,241,243,3,7634,195.000,194.866,-0.134,482.000,482.747,0.746,0.000000,-0.079388,-0.079388,-0.130104,-0.672691,-0.542586,1.753816,1.337939,-0.415877,-0.166076,-0.131575,0.034501,2.000,2.073,11.885,0.274443,243,2.073,11.885,-0.089059,0.274443,0.166076,241,0.274443,0.672691,3
2,29,2,252,254,3,7631,193.390,192.951,-0.440,486.428,487.279,0.850,-0.368034,-0.427784,-0.059750,-0.758284,-1.294413,-0.536128,1.671312,1.385447,-0.285866,-0.125397,-0.103765,0.021632,1.293,1.325,15.478,0.322449,254,1.325,15.478,-0.203139,0.322449,0.015580,253,0.322449,0.641591,3
2,29,3,264,492,229,7699;7701;7637;7647;7654;7704;7709;7662,189.793,145.843,-43.950,491.499,493.912,2.413,-0.680910,-2.183289,-1.502379,-1.563342,0.000040,1.563382,0.157610,-0.000016,-0.157626,-0.085671,0.000001,0.085672,0.646,37.439,25.273,0.311966,264,2.666,1.878,-1.797480,0.311966,0.027025,410,0.311966,5.362979,19
2,30,1,241,242,2,7721;7739,195.000,194.931,-0.069,478.793,478.703,-0.090,0.000000,-0.059487,-0.059487,-0.272992,-0.417026,-0.144033,0.345125,0.414638,0.069513,-0.234179,-0.212583,0.021595,5.051,11.000,10.384,0.272992,241,11.000,6.887,-10.664125,0.272992,0.234179,241,0.272992,0.417026,2
2,30,2,283,524,242,7740;7731;7737;7741;7746;7748;7750;7770;7769;7766;7767;7768;7758;7763;7765,190.968,202.159,11.191,496.912,502.415,5.503,-2.079678,-1.570200,0.509478,-0.315275,-0.000002,0.315274,0.735142,-0.000001,-0.735143,-0.118825,-0.000000,0.118825,0.847,28.000,23.620,0.492781,366,27.999,0.430,-1.113175,0.492781,0.106280,284,0.492781,6.288722,29
