run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
2,31,1,240,241,2,7783;7794,195.000,195.067,0.067,481.611,481.654,0.043,0.000000,0.076240,0.076240,0.264885,0.394755,0.129871,1.074002,1.140727,0.066725,0.300129,0.211103,-0.089026,4.065,7.000,10.344,0.264885,240,7.000,6.863,-9.967428,-0.264885,0.300129,240,0.264885,0.394755,2
2,31,2,276,480,205,7834;7816;7830;7817,198.296,188.539,-9.758,500.844,503.517,2.673,1.802926,1.315043,-0.487883,0.509387,-0.000000,-0.509387,-0.416717,-0.000000,0.416717,0.073139,0.000000,-0.073139,0.949,27.612,24.904,0.161917,276,5.839,1.635,-3.639046,-0.161917,0.112677,276,0.161917,4.014059,13
2,32,1,242,243,2,7843;7844,195.000,194.924,-0.076,483.991,483.257,-0.734,0.000000,-0.059386,-0.059386,-0.299903,-0.470006,-0.170103,0.625998,0.694437,0.068439,-0.233782,-0.171819,0.061963,1.117,2.000,6.050,0.299903,242,2.000,3.359,-10.439009,0.299903,0.233782,242,0.299903,0.470006,2
2,32,2,254,382,129,7842;7849;7854;7866,193.662,159.221,-34.441,486.080,505.548,19.468,-0.520568,-1.728190,-1.207623,-0.621316,-1.498694,-0.877379,-0.179827,2.519009,2.698836,-0.061584,-0.096840,-0.035256,0.988,4.000,28.297,0.168572,254,2.232,1.980,-1.528916,0.168572,0.103925,254,0.168572,1.576747,7
2,32,3,384,496,113,7837;7838;7842;7849;7854;7866,158.505,155.599,-2.906,505.762,506.332,0.570,-1.774423,-1.756871,0.017552,-1.465163,-0.000012,1.465151,2.194162,-0.000000,-2.194162,-0.048758,-0.000000,0.048758,0.983,69.225,36.475,0.441429,392,69.225,2.602,-1.591257,-0.441429,0.055074,392,0.441429,1.605648,8
2,33,1,245,246,2,7908;7913;7920,195.000,195.089,0.089,490.663,490.597,-0.066,0.000000,0.039903,0.039903,0.373363,0.590601,0.217238,0.607460,0.671940,0.064480,0.166865,0.158028,-0.008837,5.036,18.000,18.141,0.373363,245,18.000,12.437,-10.515861,-0.373363,0.166865,245,0.373363,0.590601,2
2,33,2,262,263,2,7912;7917,197.372,197.606,0.233,495.176,495.042,-0.134,0.650756,0.684249,0.033492,0.918778,1.279149,0.360372,-0.324376,-0.252302,0.072074,0.131847,0.119596,-0.012251,0.632,2.613,2.352,0.360414,262,2.613,2.352,-1.970449,-0.360414,0.017555,262,0.360414,0.720785,2
2,33,3,271,274,4,7963;7961,200.115,201.216,1.101,494.978,493.285,-1.693,0.918861,0.985495,0.066633,1.283949,1.923873,0.639924,-1.502388,-1.918627,-0.416239,0.098370,0.069378,-0.028992,1.590,3.015,26.931,0.297229,274,1.667,25.177,0.078472,-0.297229,0.018113,271,0.297229,0.678019,4
2,33,4,285,512,228,7962;7959;7952;7954;7955;7958;7948;7945;7943;7928;7921;7905,206.380,275.424,69.045,489.125,499.090,9.965,1.171712,3.143090,1.971378,1.865035,1.433462,-0.431572,-1.280657,1.682647,2.963305,0.060917,0.065481,0.004563,0.333,7.000,27.095,0.064502,386,5.361,2.942,0.006119,-0.064502,0.005912,285,0.064502,3.019259,19
2,34,1,241,242,2,7968;7970;7971;7973;7980,195.000,195.185,0.185,486.096,485.791,-0.305,0.000000,0.042048,0.042048,0.727932,1.315564,0.587632,0.027228,0.097957,0.070729,0.165528,0.135087,-0.030441,17.069,20.000,11.113,0.727932,241,20.000,10.145,-11.056228,-0.727932,0.165528,241,0.727932,1.315564,2
2,34,2,269,512,244,8029;8032;8033;7969;7976,203.631,247.450,43.819,492.254,487.773,-4.480,0.909356,2.208166,1.298810,1.198886,0.030377,-1.168509,-0.870335,-0.022826,0.847509,0.098852,0.000908,-0.097943,0.789,41.994,24.276,0.260067,383,41.994,7.150,-0.883521,0.260067,0.024085,383,0.260067,5.270620,12
2,35,1,247,248,2,8043;8047,195.000,194.726,-0.274,503.760,503.362,-0.399,0.000000,-0.015784,-0.015784,-1.080144,-1.087558,-0.007414,-0.041324,0.029667,0.070991,-0.062138,-0.061721,0.000416,5.015,14.000,9.060,1.080144,247,14.000,6.288,-11.293784,1.080144,0.062138,247,1.080144,1.087558,2
2,35,2,258,488,231,8047;8049;8055;8073;8075;8051;8043,192.041,194.022,1.981,504.377,503.619,-0.758,-0.168125,-0.052970,0.115155,-1.014896,-0.315970,0.698926,0.128253,0.131056,0.002803,-0.060962,-0.018151,0.042811,0.182,33.513,29.366,0.242611,266,22.124,18.372,-0.742193,-0.242611,0.017369,266,0.242611,2.598716,14
