run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
2,36,1,1,239,START,8083,3.000,19.524,0.000000,0.087756,0.087756,11.026249,4.683478,-6.342771,0.000000,0.096576,0.096576,-6.342771,-0.087756,195.000,0.000000,0.000,0.000000,2,2
2,36,1,2,241,RESPONSE,8083,3.049,21.602,0.183305,0.365143,0.181838,3.069461,2.599898,-0.469564,0.000000,0.048538,0.048538,-0.469564,-0.181838,195.066,0.053308,0.066,0.053308,2,2
2,36,1,3,242,RESPONSE,8083,3.059,22.046,0.365143,0.625285,0.260142,2.599898,1.619616,-0.980282,0.048538,0.057779,0.009241,-0.980282,-0.260142,195.153,0.064915,0.153,0.064915,2,2
2,36,1,4,243,RESPONSE,8083,3.069,22.571,0.625285,0.845176,0.219891,1.619616,1.254226,-0.365389,0.057779,0.058548,0.000769,-0.365389,-0.219891,195.303,0.078732,0.303,0.078732,1,2
2,36,1,5,244,RESPONSE,8083,3.080,23.099,0.845176,1.038973,0.193797,1.254226,1.117685,-0.136541,0.058548,0.051437,-0.007111,-0.136541,-0.193797,195.505,0.092733,0.505,0.092733,1,2
2,36,1,6,245,RESPONSE,8083,3.089,23.587,0.183305,1.167862,0.984556,1.117685,1.047003,-0.070682,0.000000,0.018130,0.018130,-0.070682,-0.984556,195.769,0.105799,0.769,0.105799,1,2
2,36,1,7,249,RESPONSE,8083,3.108,24.735,0.183305,1.213015,1.029710,0.800031,0.826438,0.026408,0.000000,0.014103,0.014103,0.026408,-1.029710,196.974,0.136951,1.974,0.136951,1,2
2,36,1,8,282,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,8082;8083,9.841,31.627,1.449818,1.579458,0.129640,1.714786,1.538713,-0.176073,0.051174,0.056702,0.005528,-0.176073,-0.129640,207.881,0.457991,12.881,0.457991,2,4
2,36,1,9,283,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,8082;8089,3.581,26.624,1.579458,1.626451,0.046993,1.538713,1.494869,-0.043844,0.056702,0.059088,0.002387,-0.043844,-0.046993,208.259,0.471550,13.259,0.471550,2,4
2,36,1,10,284,PART_CHANGE+WIDTH_CHANGE,8089,0.467,25.441,1.626451,1.624266,-0.002185,1.494869,1.535217,0.040347,0.059088,0.059816,0.000728,0.040347,0.002185,208.648,0.485680,13.648,0.485680,1,2
2,36,1,11,298,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,8089;8102,9.873,26.195,1.494851,1.691739,0.196888,2.164533,1.790495,-0.374038,0.070377,0.081658,0.011280,-0.374038,-0.196888,214.158,0.712797,19.158,0.712797,2,4
2,36,1,12,299,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,8102,0.670,22.003,1.691739,1.673708,-0.018031,1.790495,1.840964,0.050469,0.081658,0.082498,0.000840,0.050469,0.018031,214.588,0.733541,19.588,0.733541,1,2
2,36,1,13,301,PART_CHANGE+WIDTH_CHANGE,8102;8104;8106,3.528,21.407,1.649578,1.698514,0.048936,1.896519,1.791540,-0.104979,0.083339,0.088097,0.004758,-0.104979,-0.048936,215.432,0.775667,20.432,0.775667,3,6
2,36,1,14,302,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,8104;8106;8136;8138;8140;8143;8144,40.311,2.028,1.698514,1.170204,-0.528310,1.791540,-0.705863,-2.497403,0.088097,0.040453,-0.047644,-2.497403,0.528310,215.863,0.798046,20.863,0.798046,7,14
2,36,1,15,303,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,8136;8138;8140;8143;8144,6.378,14.746,1.170204,0.893272,-0.276932,-0.705863,-0.789709,-0.083845,0.040453,0.045849,0.005396,-0.083845,0.276932,216.161,0.808322,21.161,0.808322,5,10
2,36,1,16,304,PART_CHANGE+WIDTH_CHANGE,8140;8143;8144,3.558,15.937,0.893272,0.878097,-0.015175,-0.789709,-0.758345,0.031364,0.045849,0.044611,-0.001238,0.031364,0.015175,216.387,0.819968,21.387,0.819968,3,6
2,36,1,17,305,PART_CHANGE+WIDTH_CHANGE,8143;8144,2.151,16.436,0.878097,0.863386,-0.014712,-0.758345,-0.730350,0.027995,0.044611,0.043448,-0.001162,0.027995,0.014712,216.597,0.830636,21.597,0.830636,2,4
2,36,1,18,306,PART_CHANGE+WIDTH_CHANGE,8144,0.745,16.939,0.863386,0.848552,-0.014834,-0.730350,-0.701718,0.028632,0.043448,0.042349,-0.001099,0.028632,0.014834,216.804,0.841026,21.804,0.841026,1,2
2,36,1,19,411,PART_CHANGE+WIDTH_CHANGE,8143;8144,2.137,16.865,-0.801088,-0.825589,-0.024501,0.693909,0.670105,-0.023805,-0.040771,-0.042463,-0.001692,-0.023805,0.024501,216.134,0.808415,21.134,0.808415,2,4
2,36,1,20,412,PART_CHANGE+WIDTH_CHANGE,8140;8143;8144,3.544,16.352,-0.825589,-0.849300,-0.023711,0.670105,0.642424,-0.027680,-0.042463,-0.044082,-0.001619,-0.027680,0.023711,215.937,0.798261,20.937,0.798261,3,6
2,36,1,21,413,PART_CHANGE+WIDTH_CHANGE,8136;8138;8140;8143;8144,6.365,15.148,-0.849300,-0.885119,-0.035819,0.642424,0.554386,-0.088039,-0.044082,-0.046332,-0.002249,-0.088039,0.035819,215.721,0.787063,20.721,0.787063,5,10
2,36,1,22,414,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,8102;8104;8106;8136;8138;8140,38.882,3.723,-0.885119,-0.348985,0.536134,0.554386,-0.389335,-0.943721,-0.046332,-0.018110,0.028222,-0.943721,-0.536134,215.496,0.775294,20.496,0.775294,6,12
2,36,1,23,415,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,8102;8104;8106,3.525,21.312,-0.348985,-0.317323,0.031662,-0.389335,-0.376643,0.012692,-0.018110,-0.016350,0.001760,0.012692,-0.031662,215.408,0.770693,20.408,0.770693,3,6
2,36,1,24,417,PART_CHANGE+WIDTH_CHANGE,8102;8104,2.105,21.866,-0.293931,-0.271256,0.022675,-0.347214,-0.317575,0.029639,-0.015100,-0.013857,0.001244,0.029639,-0.022675,215.252,0.762704,20.252,0.762704,2,4
2,36,1,25,443,PART_CHANGE+WIDTH_CHANGE,8102;8104;8106,3.522,21.237,0.284860,0.311265,0.026405,0.312956,0.322106,0.009150,0.014557,0.015970,0.001413,0.009150,-0.026405,215.333,0.766734,20.333,0.766734,3,6
2,36,1,26,448,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,8102;8104;8106;8136;8138;8140;8143;8144,41.721,2.558,0.384751,0.182766,-0.201985,0.412585,-0.159837,-0.572421,0.020129,0.009275,-0.010854,-0.572421,0.201985,215.754,0.788579,20.754,0.788579,8,16
2,36,1,27,449,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,8136;8138;8140;8143;8144,6.368,15.076,0.182766,0.157014,-0.025752,-0.159837,-0.143696,0.016140,0.009275,0.008187,-0.001088,0.016140,0.025752,215.800,0.790935,20.800,0.790935,5,10
2,36,1,28,469,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,8102;8104;8106;8136;8138;8140;8143;8144,41.719,2.482,-0.183144,-0.051695,0.131449,0.114699,-0.057401,-0.172099,-0.009584,-0.002771,0.006814,-0.172099,-0.131449,215.678,0.784550,20.678,0.784550,8,16
2,37,1,1,239,START,8149;8153;8178,13.000,14.930,0.000000,-0.263796,-0.263796,11.016100,3.425213,-7.590887,0.000000,-0.396167,-0.396167,-7.590887,0.263796,195.000,0.000000,0.000,0.000000,6,6
2,37,1,2,240,PART_CHANGE+WIDTH_CHANGE,8153,3.081,14.818,-0.263796,-0.357450,-0.093653,3.425213,3.479548,0.054336,-0.396167,-0.379437,0.016730,0.054336,0.093653,194.937,-0.094738,-0.063,-0.094738,1,2
2,37,2,1,255,START,8162;8165,3.984,4.256,-0.339083,-0.681926,-0.342843,4.252284,-1.082307,-5.334591,-0.359941,-0.252123,0.107818,-5.334591,0.342843,193.631,-1.481034,0.000,0.000000,3,4
2,37,3,1,258,START,8216,0.995,3.652,-0.676719,-0.844626,-0.167907,-0.932647,-0.961123,-0.028476,-0.250198,-0.229323,0.020875,-0.028476,0.167907,193.113,-1.672436,0.000,0.000000,1,2
2,37,4,1,273,START,8161;8171;8175;8179,4.783,19.723,-0.801228,-1.095809,-0.294581,0.039784,-1.571572,-1.611356,-0.217540,-0.110186,0.107353,-1.611356,0.294581,190.027,-2.510282,0.000,0.000000,5,8
2,37,4,2,274,PART_CHANGE+WIDTH_CHANGE+RESPONSE,8161;8171;8175,3.349,19.605,-1.095809,-1.371791,-0.275983,-1.571572,-1.544255,0.027317,-0.110186,-0.094436,0.015750,0.027317,0.275983,189.749,-2.538272,-0.278,-0.027990,3,6
