run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies
3,31,complete,127,66,60,3.292,592.235,0.868,7,1,1,1.962122,0.17687,3.0972,0.291879,0.11969,0.77365,-0.032481,-0.05718,-2.32355,-0.32436,1.06691,0.84177,0.056999,13.35299999999998,5.646000000000015,0.7115289999999999,0,,0,1,58,116,58,65,67,22.991,22.991,1.570796,22.991491,7790,22.991:23.157,22.991491
3,32,complete,122,61,60,2.092,204.507,2.907,1,1,1,-0.670543,-0.21291,1.43899,-0.299856,-0.44627,0.66162,-0.238771,-0.23336,-0.77737,0.061084,0.93495,2.20131,0.238771,5.641999999999996,20.25600000000003,1.3885080000000003,0,,0,1,65,130,65,69,61,2.654,2.654,1.570796,2.653524,7896,2.654:34.953,2.653524
3,33,complete,122,61,60,4.174,3360.447,4.337,18,2,1,0.026212,0,11.10984,0,0,0.3154,0,1.94982,-10.79444,0.044701,1.92016,1.01732,0.062173,28.677999999999997,5.257999999999981,1.0105920000000002,0,,0,1,60,120,60,61,58,-20.243,-15.245,1.570796,-17.744138,7963;7963,-15.245:30.639;-20.243:30.508,-15.244997;-20.243280
3,34,complete,121,60,60,5.678,3952.389,3.007,18,10,5,0,0,11.00229,0,0,0.02897,0,1.14386,-10.97331,0.139691,2.67279,1.13978,0.07249,41.875,6.7409999999999854,1.213845,0.24900000000002365,,0,1,74,148,74,79,73,-20.145,-0.145,1.570796,-10.145298,8035;8035;8036;8036;8037;8037;8038;8038;8039;8039,-14.145:34.130;-20.145:34.130;-0.145:34.130;-4.145:34.130;-15.145:35.130;-19.145:35.130;-1.145:35.130;-4.145:35.130;-16.145:36.130;-18.145:36.130,-14.145298;-20.145298;-0.145298;-4.145298;-15.145298;-19.145298;-1.145298;-4.145298;-16.145298;-18.145298
3,35,complete,122,61,60,3.648,4219.988,2.161,14,1,1,-0.036175,0,11.22295,0,0,0.49422,0,-0.61498,-10.72873,-0.07135,1.07881,1.10639,0.066675,10.722000000000008,5.942999999999984,0.592296,4.850000000000023,,0,1,38,76,38,38,48,6.927,6.927,1.570796,6.92679,8079,6.927:17.526,6.926790
3,36,complete,124,63,60,4.756,2213.019,1.122,5,4,4,0.930102,0.13233,5.21251,0.244286,0.35262,-0.45746,0.016728,0.2203,-5.66998,-0.227558,0.70313,0.57672,0.036266,4.496999999999986,3.0790000000000077,0.21831199999999995,0.9990000000000236,,0,1,63,126,63,63,48,11.92,16.92,1.570796,14.419669,8107;8109;8110;8111,16.920:21.033;14.719:21.427;13.319:21.223;11.920:21.019,16.919659;14.718545;13.319112;11.919679
3,37,complete,131,70,60,3.776,957.905,2.374,13,1,1,-0.846398,-1.72039,0.27891,0.087867,-1.61052,-0.23336,0.000177,0.10987,-0.51227,-0.087691,1.61052,1.30517,0.045975,11.735000000000014,5.050999999999988,0.246116,0.055999999999983174,,0,1,71,142,71,83,62,24.769,24.769,1.570796,24.76932,8209,24.769:28.021,24.769320
