run,piece,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,physics_parts,triangles,regions,raw_regions,contour_vertices
1,1,complete,119,58,60,4.348,1775.255,7.415,3,12,0.713,18,9,-0.13833,0,0,-0.13833,-11.16723,0.020173,0.57866,0.42662,0.037528,11.050000000000011,2.461999999999989,0.303452,2.461999999999989,,0,1,88,176,88,91,83
1,2,complete,119,58,60,4.144,971.803,3.723,6,8,-1.594,8,4,0,0,0,0.9765,-11.07804,-0.035048,1.68824,0.93626,0.062563,30.519999999999982,11.95999999999998,0.806877,2.576999999999998,,0,1,83,166,83,90,76
1,3,complete,120,59,60,6.218,2680.781,8.535,8,61,-10.188,16,8,0.02192,0,0,0.02192,-11.03552,0,0.53106,0.25871,0.020132,3.572999999999979,2.920000000000016,0.073681,2.920000000000016,,0,1,89,178,89,93,68
1,4,complete,119,58,60,2.636,378.793,10.821,9,11,-3.944,12,6,0,0.0681,-0.004309,1.01231,-10.85116,-0.004309,1.59308,3.07306,0.089874,33.744,26.28299999999996,1.4557419999999999,5.851999999999975,,0,1,54,108,54,54,62
1,5,complete,120,59,60,4.202,918.333,0.519,9,16,8.874,14,7,0,0,0.012012,-2.43401,-11.77747,0.012012,2.27832,1.29443,0.057424,20.813999999999993,10.559000000000026,1.249627,3.76400000000001,,0,1,84,168,84,91,85
1,6,complete,120,59,60,4.956,1754.612,4.805,35,39,0.422,36,18,0,0,0,0.86522,-11.86308,0.030997,1.92843,1.12178,0.062192,18.604000000000013,6.137999999999977,0.33709300000000003,6.137999999999977,,0,0,63,126,63,66,67
1,7,complete,120,59,60,4.74,1831.832,2.853,4,8,-11.103,12,6,0,0,-0.005117,2.94772,-11.31252,-0.005117,2.8277,0.94741,0.088129,28.617999999999995,4.177999999999997,1.0097699999999998,3.1920000000000073,,0,1,102,204,102,107,84
1,8,complete,120,59,60,5.508,2566.696,2.475,5,20,-21.468,16,8,0,0.39545,0,2.98924,-10.59229,0.030313,2.39708,3.287,0.057216,26.147999999999996,15.72399999999999,0.512101,5.8209999999999695,,0,0,68,136,68,69,57
1,9,complete,120,59,60,5.038,2670.843,2.201,5,36,-18.675,18,9,0,0.02474,0,2.68582,-10.94259,0.028194,2.13127,0.49752,0.02292,25.798000000000002,11.415999999999997,0.591531,1.8389999999999986,,0,1,78,156,78,82,79
1,10,complete,120,59,60,6.51,5147.624,3.157,50,52,4.177,10,5,0,0,0.009426,0.76233,-11.55241,0.009426,0.48571,0.22515,0.009426,2.850999999999999,1.9449999999999932,0.054648,1.9449999999999932,,0,1,97,194,97,102,84
1,11,complete,121,60,60,7.92,8547.864,7.191,25,52,2.004,36,18,-0.17128,0,-0.002075,-0.17128,-11.12002,-0.002075,0.17128,0,0.002261,0.5649999999999977,6.613999999999976,0.017092,6.613999999999976,,0,1,78,156,78,80,67
1,12,complete,121,60,60,3.718,2601.283,4.837,6,15,-15.227,18,9,0,0.26481,0,2.3464,-10.83815,0.035157,1.62534,0.3554,0.025052,11.661000000000001,5.81899999999996,0.360292,2.5159999999999627,,0,1,65,130,65,66,71
1,13,complete,122,61,60,4.536,3981.248,4.575,14,72,0.891,26,13,-0.0016,0,0,-0.0016,-11.16275,0,0.01012,0,0,0.2709999999999866,3.84699999999998,0,3.84699999999998,,0,1,57,114,57,60,65
1,14,complete,120,59,60,7.566,7101.376,6.276,25,20,-5.596,2,1,0,0,0.007485,0.59676,-11.00512,0.007485,0.40298,0.02262,0.007485,1.3830000000000098,0.07100000000002638,0.021375,0.07100000000002638,,0,1,71,142,71,80,78
1,15,complete,120,59,60,5.814,3593.304,4.465,13,13,17.256,4,2,0,0.31176,0,-2.59057,-10.64867,-0.033715,2.04019,0.31545,0.024803,19.653999999999996,6.867000000000019,0.473814,0.13999999999998636,,0,1,55,110,55,55,49
1,16,complete,121,60,60,3.306,3597.108,6.323,12,18,7.808,8,4,0,0.01376,0,-0.89918,-11.12281,-0.018675,0.50959,0.099,0.010812,6.151999999999987,2.4209999999999923,0.213154,1.2110000000000127,,0,1,49,98,49,49,48
1,17,complete,121,60,60,5.48,5629.969,2.731,19,5,7.747,2,1,0,0.13512,0,-0.45828,-10.91358,-0.028161,0.6144,0.13512,0.010102,3.9790000000000134,1.016999999999996,0.115266,0,,0,1,58,116,58,59,60
1,18,complete,119,58,60,3.562,630.087,1.933,18,18,-2.896,8,4,0,0,0,1.92424,-12.07613,-0.068854,2.37942,3.28356,0.077042,53.601,28.055999999999983,1.776822,4.050999999999988,,0,1,86,172,86,97,82
1,19,complete,120,59,60,4.006,1049.179,2.425,8,12,8.332,12,6,0,0,-0.004047,-1.58095,-11.27447,-0.004047,1.24356,3.11215,0.110883,10.068999999999988,23.37299999999999,1.977077,2.8899999999999864,,0,1,72,144,72,73,59
1,20,complete,119,58,60,4.246,1052.603,1.069,5,4,1.359,2,1,0,0.01881,0,-0.52573,-10.87275,0.016076,0.75199,0.22764,0.057465,9.352000000000004,0.5259999999999536,0.300967,0.1349999999999909,,0,1,122,244,122,127,82
