run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
2,6,1,240,241,2,5951;5949,195.000,195.029,0.029,478.568,478.660,0.091,0.000000,0.054017,0.054017,0.120286,0.220308,0.100021,1.180321,-1.579101,-2.759422,0.225886,0.038844,-0.187042,2.105,11.000,14.713,0.120286,240,11.000,10.578,-9.820549,-0.120286,0.225886,240,0.120286,0.220308,2
2,6,2,275,480,206,5949;5948,196.784,234.671,37.886,475.912,493.640,17.728,0.363562,1.370121,1.006559,0.274524,1.599627,1.325103,-0.031267,2.026182,2.057450,0.019007,0.058404,0.039396,1.179,4.958,34.304,0.079906,275,2.580,1.429,-0.795649,-0.079906,0.015307,275,0.079906,2.778198,3
2,7,1,239,480,242,6053;6054;6055;6045,195.000,206.396,11.396,478.236,482.167,3.930,0.000000,0.274732,0.274732,0.365486,0.008262,-0.357225,2.452135,-0.006312,-2.458448,0.174404,0.000547,-0.173857,2.078,42.719,24.315,1.362057,245,2.113,18.596,-0.007417,-1.362057,0.174404,239,1.362057,7.411864,16
2,8,1,238,240,3,6123;6124;6125,195.000,195.150,0.150,480.838,482.538,1.700,0.000000,0.101791,0.101791,0.225126,0.497545,0.272419,5.661499,5.213370,-0.448129,0.192348,0.196597,0.004249,2.091,6.000,29.471,0.225126,238,6.000,24.468,-5.369853,-0.225126,0.192348,238,0.225126,0.497545,3
2,8,2,248,480,233,6103;6104;6113,196.119,196.115,-0.004,493.115,493.100,-0.015,0.484604,0.485333,0.000729,0.731603,0.004436,-0.727168,-0.437131,-0.003026,0.434105,0.021878,-0.000522,-0.022400,0.411,21.938,12.028,0.271122,414,21.937,1.369,-0.341786,0.271122,0.169688,248,0.271122,4.162653,11
2,9,1,240,246,7,6203;6204;6205;6198,195.000,195.818,0.818,479.795,486.624,6.829,0.000000,0.211857,0.211857,0.176329,1.346191,1.169862,6.996640,1.291127,-5.705513,0.204551,0.158329,-0.046222,3.098,34.712,39.723,0.749592,245,3.138,39.723,-0.021661,-0.749592,0.204551,240,0.749592,1.936469,6
2,9,2,258,260,3,6174;6177,199.759,200.605,0.846,491.381,490.697,-0.683,0.675423,0.720316,0.044893,1.591246,1.836120,0.244874,-0.940283,-0.791708,0.148575,0.092958,0.077605,-0.015353,1.930,4.062,10.029,0.299459,258,4.062,9.617,-2.927621,-0.299459,0.058973,258,0.299459,0.544333,2
2,9,3,268,480,213,6161;6160,204.181,231.555,27.374,489.396,480.700,-8.696,0.871428,1.585037,0.713609,1.726819,0.082102,-1.644717,-1.018046,-0.000575,1.017471,0.065295,0.002145,-0.063150,0.765,2.000,25.400,0.064686,466,2.000,0.513,-0.000736,-0.064686,0.013485,269,0.064686,3.308166,2
2,10,1,243,245,3,6300;6301;6302;6303;6304,195.000,195.684,0.684,487.377,486.209,-1.168,0.000000,-0.001742,-0.001742,0.794300,2.934998,2.140698,-1.028435,-0.883568,0.144867,0.022588,-0.071998,-0.094586,8.002,52.000,23.237,2.934998,245,8.002,23.237,-0.883568,-2.934998,0.071998,245,2.934998,4.949689,3
2,10,2,252,253,2,6302,200.715,201.407,0.692,484.845,484.622,-0.223,-0.125164,-0.138725,-0.013561,2.723531,2.439614,-0.283917,-0.890109,-0.815871,0.074238,-0.053386,-0.040591,0.012795,7.070,7.071,13.024,0.283917,253,7.071,12.545,0.074238,0.283917,0.017023,252,0.283917,0.430610,2
2,10,3,259,261,3,6302,204.983,206.027,1.044,483.738,483.565,-0.173,-0.198224,-0.211031,-0.012807,2.255611,1.685420,-0.570192,-0.455965,-0.315340,0.140624,-0.032396,-0.005958,0.026437,7.054,7.060,10.416,0.300694,261,7.054,9.953,0.072316,0.300694,0.013961,261,0.300694,0.708974,3
2,10,4,267,484,218,6302;6304,208.571,217.785,9.214,483.450,486.669,3.219,-0.220026,-0.025043,0.194982,1.496827,-0.000001,-1.496827,0.024240,0.000000,-0.024240,0.002767,-0.000000,-0.002767,7.024,48.036,23.895,0.181565,297,48.028,3.772,-0.960495,0.181565,0.023915,297,0.181565,3.406213,7
