run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
2,6,1,1,240,START,5951,11.000,10.578,0.000000,0.120286,0.120286,11.000870,1.180321,-9.820549,0.000000,0.225886,0.225886,-9.820549,-0.120286,195.000,0.000000,0.000,0.000000,2,2
2,6,1,2,241,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,5949,2.105,14.713,0.120286,0.220308,0.100021,1.180321,-1.579101,-2.759422,0.000000,0.038844,0.038844,-2.759422,-0.100021,195.029,0.054017,0.029,0.054017,2,2
2,6,2,1,275,START,5949,2.580,1.429,0.194619,0.274524,0.079906,0.764381,-0.031267,-0.795649,0.034315,0.019007,-0.015307,-0.795649,-0.079906,196.784,0.363562,0.000,0.000000,1,2
2,6,2,2,421,PART_CHANGE+WIDTH_CHANGE,5948;5949,4.958,15.100,1.041215,1.045127,0.003911,0.380238,0.353958,-0.026280,0.022523,0.024976,0.002453,-0.026280,-0.003911,214.727,0.773652,17.943,0.410090,2,4
2,6,2,3,427,PART_CHANGE+WIDTH_CHANGE,5948,1.414,14.898,1.103040,1.139442,0.036402,0.384825,0.401878,0.017053,0.027409,0.024735,-0.002675,0.017053,-0.036402,216.322,0.811784,19.538,0.448222,1,2
2,7,1,1,239,START,6053;6054;6055,5.000,12.603,0.000000,0.365486,0.365486,11.005927,2.452135,-8.553791,0.000000,0.174404,0.174404,-8.553791,-0.365486,195.000,0.000000,0.000,0.000000,6,6
2,7,1,2,240,PART_CHANGE+OFFSET_CHANGE+RESPONSE,6054;6055,4.040,14.963,0.365486,0.614463,0.248977,2.452135,2.114712,-0.337424,0.174404,0.159494,-0.014910,-0.337424,-0.248977,195.093,0.044303,0.093,0.044303,3,4
2,7,1,3,241,PART_CHANGE+WIDTH_CHANGE+RESPONSE,6055,2.078,16.723,0.000000,0.832622,0.832622,2.114712,2.166448,0.051736,0.000000,0.040520,0.040520,0.051736,-0.832622,195.249,0.084818,0.249,0.084818,2,2
2,7,1,4,242,RESPONSE,6055,2.086,17.155,0.832622,1.065059,0.232437,2.166448,1.112638,-1.053810,0.040520,0.047372,0.006851,-1.053810,-0.232437,195.460,0.095111,0.460,0.095111,2,2
2,7,1,5,245,RESPONSE,6055,2.113,18.596,0.000000,1.362057,1.362057,0.721514,0.714098,-0.007417,0.000000,0.011763,0.011763,-0.007417,-1.362057,196.349,0.129791,1.349,0.129791,1,2
2,7,1,6,263,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6045;6055,42.718,4.123,1.484504,1.354213,-0.130291,0.869197,-0.084574,-0.953770,0.038376,0.006148,-0.032229,-0.953770,0.130291,202.571,0.275483,7.571,0.275483,2,4
2,7,1,7,264,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6045,3.159,15.601,1.354213,1.204648,-0.149566,-0.084574,-0.216740,-0.132167,0.006148,0.011976,0.005828,-0.132167,0.149566,202.895,0.276953,7.895,0.276953,1,2
2,7,1,8,356,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6045;6055,42.717,4.058,-0.592583,-0.490568,0.102015,0.308890,-0.056616,-0.365506,-0.019473,-0.003246,0.016228,-0.365506,-0.102015,207.075,0.273759,12.075,0.273759,2,4
2,7,1,9,357,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6055,2.196,24.287,-0.490568,-0.427614,0.062955,-0.056616,-0.082667,-0.026051,-0.003246,-0.003488,-0.000242,-0.026051,-0.062955,206.950,0.272935,11.950,0.272935,1,2
2,7,1,10,373,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6045;6055,42.718,4.075,0.014249,0.026887,0.012639,0.100791,0.004702,-0.096089,0.005249,-0.000850,-0.006099,-0.096089,-0.012639,206.201,0.274208,11.201,0.274208,2,4
2,7,1,11,379,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6055,2.195,24.269,0.010724,0.022639,0.011915,0.000852,0.015099,0.014248,-0.001153,0.001080,0.002232,0.014248,-0.011915,206.224,0.272479,11.224,0.272479,1,2
2,7,1,12,382,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6045;6055,42.718,4.091,0.041338,0.029212,-0.012126,0.072775,0.010065,-0.062710,0.003996,-0.000338,-0.004334,-0.062710,0.012126,206.247,0.274638,11.247,0.274638,2,4
2,7,1,13,392,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6055,2.195,24.266,0.011403,0.024102,0.012699,-0.000577,0.018159,0.018736,-0.001270,0.000612,0.001881,0.018736,-0.012699,206.291,0.272376,11.291,0.272376,1,2
2,7,1,14,397,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6045;6055,42.718,4.088,0.119318,0.051014,-0.068304,0.072479,-0.022172,-0.094651,0.003772,0.003313,-0.000458,-0.094651,0.068304,206.381,0.274561,11.381,0.274561,2,4
2,7,1,15,403,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6045,3.159,15.585,-0.013393,-0.023963,-0.010570,0.008418,0.020446,0.012028,0.001613,0.000107,-0.001506,0.012028,0.010570,206.401,0.277370,11.401,0.277370,1,2
2,7,1,16,407,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6045;6055,42.718,4.138,-0.077665,-0.032633,0.045033,0.037334,-0.015477,-0.052812,-0.002612,0.000174,0.002787,-0.052812,-0.045033,206.353,0.275877,11.353,0.275877,2,4
2,8,1,1,238,START,6123;6124;6125,6.000,24.468,0.000000,0.225126,0.225126,11.031353,5.661499,-5.369853,0.000000,0.192348,0.192348,-5.369853,-0.225126,195.000,0.000000,0.000,0.000000,6,6
2,8,1,2,239,PART_CHANGE+OFFSET_CHANGE,6124;6125,5.043,26.877,0.225126,0.365776,0.140650,5.661499,5.162283,-0.499217,0.192348,0.208364,0.016017,-0.499217,-0.140650,195.057,0.048861,0.057,0.048861,4,4
2,8,1,3,240,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6125,2.091,29.471,0.365776,0.497545,0.131769,5.162283,5.213370,0.051088,0.208364,0.196597,-0.011768,0.051088,-0.131769,195.150,0.101791,0.150,0.101791,2,2
2,8,2,1,248,START,6103;6104;6113,21.937,1.382,0.484813,0.731603,0.246791,5.553847,-0.437131,-5.990978,0.191566,0.021878,-0.169688,-5.990978,-0.246791,196.119,0.484604,0.000,0.000000,3,6
2,8,2,2,249,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6103,0.471,11.964,0.731603,0.713637,-0.017966,-0.437131,-0.364626,0.072505,0.021878,0.022706,0.000828,0.072505,0.017966,196.305,0.490162,0.186,0.005557,1,2
2,8,2,3,347,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6103;6113,21.938,1.356,-0.532789,-0.457909,0.074880,0.256881,-0.157799,-0.414679,-0.021953,-0.016243,0.005709,-0.414679,-0.074880,197.847,0.485544,1.728,0.000940,2,4
2,8,2,4,348,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6113,0.463,9.266,-0.457909,-0.422524,0.035385,-0.157799,-0.143522,0.014276,-0.016243,-0.017035,-0.000791,0.014276,-0.035385,197.731,0.481418,1.612,-0.003186,1,2
2,8,2,5,414,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6103;6104;6113,21.937,1.369,0.328657,0.057535,-0.271122,0.135697,-0.206090,-0.341786,0.014286,0.020253,0.005967,-0.341786,0.271122,196.891,0.485076,0.772,0.000471,3,6
2,8,2,6,415,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6103;6104,2.706,10.845,0.057535,0.248486,0.190951,-0.206090,-0.134468,0.071622,0.020253,0.008689,-0.011564,0.071622,-0.190951,196.905,0.490220,0.786,0.005616,2,4
2,8,2,7,421,PART_CHANGE+WIDTH_CHANGE,6103,0.481,11.650,0.167852,0.162327,-0.005525,-0.068378,-0.065825,0.002553,0.005968,0.004668,-0.001300,0.002553,0.005525,197.222,0.501514,1.103,0.016909,1,2
2,8,2,8,450,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6103;6113,21.937,1.372,-0.260108,-0.219688,0.040420,0.134332,-0.077230,-0.211562,-0.011384,-0.007900,0.003484,-0.211562,-0.040420,196.700,0.484940,0.581,0.000335,2,4
2,8,2,9,456,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6113,0.462,9.242,-0.167265,-0.158103,0.009162,-0.058350,-0.037535,0.020815,-0.004476,-0.003950,0.000527,0.020815,-0.009162,196.306,0.480528,0.187,-0.004077,1,2
2,8,2,10,474,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6103;6113,21.936,1.408,0.063057,0.016997,-0.046060,0.046676,-0.030370,-0.077047,0.004900,0.003854,-0.001046,-0.077047,0.046060,196.083,0.483625,-0.036,-0.000980,2,4
2,8,2,11,478,PART_CHANGE,6103;6104;6113,21.937,1.365,0.019758,-0.002959,-0.022716,-0.014111,-0.014570,-0.000459,0.001744,0.001623,-0.000121,-0.000459,0.022716,196.111,0.485218,-0.008,0.000613,3,6
2,9,1,1,240,START,6203;6204;6205,7.000,33.175,0.000000,0.176329,0.176329,11.021166,6.996640,-4.024525,0.000000,0.204551,0.204551,-4.024525,-0.176329,195.000,0.000000,0.000,0.000000,6,6
2,9,1,2,241,PART_CHANGE+WIDTH_CHANGE+RESPONSE,6204;6205,5.043,34.128,0.176329,0.291000,0.114671,6.996640,6.750694,-0.245946,0.000000,0.133796,0.133796,-0.245946,-0.114671,195.042,0.048915,0.042,0.048915,3,4
2,9,1,3,242,RESPONSE,6204;6205,5.064,35.361,0.291000,0.506155,0.215156,6.750694,5.840254,-0.910440,0.133796,0.160850,0.027054,-0.910440,-0.215156,195.112,0.080911,0.112,0.080911,3,4
2,9,1,4,243,PART_CHANGE+WIDTH_CHANGE,6205,3.098,36.915,0.506155,0.647809,0.141654,5.840254,5.727657,-0.112597,0.160850,0.160550,-0.000301,-0.112597,-0.141654,195.233,0.119376,0.233,0.119376,2,2
2,9,1,5,245,RESPONSE,6205,3.138,39.723,0.176329,0.925921,0.749592,5.728108,5.706446,-0.021661,0.000000,0.058204,0.058204,-0.021661,-0.749592,195.582,0.197072,0.582,0.197072,1,2
2,9,1,6,246,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6198;6204;6205,34.712,25.213,0.925921,1.346191,0.420270,5.706446,1.291127,-4.415320,0.058204,0.158329,0.100125,-4.415320,-0.420270,195.818,0.211857,0.818,0.211857,4,6
2,9,2,1,258,START,6174;6177,4.062,9.617,1.291787,1.591246,0.299459,1.987338,-0.940283,-2.927621,0.151930,0.092958,-0.058973,-2.927621,-0.299459,199.759,0.675423,0.000,0.000000,2,4
2,9,2,2,259,PART_CHANGE+WIDTH_CHANGE,6174,1.930,10.029,1.591246,1.740608,0.149362,-0.940283,-0.865853,0.074430,0.092958,0.083768,-0.009190,0.074430,-0.149362,200.163,0.699037,0.404,0.023614,1,2
2,9,3,1,268,START,6161,0.765,25.400,1.788730,1.726819,-0.061911,-0.293313,-1.018046,-0.724733,0.075602,0.065295,-0.010307,-0.724733,0.061911,204.181,0.871428,0.000,0.000000,1,2
2,9,3,2,408,PART_CHANGE,6160;6161,1.998,1.585,0.197023,0.222103,0.025080,-0.003163,-0.003517,-0.000354,0.006045,0.003941,-0.002105,-0.000354,-0.025080,229.148,1.525778,24.967,0.654350,3,4
2,10,1,1,243,START,6300;6301;6302;6303;6304,52.000,4.177,0.000000,0.794300,0.794300,11.093498,-1.028435,-12.121933,0.000000,0.022588,0.022588,-12.121933,-0.794300,195.000,0.000000,0.000,0.000000,10,10
2,10,1,2,244,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6303;6304,13.006,22.486,0.794300,2.014691,1.220391,-1.028435,-0.953668,0.074767,0.022588,-0.031280,-0.053868,0.074767,-1.220391,195.202,0.005738,0.202,0.005738,4,4
2,10,1,3,245,PART_CHANGE+WIDTH_CHANGE+RESPONSE,6304,8.002,23.237,0.000000,2.934998,2.934998,0.000000,-0.883568,-0.883568,0.000000,-0.071998,-0.071998,-0.883568,-2.934998,195.684,-0.001742,0.684,-0.001742,2,2
2,10,2,1,252,START,6302,7.070,13.024,2.870224,2.723531,-0.146693,-0.455377,-0.890109,-0.434732,-0.070409,-0.053386,0.017023,-0.434732,0.146693,200.715,-0.125164,0.000,0.000000,1,2
2,10,2,2,253,RESPONSE,6302,7.071,12.545,2.723531,2.439614,-0.283917,-0.890109,-0.815871,0.074238,-0.053386,-0.040591,0.012795,0.074238,0.283917,201.407,-0.138725,0.692,-0.013561,1,2
2,10,3,1,259,START,6302,7.060,10.416,2.394393,2.255611,-0.138782,-0.457488,-0.455965,0.001523,-0.039838,-0.032396,0.007442,0.001523,0.138782,204.983,-0.198224,0.000,0.000000,1,2
2,10,3,2,260,RESPONSE,6302,7.057,10.136,2.255611,1.986113,-0.269498,-0.455965,-0.387656,0.068308,-0.032396,-0.019919,0.012476,0.068308,0.269498,205.522,-0.205971,0.539,-0.007747,1,2
2,10,3,3,261,RESPONSE,6302,7.054,9.953,1.986113,1.685420,-0.300694,-0.387656,-0.315340,0.072316,-0.019919,-0.005958,0.013961,0.072316,0.300694,206.027,-0.211031,1.044,-0.012807,1,2
2,10,4,1,267,START,6302,7.049,9.627,1.653432,1.496827,-0.156605,0.042112,0.024240,-0.017873,-0.005845,0.002767,0.008612,-0.017873,0.156605,208.571,-0.220026,0.000,0.000000,1,2
2,10,4,2,268,RESPONSE,6302,7.050,9.652,1.496827,1.341796,-0.155030,0.024240,0.094980,0.070741,0.002767,0.009850,0.007083,0.070741,0.155030,208.951,-0.219323,0.380,0.000703,1,2
2,10,4,3,297,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6302;6304,48.028,3.772,1.196460,1.014896,-0.181565,0.692784,-0.267711,-0.960495,0.035894,0.011979,-0.023915,-0.960495,0.181565,216.973,-0.017581,8.402,0.202444,3,4
2,10,4,4,298,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6304,8.014,23.674,1.014896,0.874842,-0.140054,-0.267711,-0.345427,-0.077716,0.011979,0.012640,0.000661,-0.077716,0.140054,217.231,-0.014538,8.660,0.205487,2,2
2,10,4,5,349,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6302;6304,48.035,4.022,-0.503509,-0.433252,0.070257,0.291060,-0.122915,-0.413975,-0.015533,-0.006227,0.009306,-0.413975,-0.070257,218.681,-0.024995,10.110,0.195031,2,4
2,10,4,6,350,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6302,7.024,16.430,-0.433252,-0.401223,0.032029,-0.122915,-0.117306,0.005608,-0.006227,-0.005869,0.000358,0.005608,-0.032029,218.571,-0.026576,10.000,0.193449,1,2
