run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
2,26,1,242,243,2,7400;7419;7429,195.000,195.061,0.061,484.557,484.720,0.163,0.000000,0.080256,0.080256,0.253413,0.329197,0.075784,3.500619,3.554683,0.054064,0.335609,0.324788,-0.010821,4.067,14.000,17.920,0.253413,242,14.000,17.004,-7.569401,-0.253413,0.335609,242,0.253413,0.329197,2
2,26,2,247,248,2,7389;7395;7399,195.388,195.598,0.210,487.909,487.538,-0.372,0.403604,0.455788,0.052184,0.824995,1.419371,0.594376,-1.387689,-1.311547,0.076141,0.205430,0.135285,-0.070145,3.574,4.857,4.647,0.594376,248,3.574,2.282,0.076141,-0.594376,0.115718,247,0.594376,1.093864,2
2,26,3,299,488,190,7401;7427;7430;7433;7436;7441;7442;7424,212.053,202.798,-9.255,493.189,501.892,8.703,2.024210,1.673353,-0.350856,0.772184,-0.000000,-0.772184,0.095246,0.000000,-0.095246,-0.003486,-0.000000,0.003486,2.985,42.189,27.220,0.403924,299,11.203,22.447,-1.991842,0.403924,0.115585,299,0.403924,4.003226,9
2,27,1,239,480,242,7470;7472,195.000,182.655,-12.345,480.810,486.927,6.117,0.000000,-0.356492,-0.356492,-0.116888,0.000000,0.116888,1.769986,0.000000,-1.769986,-0.097896,0.000000,0.097896,1.000,47.169,23.930,0.981905,245,1.078,13.977,-0.000544,0.981905,0.097896,239,0.981905,5.121710,10
2,28,1,238,239,2,7539,195.000,195.022,0.022,480.960,481.578,0.619,0.000000,0.059208,0.059208,0.092268,0.181597,0.089329,3.476187,3.044286,-0.431901,0.247591,0.257373,0.009782,2.000,2.056,12.596,0.092268,238,2.000,10.273,-7.553475,-0.092268,0.247591,238,0.092268,0.181597,2
2,28,2,241,244,4,7538,195.111,195.483,0.372,483.105,482.498,-0.607,0.185898,0.241221,0.055323,0.286358,0.741708,0.455350,-0.457200,-0.446137,0.011064,0.105713,0.029788,-0.075925,2.150,2.181,11.033,0.218919,242,2.166,10.029,-0.134853,-0.218919,0.150733,241,0.218919,0.560764,3
2,28,3,248,484,237,7538,196.189,221.919,25.730,482.238,484.011,1.772,0.269562,0.863792,0.594230,0.783947,1.043618,0.259671,-0.184079,0.416054,0.600133,0.018618,0.026877,0.008259,2.059,2.236,14.765,0.050221,248,2.194,7.882,0.057976,-0.050221,0.010850,248,0.050221,1.747042,1
2,29,1,242,244,3,7637,195.000,194.866,-0.134,482.000,482.746,0.746,0.000000,-0.079348,-0.079348,-0.130104,-0.672708,-0.542604,1.752985,1.336907,-0.416079,-0.165996,-0.131494,0.034502,2.000,2.073,11.884,0.274456,244,2.073,11.884,-0.089215,0.274456,0.165996,242,0.274456,0.672708,3
2,29,2,253,255,3,7632,193.390,192.938,-0.452,486.427,487.263,0.836,-0.367816,-0.426748,-0.058932,-0.772245,-1.349155,-0.576911,1.658993,1.332037,-0.326956,-0.124362,-0.101243,0.023119,1.293,1.324,15.444,0.342901,255,1.324,15.444,-0.223572,0.342901,0.016731,254,0.342901,0.696169,3
2,29,3,265,484,220,7701;7673;7633;7643;7660;7705;7709;7653;7666,189.647,146.039,-43.608,491.401,493.800,2.399,-0.673722,-2.166089,-1.492367,-1.477124,-0.142919,1.334204,0.295773,0.034996,-0.260777,-0.096782,-0.004835,0.091947,0.624,35.224,25.161,0.268783,286,25.898,1.131,-1.264105,-0.268783,0.027450,417,0.268783,5.208922,19
2,30,1,238,239,2,7723;7728,195.000,194.942,-0.058,478.791,478.547,-0.244,0.000000,-0.040953,-0.040953,-0.241634,-0.486212,-0.244578,0.285247,0.350887,0.065640,-0.171256,-0.134435,0.036821,5.037,11.000,9.610,0.244578,239,5.037,9.610,0.065640,0.244578,0.171256,238,0.244578,0.486212,2
2,30,2,287,528,242,7732;7765;7748;7766;7767;7768;7769;7770,189.595,188.903,-0.692,501.756,502.400,0.644,-1.519325,-1.572749,-0.053424,-0.635293,-0.000026,0.635267,1.930571,-0.000018,-1.930589,-0.157538,0.000001,0.157539,0.942,28.000,12.888,0.446170,288,6.000,10.519,-0.204245,0.446170,0.087072,289,0.446170,5.586108,25
