run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
2,21,1,241,484,244,7040;7041;7085;7086,195.000,195.328,0.328,483.845,483.343,-0.502,0.000000,0.000071,0.000071,-0.378416,0.000005,0.378421,-0.272847,-0.000002,0.272845,-0.010026,0.000000,0.010027,54.001,59.003,2.286,0.378416,241,59.000,2.192,-11.336145,0.378416,0.010026,241,0.378416,1.653010,4
2,22,1,243,484,242,7096;7126;7124;7123;7122;7142;7147,195.000,149.805,-45.195,485.485,497.906,12.420,0.000000,-1.502086,-1.502086,-0.139038,-1.447766,-1.308727,-0.019000,1.001199,1.020200,-0.017601,-0.062840,-0.045239,0.554,20.542,19.670,0.139038,243,4.000,1.032,-11.089044,0.139038,0.017601,243,0.139038,3.750632,13
2,23,1,247,485,239,7169;7177;7195;7202;7205,195.000,194.191,-0.809,495.155,494.174,-0.981,0.000000,-0.022076,-0.022076,0.204120,0.000006,-0.204114,-0.160741,0.000002,0.160743,0.008257,0.000001,-0.008256,4.022,57.000,33.503,0.204120,247,57.000,8.598,-11.333985,-0.204120,0.010526,277,0.204120,1.051947,6
2,24,1,240,243,4,7234;7238,195.000,194.628,-0.372,486.735,487.981,1.246,0.000000,-0.101362,-0.101362,-0.198975,-1.293696,-1.094721,2.704538,1.038093,-1.666445,-0.206168,-0.086746,0.119422,2.102,6.136,16.070,0.443812,243,2.192,14.866,-0.364263,0.443812,0.206168,240,0.443812,1.293696,4
2,24,2,256,480,225,7295;7297;7298;7286;7299;7287;7296;7259;7269;7289;7291;7292;7293;7294;7252,190.526,149.663,-40.863,492.719,500.747,8.028,-0.376407,-1.834019,-1.457612,-1.232782,0.000000,1.232782,-0.462845,0.000000,0.462845,-0.047141,0.000000,0.047141,0.379,41.225,25.870,0.171189,411,2.890,25.775,-0.040259,-0.171189,0.064320,408,0.171189,3.930998,20
2,25,1,239,239,1,7305;7316;7319,195.000,195.000,0.000,478.487,478.487,0.000,0.000000,0.000000,0.000000,0.317679,0.317679,0.000000,-1.013117,-1.013117,0.000000,0.264459,0.264459,0.000000,16.000,16.000,4.436,0.317679,239,16.000,4.436,-12.015673,-0.317679,0.264459,239,0.317679,0.317679,1
2,25,2,286,286,1,7363,198.426,198.426,0.000,486.096,486.096,0.000,2.851969,2.851969,0.000000,0.424604,0.424604,0.000000,-0.608798,-0.608798,0.000000,0.093383,0.093383,0.000000,0.286,0.286,4.462,0.157486,286,0.286,4.462,-2.704296,-0.157486,0.128985,286,0.157486,0.157486,1
2,25,3,290,292,3,7317,198.842,199.113,0.271,485.625,485.362,-0.264,2.943564,2.968974,0.025410,0.508498,0.760839,0.252341,-0.573421,-0.436207,0.137215,0.063666,0.016873,-0.046794,4.112,4.119,12.470,0.137496,292,4.112,11.589,0.068484,-0.137496,0.028670,290,0.137496,0.340994,1
2,25,4,299,517,219,7317;7363;7347;7355,200.451,176.023,-24.427,485.094,497.317,12.223,2.998635,2.096309,-0.902326,0.709239,-0.839186,-1.548426,-0.133956,-0.230040,-0.096085,0.012265,-0.142391,-0.154656,0.223,30.526,25.614,0.296687,516,3.080,2.249,-0.123456,-0.296687,0.044373,516,0.296687,3.169888,6
2,25,5,529,532,4,7385;7354,173.566,172.690,-0.877,497.857,498.213,0.357,1.679407,1.613475,-0.065932,-0.963280,-1.350953,-0.387673,0.500585,0.311124,-0.189460,-0.112852,-0.061306,0.051546,0.994,2.997,4.936,0.237389,530,0.997,4.475,-0.091660,0.237389,0.033757,530,0.237389,0.545680,3
