run,piece,transition_index,previous_event_index,next_event_index,previous_end_substep,next_start_substep,gap_substeps,previous_duration_substeps,next_duration_substeps,previous_end_x,next_start_x,delta_x_during_gap,previous_end_y,next_start_y,delta_y_during_gap,previous_end_angle,next_start_angle,delta_angle_during_gap,previous_end_vx,next_start_vx,delta_vx_across_gap,previous_end_vy,next_start_vy,delta_vy_across_gap,previous_end_angular_velocity,next_start_angular_velocity,delta_angular_across_gap,next_start_contact_width_px,next_start_contact_offset_px,previous_max_abs_delta_vx,previous_max_abs_delta_angular,previous_max_delta_vt,loop_class,angular_persistence,linear_persistence
2,31,1,1,2,241,277,35,2,3,195.063,198.148,3.085,481.585,501.845,20.260,0.070247,1.677552,1.607305,0.367141,0.624241,0.257101,1.136801,-0.693878,-1.830679,0.191298,0.093502,-0.097796,6.960,3.568,0.264885,0.293752,0.264885,MIXED_RECONTACT_LOOP,0,0
2,31,2,2,3,279,287,7,3,194,198.492,200.456,1.963,501.245,500.713,-0.532,1.717220,1.822683,0.105463,0.986248,0.955109,-0.031140,-0.555797,-0.202961,0.352836,0.052978,0.046513,-0.006465,5.811,1.249,0.302387,0.074200,0.302387,ANGULAR_RECONTACT_LOOP,1,0
2,32,1,1,2,242,251,8,1,1,195.000,194.695,-0.305,482.991,486.149,3.158,0.000000,-0.691434,-0.691434,-0.138110,-0.277895,-0.139785,1.174608,0.963745,-0.210863,-0.313117,-0.279715,0.033402,2.178,3.835,0.138110,0.313117,0.138110,ANGULAR_RECONTACT_LOOP,1,0
2,32,2,2,3,251,272,20,1,241,194.695,193.287,-1.408,486.149,494.537,8.388,-0.691434,-2.108569,-1.417136,-0.277895,-0.242949,0.034946,0.963745,1.293132,0.329387,-0.279715,-0.168617,0.111097,1.371,29.378,0.143894,0.024085,0.143894,RECONTACT,0,0
2,33,1,1,2,247,264,16,2,2,195.144,198.456,3.312,490.606,495.162,4.556,0.040423,0.648773,0.608350,0.812395,1.083610,0.271215,0.515932,-0.312802,-0.828734,0.149227,0.124583,-0.024644,2.609,2.402,0.567872,0.159129,0.567872,ANGULAR_RECONTACT_LOOP,1,0
2,33,2,2,3,265,274,8,2,231,198.731,201.913,3.182,495.042,494.823,-0.219,0.680420,0.935605,0.255185,1.413085,1.413018,-0.000067,-0.240772,-1.494450,-1.253677,0.113337,0.063176,-0.050161,6.610,26.205,0.329475,0.015991,0.329475,RECONTACT,0,0
2,34,1,1,2,241,264,22,1,4,195.000,197.306,2.306,485.562,490.919,5.357,0.000000,0.994028,0.994028,0.419841,0.606394,0.186553,0.215026,-1.488612,-1.703638,0.180941,0.139073,-0.041868,1.676,18.060,0.419841,0.180941,0.419841,ANGULAR_RECONTACT_LOOP,1,0
2,34,2,2,3,267,305,37,4,200,198.069,212.348,14.279,489.092,486.161,-2.931,1.092029,2.004089,0.912060,1.614301,1.574436,-0.039866,-1.703468,0.450854,2.154322,0.103116,0.084679,-0.018437,1.815,6.164,0.465209,0.027501,0.465209,RECONTACT,1,0
2,35,1,1,2,248,258,9,2,231,194.739,192.084,-2.655,503.354,504.371,1.017,-0.014825,-0.165467,-0.150642,-1.088556,-1.015686,0.072870,0.025059,0.125611,0.100552,-0.061753,-0.060989,0.000764,13.973,8.882,1.091599,0.061993,1.091599,ANGULAR_RECONTACT_LOOP,1,1
