run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,observed_delta_angular_velocity,observed_vs_event_residual,observed_vs_total_residual,observed_consistent,start_pre_angular_velocity,start_solver_delta_angular_velocity,start_correction_delta_angular_velocity,start_total_delta_angular_velocity,sum_solver_delta_angular_including_start,sum_correction_delta_angular_including_start,sum_total_delta_angular_including_start,inclusive_decomposition_residual,inclusive_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,26,1,242,243,2,1920;1935;1943,195.000,195.061,0.061,484.557,484.720,0.163,0.000000,0.080256,0.080256,0.253413,0.329197,0.075784,3.500624,3.554689,0.054064,0.335610,0.324789,-0.010821,-0.010821,0.000000,-0.010821,0.000000,1,-0.010821,0.000000,0.000000,1,0.000000,0.335610,0.000000,0.335610,0.324789,0.000000,0.324789,0.000000,1,4.067,14.000,17.920,0.253413,242,14.000,17.004,-7.569412,-0.253413,0.335610,242,0.253413,0.329197,2
1,26,2,247,248,2,1911;1916;1919,195.388,195.598,0.210,487.909,487.534,-0.375,0.403605,0.457374,0.053769,0.824995,1.419683,0.594688,-1.387689,-1.311548,0.076141,0.211670,0.141456,-0.070214,-0.070214,0.000000,-0.070214,0.000000,1,-0.070214,0.000000,0.000000,1,0.321148,-0.115717,0.006239,-0.109479,-0.185931,0.006239,-0.179692,0.000000,1,3.575,4.857,4.647,0.594688,248,3.575,2.230,0.076141,-0.594688,0.109479,247,0.594688,1.094176,2
1,26,3,297,504,208,1941;1953;1966;1983,211.458,202.094,-9.364,492.556,501.883,9.327,2.037673,1.674241,-0.363432,1.007771,0.000017,-1.007754,0.388594,0.000000,-0.388594,-0.017650,0.000000,0.017651,0.017651,0.000000,0.017651,0.000000,1,0.017651,0.000000,0.000000,1,0.118114,-0.135764,0.000000,-0.135764,-0.118114,0.000000,-0.118114,-0.000000,1,2.985,42.189,27.015,0.361227,298,11.183,22.203,-0.247491,0.361227,0.135764,297,0.361227,4.065668,8
1,27,1,239,452,214,1990;1991;2000;1992,195.000,182.142,-12.858,481.478,486.927,5.449,0.000000,-0.356172,-0.356172,-0.409529,-0.000000,0.409529,2.213167,0.000000,-2.213167,-0.163377,-0.000000,0.163377,-0.154980,0.122981,-0.031999,-0.195377,0,0.163377,-0.000000,0.195377,0,0.000000,-0.207980,0.044602,-0.163377,-0.362960,0.167583,-0.195377,-0.195377,0,1.041,47.170,23.922,1.435137,245,1.114,15.535,0.004181,1.435137,0.163377,239,1.435137,7.394081,13
1,28,1,242,243,2,2059;2063,195.000,195.048,0.048,481.460,481.544,0.084,0.000000,0.056209,0.056209,0.201415,0.291098,0.089683,3.073311,2.776828,-0.296483,0.235052,0.236661,0.001609,0.001609,0.000000,0.001609,0.000000,1,0.001609,0.000000,0.000000,1,0.000000,0.363152,-0.128099,0.235052,0.364760,-0.128099,0.236661,0.000000,1,2.053,3.000,12.479,0.201415,242,3.000,9.773,-7.963089,-0.201415,0.235052,242,0.201415,0.291098,2
1,28,2,246,247,2,2058;2066,195.265,195.521,0.256,483.077,482.617,-0.460,0.232377,0.232116,-0.000261,1.008388,1.197414,0.189026,-0.620793,-0.547585,0.073208,-0.001029,-0.024087,-0.023058,-0.037324,0.014266,-0.023058,0.000000,1,-0.023058,0.000000,0.000000,1,0.234907,-0.304071,0.068135,-0.235936,-0.341395,0.082401,-0.258994,0.000000,1,2.176,4.123,9.301,0.719447,246,4.123,8.548,-3.514287,-0.719447,0.235936,246,0.719447,0.908473,2
1,28,3,267,660,394,2059;2058,201.272,202.736,1.464,482.319,483.217,0.897,0.116424,0.178125,0.061701,1.067950,-0.044038,-1.111988,0.315885,-0.061897,-0.377782,-0.009101,-0.002165,0.006936,0.026612,-0.019676,0.006936,0.000000,1,0.006936,0.000000,0.000000,1,-0.022426,0.044415,-0.031091,0.013325,0.071027,-0.050767,0.020260,-0.000000,1,2.101,30.589,17.010,0.130076,280,30.588,2.886,-0.554538,0.130076,0.019506,269,0.130076,6.976977,18
1,29,1,242,244,3,2156;2158,195.000,194.826,-0.174,482.499,482.578,0.079,0.000000,-0.063667,-0.063667,-0.244169,-0.730168,-0.485999,1.668101,1.089135,-0.578966,-0.139611,-0.115506,0.024105,0.035820,-0.011715,0.024105,0.000000,1,0.024105,0.000000,0.000000,1,0.000000,-0.208730,0.069120,-0.139611,-0.172911,0.057404,-0.115506,0.000000,1,2.032,3.000,11.291,0.247026,244,2.060,11.291,-0.103763,0.247026,0.139611,242,0.247026,0.730168,3
1,29,2,254,580,327,2153;2192;2221;2223;2159;2169;2176;2226;2231;2184,193.024,140.092,-52.931,486.183,493.914,7.732,-0.348759,-2.183266,-1.834507,-0.814500,-0.000039,0.814461,1.414876,0.000012,-1.414863,-0.111633,-0.000001,0.111632,0.111632,0.000000,0.111632,0.000000,1,0.111632,0.000000,0.000000,1,-0.111615,-0.000017,0.000000,-0.000017,0.111614,0.000000,0.111614,0.000000,1,0.612,33.834,25.231,0.293657,256,1.310,14.501,-0.194909,0.293657,0.029060,428,0.293657,6.161924,26
1,30,1,238,239,2,2243;2261,195.000,194.931,-0.069,478.793,478.703,-0.090,0.000000,-0.059499,-0.059499,-0.272992,-0.417022,-0.144030,0.345189,0.414702,0.069513,-0.234224,-0.214219,0.020005,0.025875,-0.005870,0.020005,0.000000,1,0.020005,0.000000,0.000000,1,0.000000,-0.234224,0.000000,-0.234224,-0.208349,-0.005870,-0.214219,0.000000,1,5.051,11.000,10.384,0.272992,238,11.000,6.887,-10.665854,0.272992,0.234224,238,0.272992,0.417022,2
