run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,solver_delta_angular_velocity,correction_delta_angular_velocity,total_delta_angular_velocity,decomposition_residual,decomposition_consistent,observed_delta_angular_velocity,observed_vs_event_residual,observed_vs_total_residual,observed_consistent,start_pre_angular_velocity,start_solver_delta_angular_velocity,start_correction_delta_angular_velocity,start_total_delta_angular_velocity,sum_solver_delta_angular_including_start,sum_correction_delta_angular_including_start,sum_total_delta_angular_including_start,inclusive_decomposition_residual,inclusive_consistent,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,31,1,240,241,2,2305;2316,195.000,195.067,0.067,481.611,481.622,0.010,0.000000,0.074567,0.074567,0.264885,0.379013,0.114128,1.073261,1.139989,0.066728,0.293542,0.187501,-0.106042,0.267282,-0.079781,0.187501,0.293542,0,-0.106042,0.000000,-0.293542,0,0.000000,0.305850,-0.012308,0.293542,0.573132,-0.092089,0.481043,0.293542,0,4.063,7.000,10.279,0.264885,240,7.000,6.863,-9.961424,-0.264885,0.293542,240,0.264885,0.379013,2
1,31,2,277,279,3,2352;2356,198.252,198.630,0.378,501.966,501.435,-0.531,1.649960,1.688981,0.039021,0.670407,0.898553,0.228145,-0.683666,-0.537050,0.146616,0.085075,0.059142,-0.025934,-0.025934,0.000000,-0.025934,0.000000,1,-0.025934,0.000000,0.000000,1,0.164409,-0.080269,0.000935,-0.079334,-0.106203,0.000935,-0.105268,0.000000,1,5.958,6.978,4.180,0.338071,277,6.978,4.094,-3.963856,-0.338071,0.079334,277,0.338071,0.566216,2
1,31,3,284,516,233,2356;2338;2352;2339,199.762,191.474,-8.288,500.993,503.510,2.517,1.763525,1.313966,-0.449559,0.924464,0.000000,-0.924464,-0.278606,0.000000,0.278606,0.050167,-0.000000,-0.050167,-0.050167,0.000000,-0.050167,0.000000,1,-0.050167,0.000000,0.000000,1,0.058242,-0.008075,0.000000,-0.008075,-0.058242,0.000000,-0.058242,0.000000,1,0.950,27.614,24.930,0.176503,383,24.737,4.663,-0.525122,-0.176503,0.039660,383,0.176503,4.056158,12
1,32,1,241,241,1,2366,195.000,195.000,0.000,482.991,482.991,0.000,0.000000,0.000000,0.000000,-0.138110,-0.138110,0.000000,1.173634,1.173634,0.000000,-0.312845,-0.312845,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000,1,0.000000,-0.333737,0.020892,-0.312845,-0.333737,0.020892,-0.312845,0.000000,1,1.000,1.000,3.859,0.138110,241,1.000,3.859,-9.869491,0.138110,0.312845,241,0.138110,0.138110,1
1,32,2,250,250,1,2364,194.697,194.697,0.000,486.133,486.133,0.000,-0.686314,-0.686314,0.000000,-0.298312,-0.298312,0.000000,0.893963,0.893963,0.000000,-0.272909,-0.272909,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000,1,-0.303674,0.032049,-0.001284,0.030765,0.032049,-0.001284,0.030765,0.000000,1,2.181,2.181,3.661,0.164251,250,2.181,3.661,-0.788171,0.164251,0.030765,250,0.164251,0.164251,1
1,32,3,272,468,197,2359;2360;2371;2376;2388,193.112,205.142,12.031,493.949,506.338,12.388,-2.136757,-1.755601,0.381156,-0.238826,0.000001,0.238828,1.250075,0.000000,-1.250075,-0.163008,0.000000,0.163008,0.493446,-0.330438,0.163008,0.000000,1,0.163008,0.000000,0.000000,1,-0.252034,0.296751,-0.207726,0.089025,0.790197,-0.538164,0.252034,0.000000,1,0.983,68.243,36.351,0.177715,274,2.205,26.450,-0.533200,-0.177715,0.089025,272,0.177715,2.923628,12
1,33,1,245,246,2,2430;2435;2442,195.000,195.089,0.089,490.663,490.597,-0.066,0.000000,0.039904,0.039904,0.373363,0.590601,0.217238,0.607463,0.671943,0.064480,0.166866,0.158029,-0.008837,-0.008837,0.000000,-0.008837,0.000000,1,-0.008837,0.000000,0.000000,1,0.000000,0.166866,0.000000,0.166866,0.158029,0.000000,0.158029,0.000000,1,5.036,18.000,18.141,0.373363,245,18.000,12.437,-10.515916,-0.373363,0.166866,245,0.373363,0.590601,2
1,33,2,262,263,2,2434;2439,197.372,197.606,0.233,495.176,495.042,-0.134,0.650760,0.684253,0.033493,0.918778,1.279150,0.360372,-0.324365,-0.252291,0.072074,0.131848,0.119597,-0.012251,-0.012251,0.000000,-0.012251,0.000000,1,-0.012251,0.000000,0.000000,1,0.149403,-0.017555,0.000000,-0.017555,-0.029806,0.000000,-0.029806,0.000000,1,0.632,2.613,2.352,0.360414,262,2.613,2.352,-1.970442,-0.360414,0.017555,262,0.360414,0.720786,2
1,33,3,271,274,4,2485;2483,200.115,201.216,1.101,494.977,493.285,-1.693,0.918868,0.985502,0.066634,1.283954,1.923897,0.639943,-1.502398,-1.918632,-0.416234,0.098371,0.069378,-0.028993,-0.043545,0.014552,-0.028993,0.000000,1,-0.028993,0.000000,0.000000,1,0.116484,-0.060378,0.042265,-0.018113,-0.103923,0.056817,-0.047106,0.000000,1,1.590,3.015,26.931,0.297237,274,1.667,25.177,0.078472,-0.297237,0.018113,271,0.297237,0.678043,4
1,33,4,285,1244,960,2484;2481;2474;2476;2477;2480;2470;2467;2465;2450;2443;2427;2436;2456;2472,206.462,279.013,72.551,489.062,501.420,12.358,1.174704,3.310078,2.135375,1.864012,-0.000752,-1.864763,-1.271927,-0.000145,1.271781,0.060767,-0.000037,-0.060805,-0.060805,0.000000,-0.060805,0.000000,1,-0.060805,0.000000,0.000000,1,0.066770,-0.006003,0.000000,-0.006003,-0.066807,0.000000,-0.066807,-0.000000,1,0.172,22.047,28.069,0.213139,736,21.075,19.107,-0.406265,-0.213139,0.010616,736,0.213139,10.588817,95
