run,piece,event_index,start_substep,end_substep,duration_substeps,part_ids,start_x,end_x,delta_x,start_y,end_y,delta_y,start_angle,end_angle,delta_angle,start_vx,end_vx,delta_vx,start_vy,end_vy,delta_vy,start_angular_velocity,end_angular_velocity,delta_angular_velocity,min_contact_width_px,max_contact_width_px,max_contact_offset_px,max_abs_delta_vx,max_delta_vx_substep,max_delta_vx_width_px,max_delta_vx_offset_px,max_delta_vn,max_delta_vt,max_abs_delta_angular,max_delta_angular_substep,max_abs_delta_vt,sum_abs_delta_vx,change_point_count
1,31,1,240,241,2,2305;2316,195.000,195.063,0.063,481.611,481.597,-0.014,0.000000,0.071772,0.071772,0.264885,0.366711,0.101826,1.074001,1.136801,0.062800,0.300129,0.217917,-0.082212,4.061,7.000,10.171,0.264885,240,7.000,6.863,-9.967419,-0.264885,0.300129,240,0.264885,0.366711,2
1,31,2,276,480,205,2331;2338;2340;2348;2356;2352;2339,198.068,185.903,-12.164,500.827,503.517,2.690,1.857044,1.315337,-0.541707,-0.321335,0.000000,0.321335,0.058449,0.000000,-0.058449,-0.015251,-0.000000,0.015251,0.957,28.837,24.932,0.644046,276,28.837,12.117,-3.163880,0.644046,0.207021,276,0.644046,3.752347,12
1,32,1,242,242,1,2366,195.000,195.000,0.000,482.990,482.990,0.000,0.000000,0.000000,0.000000,-0.122340,-0.122340,0.000000,1.188238,1.188238,0.000000,-0.339824,-0.339824,0.000000,1.000,1.000,3.859,0.122340,242,1.000,3.859,-9.868348,0.122340,0.339824,242,0.122340,0.122340,1
1,32,2,251,251,1,2364,194.728,194.728,0.000,486.422,486.422,0.000,-0.755319,-0.755319,0.000000,-0.256051,-0.256051,0.000000,1.641926,1.641926,0.000000,-0.289495,-0.289495,0.000000,2.142,2.142,5.989,0.137351,251,2.142,5.989,-0.061980,0.137351,0.040218,251,0.137351,0.137351,1
1,32,3,270,285,16,2359;2360;2361,193.562,199.529,5.967,495.803,489.850,-5.953,-2.073280,-2.279951,-0.206672,-0.206348,2.112870,2.319219,1.704462,-0.912054,-2.616517,-0.172117,-0.017858,0.154258,1.390,3.418,29.833,0.555710,271,3.418,28.137,-1.106323,-0.555710,0.098570,270,0.555710,2.544943,6
1,32,4,298,299,2,2359,206.228,206.732,0.504,488.511,488.513,0.003,-2.336575,-2.336471,0.000104,1.983166,1.917914,-0.065252,-0.017998,0.052904,0.070902,0.000409,0.019587,0.019178,1.414,1.414,22.781,0.065252,299,1.414,22.781,0.070902,0.065252,0.019178,299,0.065252,0.101814,1
1,32,5,310,311,2,2359,211.880,212.341,0.461,489.757,489.961,0.204,-2.283897,-2.275582,0.008316,1.814857,1.757276,-0.057580,0.776115,0.843979,0.067865,0.032736,0.048703,0.015967,1.410,1.411,24.674,0.057580,311,1.410,24.674,0.067865,0.057580,0.015967,311,0.057580,0.090196,1
1,32,6,323,340,18,2359,217.486,224.045,6.559,493.788,502.928,9.139,-2.132987,-1.850321,0.282665,1.660726,1.441117,-0.219609,1.608096,2.646032,1.037936,0.056317,0.079625,0.023308,1.237,1.379,35.002,0.025533,323,1.379,28.739,0.049835,0.025533,0.009583,323,0.025533,0.245142,1
1,32,7,344,512,169,2359;2371;2376;2388,225.501,228.146,2.645,505.829,506.335,0.506,-1.769878,-1.756213,0.013664,1.406864,0.000320,-1.406544,2.887492,0.000020,-2.887472,0.080330,0.000003,-0.080327,0.983,68.244,36.293,0.201261,353,66.283,3.930,-0.028765,0.201261,0.086261,345,0.201261,1.456618,10
1,33,1,245,488,244,2430;2435;2434;2439;2483;2485;2484,195.000,203.105,8.105,489.996,494.684,4.688,0.000000,0.398436,0.398436,0.104074,-0.090723,-0.194797,2.531502,-0.051032,-2.582534,0.109073,-0.003444,-0.112517,0.424,32.190,27.178,1.845631,253,6.081,11.799,0.023600,-1.845631,0.109073,245,1.845631,8.065927,24
1,34,1,241,484,244,2490;2492;2508;2515;2551,195.000,223.224,28.224,484.896,492.815,7.920,0.000000,0.879445,0.879445,0.112030,-0.000000,-0.112030,3.101226,-0.000000,-3.101226,0.057102,-0.000000,-0.057102,0.296,38.417,20.928,1.020457,245,2.056,19.229,-0.047323,-1.020457,0.057102,241,1.020457,5.757425,18
1,35,1,247,248,2,2565;2569,195.000,194.726,-0.274,503.760,503.362,-0.399,0.000000,-0.015784,-0.015784,-1.080144,-1.087558,-0.007414,-0.041324,0.029667,0.070991,-0.062138,-0.061721,0.000416,5.015,14.000,9.060,1.080144,247,14.000,6.288,-11.293778,1.080144,0.062138,247,1.080144,1.087558,2
1,35,2,258,488,231,2569;2571;2577;2595;2597;2573;2565,192.073,193.987,1.914,504.374,503.635,-0.739,-0.166348,-0.055123,0.111225,-1.015179,-0.314796,0.700383,0.126457,0.131364,0.004907,-0.060965,-0.018100,0.042865,0.181,33.513,29.365,0.243981,266,22.122,18.400,-0.744508,-0.243981,0.017301,266,0.243981,2.595638,14
