run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,31,1,1,240,START,2305;2316,7.000,6.863,0.000000,0.264885,0.264885,11.041420,1.074001,-9.967419,0.000000,0.300129,0.300129,-9.967419,-0.264885,195.000,0.000000,0.000,0.000000,4,4
1,31,1,2,241,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,2305,4.061,10.171,0.264885,0.366711,0.101826,1.074001,1.136801,0.062800,0.000000,0.217917,0.217917,0.062800,-0.101826,195.063,0.071772,0.063,0.071772,2,2
1,31,2,1,276,START,2331;2338;2340;2348;2356,28.837,12.117,0.322711,-0.321335,-0.644046,3.222328,0.058449,-3.163880,0.191770,-0.015251,-0.207021,-3.163880,0.644046,198.068,1.857044,0.000,0.000000,7,10
1,31,2,2,277,PART_CHANGE+WIDTH_CHANGE+RESPONSE,2338;2340;2356,27.602,11.567,-0.321335,-0.674057,-0.352723,0.058449,-0.060674,-0.119123,-0.015251,-0.000744,0.014507,-0.119123,0.352723,197.991,1.853397,-0.077,-0.003647,4,6
1,31,2,3,278,PART_CHANGE,2338;2356,27.602,11.571,-0.674057,-0.751382,-0.077325,-0.060674,-0.055957,0.004717,-0.000744,-0.000438,0.000306,0.004717,0.077325,197.830,1.853219,-0.238,-0.003825,2,4
1,31,2,4,279,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2338,0.960,24.894,-0.751382,-0.741186,0.010196,-0.055957,0.010911,0.066868,-0.000438,-0.001291,-0.000853,0.066868,-0.010196,197.650,1.853114,-0.418,-0.003929,1,2
1,31,2,5,282,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2356,5.772,0.765,-0.613302,-0.565979,0.047323,0.148075,0.077960,-0.070115,-0.015217,-0.023110,-0.007894,-0.070115,-0.047323,197.140,1.847377,-0.928,-0.009667,1,2
1,31,2,6,315,PART_CHANGE+WIDTH_CHANGE,2352;2356,7.000,5.630,-0.826171,-0.868694,-0.042523,0.388945,0.122731,-0.266214,-0.045960,-0.045580,0.000381,-0.266214,0.042523,191.623,1.568440,-6.444,-0.288603,4,4
1,31,2,7,322,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2352,0.996,4.141,-0.875314,-0.890234,-0.014920,0.163552,0.176328,0.012776,-0.047724,-0.046837,0.000888,0.012776,0.014920,190.081,1.486738,-7.987,-0.370306,1,2
1,31,2,8,336,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,2339;2352,24.736,4.595,-0.966544,-0.778055,0.188489,0.361616,-0.188383,-0.549999,-0.052582,-0.011961,0.040620,-0.549999,-0.188489,186.875,1.310834,-11.192,-0.546210,2,4
1,31,2,9,337,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2339,0.966,16.430,-0.778055,-0.652943,0.125113,-0.188383,-0.231100,-0.042718,-0.011961,-0.013561,-0.001600,-0.042718,-0.125113,186.689,1.307974,-11.378,-0.549070,1,2
1,31,2,10,365,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2339;2352,24.737,4.660,0.235858,0.166041,-0.069817,0.325350,-0.063936,-0.389286,0.020066,0.009504,-0.010562,-0.389286,0.069817,185.790,1.314564,-12.278,-0.542480,2,4
1,31,2,11,366,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2352,0.968,7.183,0.166041,0.144046,-0.021995,-0.063936,-0.055236,0.008700,0.009504,0.009225,-0.000279,0.008700,0.021995,185.832,1.316978,-12.236,-0.540065,1,2
1,31,2,12,385,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,2339;2352,24.737,4.680,-0.112587,-0.075986,0.036601,0.038124,-0.014641,-0.052765,-0.008540,-0.000726,0.007814,-0.052765,-0.036601,185.924,1.315691,-12.143,-0.541352,2,4
1,32,1,1,242,START,2366,1.000,3.859,0.000000,-0.122340,-0.122340,11.056585,1.188238,-9.868348,0.000000,-0.339824,-0.339824,-9.868348,0.122340,195.000,0.000000,0.000,0.000000,2,2
1,32,2,1,251,START,2364,2.142,5.989,-0.118700,-0.256051,-0.137351,1.703906,1.641926,-0.061980,-0.329713,-0.289495,0.040218,-0.061980,0.137351,194.728,-0.755319,0.000,0.000000,1,2
1,32,3,1,270,START,2359;2360,2.234,29.833,-0.239415,-0.206348,0.033067,2.738377,1.704462,-1.033914,-0.270687,-0.172117,0.098570,-1.033914,-0.033067,193.562,-2.073280,0.000,0.000000,4,4
1,32,3,2,271,PART_CHANGE+WIDTH_CHANGE+RESPONSE,2359;2360;2361,3.418,28.137,-0.206348,0.349362,0.555710,1.704462,0.598139,-1.106323,-0.172117,-0.089769,0.082347,-1.106323,-0.555710,193.510,-2.117002,-0.052,-0.043722,5,6
1,32,3,3,272,PART_CHANGE+WIDTH_CHANGE+RESPONSE,2359;2360,2.224,28.136,0.349362,0.842179,0.492817,0.598139,-0.115905,-0.714044,-0.089769,-0.063892,0.025877,-0.714044,-0.492817,193.599,-2.139805,0.036,-0.066525,4,4
1,32,3,4,273,RESPONSE,2359;2360,2.220,27.702,0.842179,1.266342,0.424163,-0.115905,-0.617610,-0.501705,-0.063892,-0.051260,0.012632,-0.501705,-0.424163,193.813,-2.156035,0.250,-0.082756,3,4
1,32,3,5,274,PART_CHANGE+RESPONSE,2359,1.390,27.763,1.266342,1.449392,0.183050,-0.617610,-0.830034,-0.212424,-0.051260,-0.043047,0.008214,-0.212424,-0.183050,194.134,-2.169057,0.572,-0.095777,1,2
1,32,3,6,275,RESPONSE,2359,1.392,27.460,1.449392,1.611012,0.161620,-0.830034,-0.960392,-0.130358,-0.043047,-0.034061,0.008986,-0.130358,-0.161620,194.503,-2.179992,0.940,-0.106712,1,2
