run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
2,16,1,1,247,START,6649;6654,12.000,10.808,0.000000,-0.299375,-0.299375,11.226195,0.545926,-10.680269,0.000000,-0.111632,-0.111632,-10.680269,0.299375,195.000,0.000000,0.000,0.000000,4,4
2,16,1,2,248,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6649,6.026,13.392,-0.299375,-0.591970,-0.292595,0.545926,0.614671,0.068745,-0.111632,-0.105559,0.006073,0.068745,0.292595,194.924,-0.028357,-0.076,-0.028357,2,2
2,16,2,1,256,START,6650;6662,11.164,35.488,-0.576821,-0.526215,0.050607,1.072828,-1.110149,-2.182977,-0.102858,-0.027181,0.075677,-2.182977,-0.050607,193.771,-0.233903,0.000,0.000000,2,4
2,16,2,2,260,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6662,0.257,40.450,-0.484382,-0.470523,0.013859,-0.976499,-0.932621,0.043878,-0.024139,-0.023133,0.001005,0.043878,-0.013859,193.258,-0.259977,-0.513,-0.026074,1,2
2,16,2,3,271,PART_CHANGE+WIDTH_CHANGE,6662;6670,3.467,40.986,-0.302592,-0.271306,0.031286,-0.536403,-0.515844,0.020559,-0.013639,-0.012165,0.001474,0.020559,-0.031286,192.193,-0.310113,-1.578,-0.076210,2,4
2,16,2,4,303,PART_CHANGE+WIDTH_CHANGE,6662,0.294,39.650,0.320258,0.336057,0.015799,0.574622,0.606751,0.032129,0.014575,0.015360,0.000785,0.032129,-0.015799,192.445,-0.298810,-1.326,-0.064907,1,2
2,16,2,5,313,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6650;6662,11.152,35.176,0.460479,0.494929,0.034449,0.921651,0.902835,-0.018815,0.022816,0.024819,0.002003,-0.018815,-0.034449,193.452,-0.250926,-0.319,-0.017023,2,4
2,16,2,6,317,PART_CHANGE+WIDTH_CHANGE,6650,7.046,33.574,0.522642,0.531710,0.009069,0.997706,1.031563,0.033857,0.027148,0.027974,0.000827,0.033857,-0.009069,193.947,-0.225668,0.175,0.008235,1,2
2,16,2,7,318,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6650;6654,46.315,14.067,0.531710,0.372875,-0.158835,1.031563,-0.180746,-1.212308,0.027974,0.019882,-0.008092,-1.212308,0.158835,194.082,-0.218562,0.310,0.015341,2,4
2,16,2,8,319,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6654,0.212,8.890,0.372875,0.364499,-0.008377,-0.180746,-0.174416,0.006330,0.019882,0.019387,-0.000495,0.006330,0.008377,194.176,-0.213511,0.405,0.020392,1,2
2,16,2,9,320,WIDTH_CHANGE+OFFSET_CHANGE,6654,11.947,14.669,0.364499,0.356125,-0.008373,-0.174416,-0.168258,0.006157,0.019387,0.018899,-0.000488,0.006157,0.008373,194.269,-0.208586,0.498,0.025317,1,2
2,16,2,10,321,PART_CHANGE,6649;6654,11.954,14.587,0.356125,0.328417,-0.027708,-0.168258,-0.242248,-0.073989,0.018899,0.017424,-0.001475,-0.073989,0.027708,194.359,-0.203785,0.588,0.030118,2,4
2,16,2,11,326,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,6649,6.082,16.389,0.283120,0.272196,-0.010924,-0.201894,-0.192553,0.009341,0.014831,0.014230,-0.000601,0.009341,0.010924,194.739,-0.183774,0.968,0.050130,1,2
