run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
3,36,1,1,239,START,13561;13564,5.000,19.524,0.000000,0.288901,0.288901,11.039760,4.353904,-6.685856,0.000000,0.157843,0.157843,-6.685856,-0.288901,195.000,0.000000,0.000,0.000000,4,4
3,36,1,2,240,PART_CHANGE+WIDTH_CHANGE,13561,3.038,21.092,0.288901,0.427611,0.138710,4.353904,3.578552,-0.775352,0.157843,0.166418,0.008576,-0.775352,-0.138710,195.073,0.040096,0.073,0.040096,2,2
3,36,1,3,241,RESPONSE,13561,3.072,22.709,0.000000,0.639295,0.639295,3.578552,3.399345,-0.179207,0.000000,0.061050,0.061050,-0.179207,-0.639295,195.182,0.082370,0.182,0.082370,1,2
3,36,1,4,242,RESPONSE,13561,3.083,23.292,0.639295,1.023563,0.384269,3.399345,2.149849,-1.249496,0.061050,0.072768,0.011718,-1.249496,-0.384269,195.344,0.097878,0.344,0.097878,2,2
3,36,1,5,243,RESPONSE,13561,3.096,23.979,1.023563,1.331606,0.308043,2.149849,1.673784,-0.476065,0.072768,0.073354,0.000586,-0.476065,-0.308043,195.604,0.116363,0.604,0.116363,1,2
3,36,1,6,244,RESPONSE,13561,3.107,24.664,1.331606,1.520471,0.188866,1.673784,1.543315,-0.130470,0.073354,0.067296,-0.006058,-0.130470,-0.188866,195.943,0.134997,0.943,0.134997,1,2
3,36,1,7,245,RESPONSE,13561,3.116,25.249,0.000000,1.651566,1.651566,1.543315,1.486961,-0.056354,0.000000,0.024253,0.024253,-0.056354,-1.651566,196.306,0.151090,1.306,0.151090,1,2
3,36,1,8,249,RESPONSE,13561,3.133,26.474,0.000000,1.607775,1.607775,1.059340,1.107712,0.048372,0.000000,0.017684,0.017684,0.048372,-1.607775,197.912,0.185449,2.912,0.185449,1,2
3,36,1,9,253,RESPONSE,13561,3.146,27.637,0.000000,1.463932,1.463932,1.027037,1.093697,0.066660,0.000000,0.016403,0.016403,0.066660,-1.463932,199.478,0.218859,4.478,0.218859,1,2
3,36,1,10,257,RESPONSE,13561,3.154,28.684,0.000000,1.346191,1.346191,1.016976,1.073069,0.056093,0.000000,0.015521,0.015521,0.056093,-1.346191,200.890,0.249749,5.890,0.249749,1,2
