run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,1,1,1,242,START,4;5;6;8;13,11.000,0.213,0.000000,1.900290,1.900290,10.956655,-0.219375,-11.176030,0.000000,-0.093431,-0.093431,-0.093431,0.000000,-0.093431,-11.176030,-1.900290,195.000,0.000000,0.000,0.000000,10,10
1,1,1,2,243,PART_CHANGE+WIDTH_CHANGE+RESPONSE,6;13,3.047,0.313,1.900290,3.235838,1.335548,-0.219375,-0.301974,-0.082599,-0.093431,-0.252075,-0.158645,-0.158645,0.000000,-0.158645,-0.082599,-1.335548,195.483,-0.023734,0.483,-0.023734,4,4
1,1,1,3,244,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,6,1.084,3.412,3.235838,3.046657,-0.189181,-0.301974,-0.229985,0.071988,-0.252075,-0.230863,0.021212,0.021861,-0.000649,0.021212,0.071988,0.189181,196.305,-0.087767,1.305,-0.087767,2,2
1,1,2,1,275,START,14;53;54;90,5.099,4.864,2.723138,2.031393,-0.691745,1.760883,-0.875383,-2.636266,-0.206348,-0.116816,0.089532,0.094876,-0.005344,0.089532,-2.636266,0.691745,218.484,-1.768405,0.000,0.000000,7,8
1,1,2,2,276,PART_CHANGE+WIDTH_CHANGE+RESPONSE,54;90,2.923,3.486,2.031393,1.473903,-0.557490,-0.875383,-0.801201,0.074182,-0.116816,-0.059506,0.057310,0.058822,-0.001512,0.057310,0.074182,0.557490,219.000,-1.798079,0.516,-0.029674,3,4
1,1,2,3,277,PART_CHANGE+WIDTH_CHANGE+RESPONSE,54,0.971,3.804,1.473903,1.145821,-0.328082,-0.801201,-0.727303,0.073898,-0.059506,-0.026891,0.032614,0.034653,-0.002039,0.032614,0.073898,0.328082,219.374,-1.813195,0.890,-0.044790,1,2
1,1,3,1,296,START,54,0.934,1.534,1.071136,0.906448,-0.164688,0.527137,0.012232,-0.514904,-0.025139,-0.009313,0.015825,0.015825,0.000000,0.015825,-0.514904,0.164688,224.591,-1.935622,0.000,0.000000,1,2
1,1,3,2,379,PART_CHANGE+WIDTH_CHANGE,54;90,2.999,11.851,0.964095,0.988216,0.024121,0.320348,0.300570,-0.019778,0.024988,0.024660,-0.000328,-0.000328,0.000000,-0.000328,-0.019778,-0.024121,239.724,-1.601558,15.133,0.334064,3,4
1,1,3,3,382,PART_CHANGE+WIDTH_CHANGE,14;54;90,4.000,12.094,1.030163,1.045877,0.015714,0.287854,0.279011,-0.008843,0.024068,0.024113,0.000046,0.000046,0.000000,0.000046,-0.008843,-0.015714,240.480,-1.583681,15.889,0.351941,5,6
1,1,3,4,387,PART_CHANGE+WIDTH_CHANGE,14;90,2.999,12.930,1.085284,1.070202,-0.015082,0.278199,0.300837,0.022637,0.025584,0.027905,0.002321,0.002321,0.000000,0.002321,0.022637,0.015082,241.824,-1.551298,17.233,0.384324,3,4
