run,piece,compound_mode,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_solver_angular_velocity,landing_solver_delta_angular_velocity,landing_correction_delta_angular_velocity,landing_total_delta_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,stable_frame,stable_confirmed,stable_required_frames,stable_confirmation_frames,measurement_end_frame,measurement_end_reason,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_contact_world_xy_px,landing_contact_relative_xy_px,landing_contact_normal_xy,landing_contact_omega_cross_r_px_per_frame,landing_contact_point_velocity_px_per_frame,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_angular_impulse_solver_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_angular_impulse_solver_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
1,16,intermediate,complete,115,61,53,3.306,3597.108,6.323,12,1,1,-0.022979,0,11.15683,0,-0.088143,0.002315,0,0.002315,0,0.91149,0,-0.37653,-10.24533,-0.088143,1.17439,0.91149,0.062505,4.688000000000017,3.021000000000015,0.27275000000000005,0.7139999999999986,,0,1,95,1,20,20,114,stable_confirmed,49,98,49,49,48,10.294,10.294,1.570796,10.294245,1171,:,10.294245,205.259:521.031,10.294:21.048,0.000000:1.000000,0.000000:0.000000,0.000000:0.911493,0.204332,6.000,geometry-edge,12.808,0.000000,-0.113688,-0.090458,1,247,0.000000,-0.137963,-0.137963,11.213037,1.125661,-10.087376,0.000000,-0.090458,-0.090458,0.000000,2.306216,6.000,12.808,geometry-edge,-0.604421,0.000000,-0.604421,-0.002041,-0.065660,249,6.039,13.737,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.585734,,0.350000,1.000000,-10.087376,0.137963,-33.348864,0.456107,-325.387824,-408.949122,1,2,2,wc:wj,0.000000,1.000000,1.570796,-1.000000,0.000000,0.044374,,0.350000,1.000000,-0.002041,0.604421,-0.006746,1.998216,-236.187687,-302.536363,1,1,2,wc:wj
1,17,intermediate,timeout,661,60,600,5.48,5629.969,2.731,19,4,2,0,0,11.08346,0,-0.070738,-0.070738,0,-0.070738,-0.30779,0.02036,0,-0.30779,-11.0631,-0.070738,0.80645,0.4586,0.051761,12.795999999999992,3.187999999999988,0.466612,2.826000000000022,199,1,0,,0,20,0,660,max_post_land_timeout,58,116,58,59,60,0.247,19.247,1.570796,9.746715,1218;1218;1226;1226,:;:;:;:,10.246715;5.246715;19.246715;0.246715,205.247:521.526;200.247:521.526;214.247:520.526;195.247:520.526,10.247:26.947;5.247:26.947;19.247:25.947;0.247:25.947,0.000000:1.000000;0.000000:1.000000;0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000;0.000000:0.000000;0.000000:0.000000,-0.307786:0.020357;-0.307786:0.020357;-0.307786:0.020357;-0.307786:0.020357,0.161404,5.016,geometry-edge,8.193,0.000000,-0.062395,-0.052324,1,244,0.000000,-0.307786,-0.307786,11.168447,0.020357,-11.148090,0.000000,-0.070738,-0.070738,0.000000,1.674793,19.000,9.747,geometry-edge,-0.308824,-0.307786,-0.616610,0.066593,-0.052324,245,5.016,8.193,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.705830,,0.350000,1.000000,-11.148090,0.307786,-61.091531,1.686667,-398.255528,-398.255528,2,4,4,xr:xu,0.000000,1.000000,1.570796,-1.000000,0.000000,0.453763,,0.350000,1.000000,0.066593,0.308824,0.364932,1.692354,-294.583196,-351.281312,1,2,2,xr:xu
1,18,intermediate,timeout,678,77,600,3.562,630.087,1.933,18,1,1,1.47573,0.4877,3.29977,0.073958,0.033979,0.000334,0,0.000334,0.83119,0.06105,0.033979,0.34349,-3.23872,-0.03998,0.83119,0.26234,0.043553,10.840000000000003,0.9370000000000118,0.5120500000000001,0.41500000000002046,168,1,0,,0,20,0,677,max_post_land_timeout,86,172,86,97,82,-1.568,-1.568,1.570796,-1.568163,1306,:,-1.568163,203.299:521.027,-1.568:21.349,0.000000:1.000000,-0.725402:-0.053284,0.105784:0.007770,,,,,,,,0,241,0.000000,0.363798,0.363798,11.016147,-1.053483,-12.069630,0.000000,0.158648,0.158648,0.000000,1.018107,18.000,2.896,geometry-edge,0.363798,0.000000,0.363798,-12.069630,0.158648,241,18.000,2.896,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.989584,,0.350000,1.000000,-12.069630,-0.363798,-42.992021,-1.295848,99.961930,99.961930,3,6,6,zf:zu,0.000000,1.000000,1.570796,-1.000000,0.000000,1.989584,,0.350000,1.000000,-12.069630,-0.363798,-42.992021,-1.295848,99.961930,99.961930,3,6,6,zf:zu
1,19,intermediate,timeout,660,59,600,4.006,1049.179,2.425,8,2,1,-0.070071,0,10.9686,0,-0.25798,0.017864,0,0.017864,0,1.64838,0,-0.48337,-9.32022,-0.25798,0.75918,3.33749,0.254055,5.739000000000004,21.926999999999964,1.764302,0,152,1,0,,0,20,0,659,max_post_land_timeout,72,144,72,73,59,10.231,17.214,1.570796,13.722389,1379;1379,:;:,10.230978;17.213800,205.135:521.026;212.118:520.535,10.231:41.051;17.214:40.561,0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000,0.000000:1.648380;0.000000:1.648380,0.156774,6.746,geometry-edge,24.833,-0.232150,0.264357,-0.009237,1,239,0.000000,-0.377058,-0.377058,11.026249,1.583604,-9.442646,0.000000,-0.275844,-0.275844,0.000000,1.622946,9.000,9.832,geometry-edge,-0.377058,0.000000,-0.377058,-9.442646,-0.275844,239,9.000,9.832,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.221555,,0.350000,1.000000,-9.442646,0.377058,-37.827238,1.510494,-289.409949,-289.409949,3,6,6,11v:12b,0.000000,1.000000,1.570796,-1.000000,0.000000,2.221555,,0.350000,1.000000,-9.442646,0.377058,-37.827238,1.510494,-289.409949,-289.409949,3,6,6,11v:12b
1,20,intermediate,timeout,660,59,600,4.246,1052.603,1.069,5,2,1,0,0,10.92083,0,-0.033136,-0.033136,0,-0.033136,-0.13793,0,0,-0.13793,-10.94366,-0.033136,0.778,0.20341,0.018827,17.072000000000003,1.4460000000000264,0.383283,0.0020000000000095497,198,1,0,,0,20,0,659,max_post_land_timeout,122,244,122,127,82,-0.641,3.359,1.570796,1.359162,1472;1472,:;:,3.359162;-0.640838,198.359:521.024;194.359:521.024,3.359:42.060;-0.641:42.060,0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000,-0.137931:0.000000;-0.137931:0.000000,,,,,,,,0,240,0.000000,-0.137931,-0.137931,11.002588,-0.022831,-11.025419,0.000000,-0.033136,-0.033136,0.000000,2.538398,4.000,1.359,geometry-edge,-0.137931,0.000000,-0.137931,-11.025419,-0.033136,240,4.000,1.359,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.132716,,0.350000,1.000000,-11.025419,0.137931,-46.813928,0.585657,-34.879477,-34.879477,1,2,2,13x:14w,0.000000,1.000000,1.570796,-1.000000,0.000000,0.132716,,0.350000,1.000000,-11.025419,0.137931,-46.813928,0.585657,-34.879477,-34.879477,1,2,2,13x:14w
