run,piece,event_index,change_index,substep,reason,part_ids,contact_width_px,contact_offset_px,vx_before,vx_after,delta_vx,vy_before,vy_after,delta_vy,angular_before,angular_after,delta_angular,solver_delta_angular,correction_delta_angular,total_delta_angular,delta_vn,delta_vt,x,angle,cumulative_delta_x,cumulative_delta_angle,contact_points,support_count
1,16,1,1,247,START,1171,6.000,12.808,0.000000,-0.137963,-0.137963,11.213037,1.125661,-10.087376,0.000000,-0.090458,-0.090458,-0.113688,0.023230,-0.090458,-10.087376,0.137963,195.000,0.000000,0.000,0.000000,2,2
1,16,1,2,248,RESPONSE,1171,6.021,13.282,-0.137963,-0.376532,-0.238569,1.125661,0.911493,-0.214168,-0.090458,-0.088143,0.002315,0.002315,0.000000,0.002315,-0.214168,0.238569,194.965,-0.022979,-0.035,-0.022979,1,2
1,16,1,3,249,RESPONSE,1171,6.039,13.737,0.000000,-0.604421,-0.604421,0.911493,0.909452,-0.002041,0.000000,-0.065660,-0.065660,-0.084105,0.018445,-0.065660,-0.002041,0.604421,194.869,-0.045369,-0.131,-0.045369,1,2
1,16,1,4,250,RESPONSE,1171,6.050,14.072,-0.604421,-0.772672,-0.168251,0.909452,0.719793,-0.189659,-0.065660,-0.064799,0.000861,0.000861,0.000000,0.000861,-0.189659,0.168251,194.716,-0.062048,-0.284,-0.062048,1,2
1,16,1,5,259,PART_CHANGE+WIDTH_CHANGE,1171;1176,11.960,14.519,-1.153386,-1.179616,-0.026230,0.818700,0.544760,-0.273940,-0.060367,-0.062334,-0.001966,-0.001966,0.000000,-0.001966,-0.273940,0.026230,192.419,-0.199819,-2.581,-0.199819,2,4
1,16,1,6,260,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1176,0.213,8.912,-1.179616,-1.174390,0.005225,0.544760,0.563708,0.018947,-0.062334,-0.062505,-0.000172,-0.000172,0.000000,-0.000172,0.018947,-0.005225,192.137,-0.214725,-2.863,-0.214725,1,2
1,16,1,7,261,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1172;1176;1184;1192,53.595,17.482,-1.174390,-0.824012,0.350379,0.563708,-0.809233,-1.372940,-0.062505,-0.018512,0.043993,0.043993,0.000000,0.043993,-1.372940,-0.350379,191.838,-0.230603,-3.162,-0.230603,4,8
1,16,1,8,262,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1172;1184,11.163,35.463,-0.824012,-0.652656,0.171356,-0.809233,-0.790372,0.018861,-0.018512,-0.019367,-0.000854,-0.000854,0.000000,-0.000854,0.018861,-0.171356,191.629,-0.235305,-3.371,-0.235305,2,4
1,16,1,9,264,RESPONSE,1172;1184,11.157,35.285,-0.544525,-0.377033,0.167493,-0.774347,-0.776487,-0.002140,-0.019025,-0.019116,-0.000091,-0.000091,0.000000,-0.000091,-0.002140,-0.167493,191.325,-0.245058,-3.675,-0.245058,2,4
1,16,1,10,268,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1184,0.260,40.391,-0.327423,-0.310596,0.016827,-0.652125,-0.611338,0.040787,-0.016159,-0.015186,0.000973,0.000973,0.000000,0.000973,0.040787,-0.016827,190.967,-0.262976,-4.033,-0.262976,1,2
1,16,1,11,305,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1172;1184,11.150,35.130,0.335270,0.366830,0.031560,0.668917,0.665073,-0.003844,0.016570,0.018309,0.001739,0.001739,0.000000,0.001739,-0.003844,-0.031560,191.164,-0.253443,-3.836,-0.253443,2,4
1,16,1,12,310,PART_CHANGE+WIDTH_CHANGE,1172,7.044,33.520,0.417802,0.429034,0.011232,0.794981,0.826333,0.031352,0.021647,0.022443,0.000796,0.000796,0.000000,0.000796,0.031352,-0.011232,191.651,-0.228682,-3.349,-0.228682,1,2
1,16,1,13,312,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1172;1176,46.314,14.081,0.439779,0.308733,-0.131046,0.857908,-0.149358,-1.007267,0.023238,0.016452,-0.006787,-0.006787,0.000000,-0.006787,-1.007267,0.131046,191.859,-0.217757,-3.141,-0.217757,2,4
1,16,1,14,313,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1176,0.212,8.891,0.308733,0.300255,-0.008478,-0.149358,-0.143699,0.005659,0.016452,0.015971,-0.000480,-0.000480,0.000000,-0.000480,0.005659,0.008478,191.937,-0.213578,-3.063,-0.213578,1,2
1,16,1,15,314,WIDTH_CHANGE+OFFSET_CHANGE,1176,11.946,14.685,0.300255,0.291853,-0.008402,-0.143699,-0.138226,0.005474,0.015971,0.015495,-0.000476,-0.000476,0.000000,-0.000476,0.005474,0.008402,192.013,-0.209521,-2.987,-0.209521,1,2
1,16,1,16,315,PART_CHANGE,1171;1176,11.951,14.618,0.291853,0.266817,-0.025036,-0.138226,-0.197534,-0.059308,0.015495,0.014176,-0.001319,-0.001319,0.000000,-0.001319,-0.059308,0.025036,192.087,-0.205585,-2.913,-0.205585,2,4
1,16,1,17,322,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1171,6.082,16.396,0.197788,0.186822,-0.010965,-0.140837,-0.132261,0.008576,0.010356,0.009769,-0.000586,-0.000586,0.000000,-0.000586,0.008576,0.010965,192.494,-0.184137,-2.506,-0.184137,1,2
1,16,1,18,360,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1171;1176,11.971,14.380,-0.209236,-0.220923,-0.011687,0.149707,0.099859,-0.049848,-0.010981,-0.011638,-0.000658,-0.000658,0.000000,-0.000658,-0.049848,0.011687,192.348,-0.191768,-2.652,-0.191768,2,4
1,16,1,19,367,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1176,0.213,8.906,-0.260001,-0.266274,-0.006273,0.123606,0.127698,0.004092,-0.013799,-0.014170,-0.000371,-0.000371,0.000000,-0.000371,0.004092,0.006273,191.920,-0.214379,-3.080,-0.214379,1,2
1,16,1,20,368,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE+RESPONSE,1172;1176,46.314,14.077,-0.266274,-0.086743,0.179531,0.127698,-0.171275,-0.298973,-0.014170,-0.004628,0.009542,0.009542,0.000000,0.009542,-0.298973,-0.179531,191.853,-0.217978,-3.147,-0.217978,2,4
1,16,1,21,370,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1172,7.050,33.674,-0.070028,-0.053577,0.016451,-0.138134,-0.105026,0.033108,-0.003733,-0.002842,0.000891,0.000891,0.000000,0.000891,0.033108,-0.016451,191.815,-0.219978,-3.185,-0.219978,1,2
1,16,1,22,378,PART_CHANGE+WIDTH_CHANGE+OFFSET_CHANGE,1172;1176,46.315,14.055,0.067225,0.040471,-0.026754,0.132181,-0.019649,-0.151829,0.003575,0.002159,-0.001416,-0.001416,0.000000,-0.001416,-0.151829,0.026754,191.830,-0.219207,-3.170,-0.219207,2,4
1,17,1,1,244,START,1218;1226,19.000,9.747,0.000000,-0.307786,-0.307786,11.168447,0.020357,-11.148090,0.000000,-0.070738,-0.070738,-0.070738,0.000000,-0.070738,-11.148090,0.307786,195.000,0.000000,0.000,0.000000,4,4
1,17,1,2,245,PART_CHANGE+WIDTH_CHANGE+RESPONSE,1218,5.016,8.193,-0.307786,-0.616610,-0.308824,0.020357,0.086951,0.066593,0.000000,-0.052324,-0.052324,-0.062395,0.010071,-0.052324,0.066593,0.308824,194.926,-0.016916,-0.074,-0.016916,2,2
1,17,2,1,252,START,1218,5.078,10.517,-0.603001,-0.708418,-0.105417,0.493723,0.400191,-0.093532,-0.051169,-0.049501,0.001668,0.001668,0.000000,0.001668,-0.093532,0.105417,193.869,-0.106612,0.000,0.000000,1,2
