run,piece,compound_mode,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_solver_angular_velocity,landing_solver_delta_angular_velocity,landing_correction_delta_angular_velocity,landing_total_delta_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,stable_frame,stable_confirmed,stable_required_frames,stable_confirmation_frames,measurement_end_frame,measurement_end_reason,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_contact_world_xy_px,landing_contact_relative_xy_px,landing_contact_normal_xy,landing_contact_omega_cross_r_px_per_frame,landing_contact_point_velocity_px_per_frame,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_angular_impulse_solver_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_angular_impulse_solver_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
1,6,intermediate,complete,156,68,87,4.956,1754.612,4.805,35,1,1,-0.310755,-0.49084,0.95374,-0.034048,-0.016921,0.002212,0,0.002212,-0.53004,-0.03202,-0.016921,-0.03921,-0.98576,0.017127,1.66009,1.58636,0.068188,63.80900000000001,22.80000000000001,1.73813,0.05899999999996908,,0,1,136,1,20,20,155,stable_confirmed,63,126,63,66,67,-2.326,-2.326,1.570796,-2.325716,428,:,-2.325716,188.199:521.026,-2.326:45.340,0.000000:1.000000,0.767201:0.039354,0.237159:0.007331,,,,,,,,0,241,0.000000,-0.319267,-0.319267,11.009331,-1.212929,-12.222261,0.000000,-0.066177,-0.066177,0.000000,2.155314,35.000,0.422,geometry-edge,-0.319267,0.000000,-0.319267,-12.222261,-0.066177,241,35.000,0.422,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.184080,,0.350000,1.000000,-12.222261,0.319267,-60.573524,1.582286,-116.114146,-116.114146,3,6,6,be:bw,0.000000,1.000000,1.570796,-1.000000,0.000000,1.184080,,0.350000,1.000000,-12.222261,0.319267,-60.573524,1.582286,-116.114146,-116.114146,3,6,6,be:bw
1,7,intermediate,timeout,660,59,600,4.74,1831.832,2.853,4,4,2,0,0,10.91396,0,0.248122,0.248122,-0.104449,0.143674,0.23662,2.81534,0,0.23662,-8.09862,0.143674,1.34712,2.81534,0.033395,15.068000000000012,4.4669999999999845,0.385037,0,145,1,0,,0,20,0,659,max_post_land_timeout,102,204,102,107,84,-15.103,-11.103,1.570796,-13.102954,477;477;483;483,:;:;:;:,-12.102954;-14.102954;-11.102954;-15.102954,182.897:521.526;180.897:521.526;183.897:520.526;179.897:520.526,-12.103:43.789;-14.103:43.789;-11.103:42.789;-15.103:42.789,0.000000:1.000000;0.000000:1.000000;0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000;0.000000:0.000000;0.000000:0.000000,0.236618:2.815343;0.236618:2.815343;0.236618:2.815343;0.236618:2.815343,0.420956,4.000,geometry-edge,13.103,0.000000,0.248122,0.143674,1,240,0.000000,0.236618,0.236618,11.000890,2.815343,-8.185547,0.000000,0.143674,0.143674,0.000000,1.475868,4.000,13.103,geometry-edge,0.835004,0.236618,1.071622,-0.046963,0.010606,245,2.080,16.865,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.862192,,0.350000,1.000000,-8.185547,-0.236618,-38.799491,-1.121568,263.186153,454.518715,2,4,4,d7:d9,0.000000,1.000000,1.570796,-1.000000,0.000000,0.033419,,0.350000,1.000000,-0.046963,-0.835004,-0.222605,-3.957918,19.428546,64.761822,1,1,2,d7:d9
1,8,intermediate,complete,123,59,63,5.508,2566.696,2.475,5,2,1,0.104365,0,11.0026,0,0.20171,-0.01173,0,-0.01173,0,5.33221,0,0.49732,-5.6704,0.20171,1.83408,5.52107,0.198821,26.351,12.395999999999958,1.6481409999999999,0,,0,1,103,1,20,20,122,stable_confirmed,68,136,68,69,57,-30.615,-28.626,1.570796,-29.620154,581;581,:;:,-28.625595;-30.614713,166.525:521.026;164.536:520.817,-28.626:38.414;-30.615:38.206,0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000,0.000000:5.332206;0.000000:5.332206,0.250000,6.000,geometry-edge,24.468,0.000000,0.263209,0.197406,1,238,0.000000,0.225666,0.225666,11.031353,5.780082,-5.251271,0.000000,0.197406,0.197406,0.000000,1.595568,6.000,24.468,geometry-edge,0.735054,0.484596,1.219650,-7.361970,-0.066243,248,23.302,1.715,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.250230,,0.350000,1.000000,-5.251271,-0.225666,-28.923999,-1.242968,506.682281,675.576375,3,6,6,g3:g5,0.000000,1.000000,1.570796,-1.000000,0.000000,0.688864,,0.350000,1.000000,-7.361970,-0.735054,-40.549733,-4.048680,-170.026351,-170.026351,5,5,10,g3:hx
1,9,intermediate,timeout,660,59,600,5.038,2670.843,2.201,5,6,3,0,0,10.94133,0,0.233526,0.233526,-0.029191,0.204335,0.15599,6.9657,0,0.15599,-3.97563,0.204335,2.28609,6.9657,0.153991,61.375,11.222000000000037,2.167313,0,180,1,0,,0,20,0,659,max_post_land_timeout,78,156,78,82,79,-36.675,-29.675,1.570796,-33.174672,652;652;654;654;656;656,:;:;:;:;:;:,-30.674672;-33.674672;-29.674672;-34.674672;-29.674672;-36.674672,164.325:522.024;161.325:522.024;165.325:521.024;160.325:521.024;165.325:520.024;158.325:520.024,-30.675:42.230;-33.675:42.230;-29.675:41.230;-34.675:41.230;-29.675:40.230;-36.675:40.230,0.000000:1.000000;0.000000:1.000000;0.000000:1.000000;0.000000:1.000000;0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000;0.000000:0.000000;0.000000:0.000000;0.000000:0.000000;0.000000:0.000000,0.155988:6.965701;0.155988:6.965701;0.155988:6.965701;0.155988:6.965701;0.155988:6.965701;0.155988:6.965701,0.125000,7.000,geometry-edge,33.175,0.000000,0.233526,0.204335,1,240,0.000000,0.155988,0.155988,11.022874,6.965701,-4.057173,0.000000,0.204335,0.204335,0.000000,1.387575,7.000,33.175,geometry-edge,1.060365,0.155988,1.216353,-0.056074,0.055695,245,3.140,39.910,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.288391,,0.350000,1.000000,-4.057173,-0.155988,-20.440036,-0.785869,545.746482,623.710266,3,6,6,i1:i4,0.000000,1.000000,1.570796,-1.000000,0.000000,0.021756,,0.350000,1.000000,-0.056074,-1.060365,-0.282498,-5.342118,148.752828,379.009883,1,1,2,i1:i4
1,10,intermediate,complete,148,59,88,6.51,5147.624,3.157,50,2,1,0,0,11.00265,0,-0.200766,-0.200766,0,-0.200766,-0.08464,3.87663,0,-0.08464,-7.12602,-0.200766,1.20231,3.87663,0.060902,23.572000000000003,8.454000000000008,0.641058,7.961000000000013,,0,1,128,1,20,20,147,stable_confirmed,97,194,97,102,84,19.177,27.177,1.570796,23.177419,746;746,:;:,27.177419;19.177419,222.177:521.024;214.177:521.024,27.177:34.848;19.177:34.848,0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000,-0.084642:3.876631;-0.084642:3.876631,0.220854,6.233,geometry-edge,19.838,-0.055226,0.034972,-0.027978,1,240,0.000000,-0.084642,-0.084642,11.083530,3.876631,-7.206898,0.000000,-0.200766,-0.200766,0.000000,1.779483,8.000,23.177,geometry-edge,-0.421802,-0.084642,-0.506444,-5.380027,-0.074077,241,49.089,4.374,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,0.910988,,0.350000,1.000000,-7.206898,0.084642,-46.916909,0.551022,-1033.470101,-1033.470101,1,2,2,k9:kq,0.000000,1.000000,1.570796,-1.000000,0.000000,1.044296,,0.350000,1.000000,-5.380027,0.421802,-35.023975,2.745928,-381.320048,-381.320048,3,4,6,k9:km
