run,piece,compound_mode,status,frame_count,landing_frame,post_land_frame_count,mass,inertia,com_offset_px,footprint_width_px,contact_points,contact_parts,landing_angle,landing_pre_vx,landing_pre_vy,landing_pre_angular_velocity,landing_solver_angular_velocity,landing_solver_delta_angular_velocity,landing_correction_delta_angular_velocity,landing_total_delta_angular_velocity,landing_vx,landing_vy,landing_angular_velocity,landing_delta_vx,landing_delta_vy,landing_delta_angular_velocity,max_post_land_abs_vx,max_post_land_abs_vy,max_post_land_abs_angular_velocity,post_land_x_range,post_land_y_range,post_land_angle_range,max_bounce_height_px,sleep_frame,final_sleeping,final_ground_contact,stable_frame,stable_confirmed,stable_required_frames,stable_confirmation_frames,measurement_end_frame,measurement_end_reason,physics_parts,triangles,regions,raw_regions,contour_vertices,landing_contact_left_offset_px,landing_contact_right_offset_px,landing_contact_normal_angle_rad,landing_contact_torque_proxy,landing_contact_parts_detail,landing_contact_offsets_xy_px,landing_contact_torque_proxies,landing_contact_world_xy_px,landing_contact_relative_xy_px,landing_contact_normal_xy,landing_contact_omega_cross_r_px_per_frame,landing_contact_point_velocity_px_per_frame,narrow_landing_correction_latched,narrow_landing_contact_width_latched_px,narrow_landing_contact_source_latched,narrow_landing_contact_offset_latched_px,narrow_landing_angular_before_latched,narrow_landing_angular_delta_latched,narrow_landing_angular_after_latched,narrow_landing_correction_applied_latched,first_ground_contact_substep,first_ground_contact_vx_before,first_ground_contact_vx_after,first_ground_contact_delta_vx,first_ground_contact_vy_before,first_ground_contact_vy_after,first_ground_contact_delta_vy,first_ground_contact_angular_before,first_ground_contact_angular_after,first_ground_contact_delta_angular,first_ground_contact_delta_x,first_ground_contact_delta_y,first_ground_contact_width_px,first_ground_contact_offset_px,first_ground_contact_source,max_ground_delta_vx,max_ground_delta_vx_before,max_ground_delta_vx_after,max_ground_delta_vy,max_ground_delta_angular,max_ground_delta_vx_substep,max_ground_delta_vx_contact_width_px,max_ground_delta_vx_contact_offset_px,max_ground_delta_vx_contact_source,first_ground_response_normal_x,first_ground_response_normal_y,first_ground_response_normal_angle_rad,first_ground_response_tangent_x,first_ground_response_tangent_y,first_ground_response_depth,first_ground_response_separation,first_ground_response_friction,first_ground_response_friction_static,first_ground_response_delta_vn,first_ground_response_delta_vt,first_ground_response_linear_impulse_normal_proxy,first_ground_response_linear_impulse_tangent_proxy,first_ground_response_angular_impulse_proxy,first_ground_response_angular_impulse_solver_proxy,first_ground_response_pair_count,first_ground_response_contact_count,first_ground_response_support_count,first_ground_response_pair_id,max_ground_response_normal_x,max_ground_response_normal_y,max_ground_response_normal_angle_rad,max_ground_response_tangent_x,max_ground_response_tangent_y,max_ground_response_depth,max_ground_response_separation,max_ground_response_friction,max_ground_response_friction_static,max_ground_response_delta_vn,max_ground_response_delta_vt,max_ground_response_linear_impulse_normal_proxy,max_ground_response_linear_impulse_tangent_proxy,max_ground_response_angular_impulse_proxy,max_ground_response_angular_impulse_solver_proxy,max_ground_response_pair_count,max_ground_response_contact_count,max_ground_response_support_count,max_ground_response_pair_id
1,31,intermediate,complete,127,59,67,3.292,592.235,0.868,7,6,3,0,0,10.96861,0,0.273524,0.273524,0,0.273524,0,0.44236,0,0.36495,-10.52625,0.273524,0.84467,2.9693,0.17317,11.514999999999986,21.444999999999993,1.861805,0.033999999999991815,,0,1,107,1,20,20,126,stable_confirmed,58,116,58,65,67,-10.363,-1.363,1.570796,-5.863305,2305;2305;2316;2316;2322;2322,:;:;:;:;:;:,-5.363305;-9.363305;-3.363305;-10.363305;-1.363305;-10.363305,189.637:522.024;185.637:522.024;191.637:521.024;184.637:521.024;193.637:520.024;184.637:520.024,-5.363:39.914;-9.363:39.914;-3.363:38.914;-10.363:38.914;-1.363:37.914;-10.363:37.914,0.000000:1.000000;0.000000:1.000000;0.000000:1.000000;0.000000:1.000000;0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000;0.000000:0.000000;0.000000:0.000000;0.000000:0.000000;0.000000:0.000000,0.000000:0.442360;0.000000:0.442360;0.000000:0.442360;0.000000:0.442360;0.000000:0.442360;0.000000:0.442360,0.290670,4.060,geometry-edge,10.082,0.000000,0.246955,0.175172,1,240,0.000000,0.364949,0.364949,11.049858,0.442360,-10.607498,0.000000,0.273524,0.273524,0.000000,1.051563,9.000,5.863,geometry-edge,0.480311,0.000000,0.480311,0.069141,0.175172,241,4.060,10.082,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,2.630856,,0.350000,1.000000,-10.607498,-0.364949,-34.919885,-1.201412,161.990654,161.990654,3,6,6,1ru:1s1,0.000000,1.000000,1.570796,-1.000000,0.000000,0.685770,,0.350000,1.000000,0.069141,-0.480311,0.227613,-1.581184,103.743194,146.255279,1,2,2,1ru:1s1
1,32,intermediate,complete,118,68,49,2.092,204.507,2.907,1,3,2,-2.2526,-0.26923,1.78487,-0.239739,-0.018226,0.090817,-0.063572,0.027245,0.23086,-0.47324,-0.081798,0.50009,-2.25812,0.157941,1.30903,2.65939,0.081798,19.941000000000003,18.956000000000017,0.631273,3.468999999999994,,0,1,98,1,20,20,117,stable_confirmed,65,130,65,69,61,-25.439,-24.662,1.570796,-25.05049,2359;2359;2360,:;:;:,-25.438709;-24.662272;-24.662272,167.480:521.341;168.257:520.710;168.257:520.710,-25.439:30.489;-24.662:29.859;-24.662:29.859,0.000000:1.000000;0.000000:1.000000;0.000000:1.000000,2.493944:2.080838;2.442396:2.017326;2.442396:2.017326,2.724800:1.607593;2.673251:1.544082;2.673251:1.544082,0.062600,1.000,geometry-edge,3.859,0.000000,-0.334202,-0.313281,1,241,0.000000,-0.138110,-0.138110,11.056587,1.175195,-9.881391,0.000000,-0.313281,-0.313281,0.000000,1.269267,1.000,3.859,geometry-edge,0.250567,-0.228994,0.021572,-0.830624,0.048306,275,2.196,25.784,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.582941,,0.350000,1.000000,-9.881391,0.138110,-20.671871,0.288927,-64.068002,-68.346462,1,2,2,1ti:1tq,0.000000,1.000000,1.570796,-1.000000,0.000000,1.632253,,0.350000,1.000000,-0.830624,-0.250567,-1.737665,-0.524186,9.878856,32.929519,2,4,4,1ti:1tj
1,33,intermediate,complete,222,65,156,4.174,3360.447,4.337,18,1,1,0.703253,0.63215,1.58841,0.147218,0.104132,-0.007967,0,-0.007967,1.73145,-0.07555,0.104132,1.0993,-1.66396,-0.043086,2.18348,1.20793,0.104132,29.311000000000007,9.843999999999994,1.03515,9.211999999999989,,0,1,202,1,20,20,221,stable_confirmed,60,120,60,61,58,-0.319,-0.319,1.570796,-0.318669,2434,:,-0.318669,198.108:521.024,-0.319:25.988,0.000000:1.000000,-2.706147:-0.033184,-0.974698:-0.108737,,,,,,,,0,245,0.000000,0.421492,0.421492,11.123365,0.602852,-10.520513,0.000000,0.165101,0.165101,0.000000,2.333230,18.000,12.437,geometry-edge,0.421492,0.000000,0.421492,-10.520513,0.165101,245,18.000,12.437,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.202608,,0.350000,1.000000,-10.520513,-0.421492,-43.912620,-1.759307,554.812623,554.812623,3,6,6,1vd:1vi,0.000000,1.000000,1.570796,-1.000000,0.000000,1.202608,,0.350000,1.000000,-10.520513,-0.421492,-43.912620,-1.759307,554.812623,554.812623,3,6,6,1vd:1vi
1,34,intermediate,complete,172,65,106,5.678,3952.389,3.007,18,3,2,0.993358,0.39106,1.46951,0.168425,0.073518,-0.092982,0.065087,-0.027894,0.63474,-1.48733,0.138605,0.24368,-2.95684,-0.02982,2.04202,1.60792,0.138605,32.059,7.966000000000008,1.4377290000000003,7.966000000000008,,0,1,152,1,20,20,171,stable_confirmed,74,148,74,79,73,17.242,18.08,1.570796,17.6609,2551;2551;2554,:;:;:,17.241968;18.079832;18.079832,214.548:521.298;215.386:520.753;215.386:520.753,17.242:30.366;18.080:29.820;18.080:29.820,0.000000:1.000000;0.000000:1.000000;0.000000:1.000000,-4.208904:2.389828;-4.133243:2.505961;-4.133243:2.505961,-3.574162:0.902500;-3.498501:1.018632;-3.498501:1.018632,0.700000,1.676,geometry-edge,18.080,0.166500,-0.092982,0.138605,1,241,0.000000,0.419841,0.419841,11.070030,0.214885,-10.855145,0.000000,0.180819,0.180819,0.000000,2.512374,18.000,10.145,geometry-edge,0.506251,0.634742,1.140993,-0.326588,-0.009818,265,1.713,17.019,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.009915,,0.350000,1.000000,-10.855145,-0.419841,-61.635516,-2.383858,714.668482,714.668482,3,6,6,1x3:1x6,0.000000,1.000000,1.570796,-1.000000,0.000000,0.526814,,0.350000,1.000000,-0.326588,-0.506251,-1.854368,-2.874495,-38.803273,-129.344243,2,3,4,1x3:1yv
1,35,intermediate,timeout,662,61,600,3.648,4219.988,2.161,14,2,1,-0.014833,0,11.20976,0,-0.061789,0.00024,0,0.00024,0,0.02503,0,-1.08918,-11.18473,-0.061789,1.07261,1.10062,0.060849,10.454000000000008,6.442000000000007,0.5740989999999999,5.13900000000001,188,1,0,,0,20,0,661,max_post_land_timeout,38,76,38,38,48,6.551,11.551,1.570796,9.05092,2565;2565,:;:,6.551195;11.550645,201.290:521.024;206.289:520.950,6.551:17.670;11.551:17.596,0.000000:1.000000;0.000000:1.000000,0.000000:0.000000;0.000000:0.000000,0.000000:0.025034;0.000000:0.025034,,,,,,,,0,247,0.000000,-1.092235,-1.092235,11.262293,-0.041783,-11.304075,0.000000,-0.062029,-0.062029,0.000000,1.250745,14.000,6.288,geometry-edge,-1.092235,0.000000,-1.092235,-11.304075,-0.062029,247,14.000,6.288,geometry-edge,0.000000,1.000000,1.570796,-1.000000,0.000000,1.982474,,0.350000,1.000000,-11.304075,1.092235,-41.237267,3.984473,-261.761383,-261.761383,2,4,4,1z7:1z9,0.000000,1.000000,1.570796,-1.000000,0.000000,1.982474,,0.350000,1.000000,-11.304075,1.092235,-41.237267,3.984473,-261.761383,-261.761383,2,4,4,1z7:1z9
